wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
107.0, 100.0, 6.2, 0.2, 1.0, 4.4, 1.0, 0.9, 168.0, 0.2, 5.8, 100.0,2021-11-26 00:00:00, None,48,,,,,,,,,,,,
38.0, 100.0, 4.4, 0.2, 0.9, 3.5, 0.9, 0.7, 107.0, 0.2, 6.0, 100.0,2021-11-26 01:00:00, None,48,,,,,,,,,,,,
98.0, 100.0, 3.5, 0.0, 0.7, 3.1, 0.7, 0.8, 38.0, 0.2, 6.2, 100.0,2021-11-26 02:00:00, None,48,,,,,,,,,,,,
183.0, 100.0, 3.1, 0.4, 0.8, 5.0, 0.8, 0.8, 98.0, 0.0, 6.2, 100.0,2021-11-26 03:00:00, None,48,,,,,,,,,,,,
186.0, 100.0, 5.0, 0.2, 0.8, 4.3, 0.8, 0.9, 183.0, 0.4, 6.6, 100.0,2021-11-26 04:00:00, None,48,,,,,,,,,,,,
308.0, 100.0, 4.3, 0.2, 0.9, 3.6, 0.9, 0.6, 186.0, 0.2, 6.8, 100.0,2021-11-26 05:00:00, None,48,,,,,,,,,,,,
181.0, 100.0, 3.6, 0.0, 0.6, 3.8, 0.6, 0.8, 308.0, 0.2, 7.0, 100.0,2021-11-26 06:00:00, None,48,,,,,,,,,,,,
351.0, 100.0, 3.8, 0.0, 0.8, 3.4, 0.8, 0.5, 181.0, 0.0, 6.8, 100.0,2021-11-26 07:00:00, None,48,,,,,,,,,,,,
235.0, 100.0, 3.4, 0.0, 0.5, 4.2, 0.5, 1.0, 351.0, 0.0, 6.8, 100.0,2021-11-26 08:00:00, None,48,,,,,,,,,,,,
132.0, 100.0, 4.2, 0.0, 1.0, 2.2, 1.0, 1.0, 235.0, 0.0, 6.8, 100.0,2021-11-26 09:00:00, None,48,,,,,,,,,,,,
48.0, 100.0, 2.2, 0.2, 1.0, 3.0, 1.0, 3.1, 132.0, 0.0, 6.8, 99.0,2021-11-26 10:00:00, None,48,,,,,,,,,,,,
34.0, 99.0, 3.0, 0.0, 3.0, 2.2, 3.1, 3.1, 48.0, 0.2, 7.0, 99.0,2021-11-26 11:00:00, None,48,,,,,,,,,,,,
234.0, 99.0, 2.2, 0.0, 3.0, 2.6, 3.1, 2.5, 34.0, 0.0, 7.0, 100.0,2021-11-26 12:00:00, None,48,,,,,,,,,,,,
107.0, 100.0, 2.6, 0.0, 2.5, 2.7, 2.5, 2.5, 234.0, 0.0, 7.0, 100.0,2021-11-26 13:00:00, None,48,,,,,,,,,,,,
60.0, 100.0, 2.7, 0.0, 2.5, 2.9, 2.5, 1.7, 107.0, 0.0, 6.0, 100.0,2021-11-26 14:00:00, None,48,,,,,,,,,,,,
81.0, 100.0, 2.9, 0.0, 1.7, 2.4, 1.7, 0.5, 60.0, 0.0, 4.6, 100.0,2021-11-26 15:00:00, None,48,,,,,,,,,,,,
128.0, 100.0, 2.4, 0.0, 0.5, 4.1, 0.5, -0.4, 81.0, 0.0, 4.0, 100.0,2021-11-26 16:00:00, None,48,,,,,,,,,,,,
60.0, 100.0, 4.1, 0.0, -0.4, 4.6, -0.4, -0.3, 128.0, 0.0, 3.6, 100.0,2021-11-26 17:00:00, None,48,,,,,,,,,,,,
23.0, 100.0, 4.6, 0.0, -0.3, 2.3, -0.3, 0.1, 60.0, 0.0, 3.4, 100.0,2021-11-26 18:00:00, None,48,,,,,,,,,,,,
154.0, 100.0, 2.3, 0.0, 0.1, 4.3, 0.1, 0.0, 23.0, 0.0, 3.2, 100.0,2021-11-26 19:00:00, None,48,,,,,,,,,,,,
129.0, 100.0, 4.3, 0.0, 0.0, 3.9, 0.0, -0.8, 154.0, 0.0, 3.0, 100.0,2021-11-26 20:00:00, None,48,,,,,,,,,,,,
76.0, 100.0, 3.9, 0.0, -0.8, 3.3, -0.8, -0.9, 129.0, 0.0, 2.8, 100.0,2021-11-26 21:00:00, None,48,,,,,,,,,,,,
107.0, 100.0, 3.3, 0.0, -0.9, 3.4, -0.9, -1.3, 76.0, 0.0, 2.6, 100.0,2021-11-26 22:00:00, None,48,,,,,,,,,,,,
289.0, 100.0, 3.4, 0.0, -1.3, 2.5, -1.3, -2.0, 107.0, 0.0, 1.6, 100.0,2021-11-26 23:00:00, None,48,,,,,,,,,,,,
291.0, 100.0, 2.5, 0.0, -2.0, 2.0, -2.0, -2.4, 289.0, 0.0, 1.4, 100.0,2021-11-27 00:00:00, None,48,,,,,,,,,,,,
154.0, 100.0, 2.0, 0.0, -2.4, 4.1, -2.4, -2.2, 291.0, 0.0, 1.2, 100.0,2021-11-27 01:00:00, None,48,,,,,,,,,,,,
186.0, 100.0, 4.1, 0.0, -2.2, 2.2, -2.2, -2.1, 154.0, 0.0, 1.0, 100.0,2021-11-27 02:00:00, None,48,,,,,,,,,,,,
175.0, 100.0, 2.2, 0.0, -2.1, 1.6, -2.1, -2.3, 186.0, 0.0, 1.0, 100.0,2021-11-27 03:00:00, None,48,,,,,,,,,,,,
79.0, 100.0, 1.6, 0.0, -2.3, 3.0, -2.3, -2.0, 175.0, 0.0, 0.6, 100.0,2021-11-27 04:00:00, None,48,,,,,,,,,,,,
203.0, 100.0, 3.0, 0.0, -2.0, 2.2, -2.0, -2.0, 79.0, 0.0, 0.4, 100.0,2021-11-27 05:00:00, None,48,,,,,,,,,,,,
133.0, 100.0, 2.2, 0.0, -2.0, 4.5, -2.0, -2.2, 203.0, 0.0, 0.2, 100.0,2021-11-27 06:00:00, None,48,,,,,,,,,,,,
148.0, 100.0, 4.5, 0.0, -2.2, 2.6, -2.2, -1.8, 133.0, 0.0, 0.2, 100.0,2021-11-27 07:00:00, None,48,,,,,,,,,,,,
252.0, 100.0, 2.6, 0.0, -1.8, 1.9, -1.8, -0.9, 148.0, 0.0, 0.2, 100.0,2021-11-27 08:00:00, None,48,,,,,,,,,,,,
164.0, 100.0, 1.9, 0.0, -0.9, 2.0, -0.9, -0.4, 252.0, 0.0, 0.2, 100.0,2021-11-27 09:00:00, None,48,,,,,,,,,,,,
333.0, 100.0, 2.0, 0.0, -0.4, 2.6, -0.4, -0.2, 164.0, 0.0, 0.2, 100.0,2021-11-27 10:00:00, None,48,,,,,,,,,,,,
304.0, 100.0, 2.6, 0.0, -0.2, 2.9, -0.2, 0.0, 333.0, 0.0, 0.0, 100.0,2021-11-27 11:00:00, None,48,,,,,,,,,,,,
