RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,6.744,74.2,-50.0,-1.9, None, None, None, None, None, None, None, None, 29.4, None,-1.353, None,-1.3, None, None,18.46, None,-1.4,1.5, None,2021-11-26 00:00:00, None,48,,
, None, None, None,7.15,68.89,-50.0,-1.9, None, None, None, None, None, None, None, None, 29.0, None,-1.352, None,-1.3, None, None,14.47, None,-1.4,0.4, None,2021-11-26 01:00:00, None,48,,
, None, None, None,6.382,69.12,-50.0,-1.9, None, None, None, None, None, None, None, None, 28.5, None,-1.055, None,-1.0, None, None,18.58, None,-1.1,0.0, None,2021-11-26 02:00:00, None,48,,
, None, None, None,3.105,69.87,-50.0,-1.9, None, None, None, None, None, None, None, None, 28.3, None,-0.814, None,-0.8, None, None,26.42, None,-0.8,0.6, None,2021-11-26 03:00:00, None,48,,
, None, None, None,2.413,66.19,-50.0,-1.9, None, None, None, None, None, None, None, None, 29.4, None,-0.776, None,-0.6, None, None,40.38, None,-0.8,1.1, None,2021-11-26 04:00:00, None,48,,
, None, None, None,1.028,8.46,-50.0,-1.9, None, None, None, None, None, None, None, None, 30.1, None,-1.015, None,-0.6, None, None,60.31, None,-1.0,0.7, None,2021-11-26 05:00:00, None,48,,
, None, None, None,0.381,284.4,-50.0,-1.9, None, None, None, None, None, None, None, None, 29.7, None,-1.191, None,-0.6, None, None,74.0, None,-1.2,0.7, None,2021-11-26 06:00:00, None,48,,
, None, None, None,2.513,219.7,-50.0,-1.2, None, None, None, None, None, None, None, None, 31.3, None,-1.095, None,-1.1, None, None,46.9, None,-1.1,2.4, None,2021-11-26 07:00:00, None,48,,
, None, None, None,4.739,211.6,-50.0,-1.2, None, None, None, None, None, None, None, None, 31.3, None,-0.892, None,-0.9, None, None,36.48, None,-0.9,0.7, None,2021-11-26 08:00:00, None,48,,
, None, None, None,5.515,214.1,-50.0,-1.2, None, None, None, None, None, None, None, None, 30.2, None,-0.517, None,-0.5, None, None,33.29, None,-0.5,0.1, None,2021-11-26 09:00:00, None,48,,
, None, None, None,7.41,202.8,-49.0,-1.2, None, None, None, None, None, None, None, None, 29.8, None,-0.151, None,-0.2, None, None,28.8, None,-0.2,0.0, None,2021-11-26 10:00:00, None,48,,
, None, None, None,5.609,199.6,-49.0,-1.2, None, None, None, None, None, None, None, None, 29.3, None,-0.047, None,0.0, None, None,35.27, None,0.0,0.0, None,2021-11-26 11:00:00, None,48,,
, None, None, None,5.697,202.2,-53.0,-1.2, None, None, None, None, None, None, None, None, 27.6, None,0.0, None,0.0, None, None,38.16, None,0.0,0.0, None,2021-11-26 12:00:00, None,48,,
, None, None, None,6.181,207.9,-53.0,-1.2, None, None, None, None, None, None, None, None, 26.2, None,0.022, None,0.1, None, None,38.3, None,0.0,0.2, None,2021-11-26 13:00:00, None,48,,
, None, None, None,5.655,204.5,-53.0,-1.2, None, None, None, None, None, None, None, None, 24.4, None,0.06, None,0.1, None, None,36.34, None,0.1,0.0, None,2021-11-26 14:00:00, None,48,,
, None, None, None,7.74,212.9,-53.0,-1.2, None, None, None, None, None, None, None, None, 23.0, None,0.079, None,0.1, None, None,27.37, None,0.1,0.0, None,2021-11-26 15:00:00, None,48,,
, None, None, None,2.565,198.5,-53.0,-1.2, None, None, None, None, None, None, None, None, 22.2, None,0.173, None,0.2, None, None,57.61, None,0.2,0.0, None,2021-11-26 16:00:00, None,48,,
, None, None, None,5.405,203.3,-49.0,-1.2, None, None, None, None, None, None, None, None, 21.8, None,-0.009, None,0.2, None, None,35.73, None,0.0,0.0, None,2021-11-26 17:00:00, None,48,,
, None, None, None,6.826,225.4,-49.0,-1.2, None, None, None, None, None, None, None, None, 21.1, None,-0.058, None,0.2, None, None,27.17, None,-0.1,0.4, None,2021-11-26 18:00:00, None,48,,
