pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 20.99, None, None, None, None, None, None, None, None, None, 21.0, 20.3, -1.1, None, None, None, 26.9, None, None, None, None,2022-07-30 00:00:00, None, None, None, None,31
None, 19.21, None, None, None, None, None, None, None, None, None, 19.2, 19.2, -1.3, None, None, None, 26.9, None, None, None, None,2022-07-30 01:00:00, None, None, None, None,31
None, 19.38, None, None, None, None, None, None, None, None, None, 19.4, 19.0, -0.3, None, None, None, 26.9, None, None, None, None,2022-07-30 02:00:00, None, None, None, None,31
None, 19.66, None, None, None, None, None, None, None, None, None, 19.7, 19.0, -0.1, None, None, None, 26.9, None, None, None, None,2022-07-30 03:00:00, None, None, None, None,31
None, None, None, None, None, None, None, None, None, None, None, 20.0, 19.0, -0.6, None, None, None, 26.9, None, None, None, None,2022-07-30 04:00:00, None, None, None, None,31
None, 19.91, None, None, None, None, None, None, None, None, None, 19.9, 19.0, 0.2, None, None, None, 26.9, None, None, None, None,2022-07-30 05:00:00, None, None, None, None,31
None, 19.58, None, None, None, None, None, None, None, None, None, 19.6, 19.0, -0.4, None, None, None, 26.9, None, None, None, None,2022-07-30 06:00:00, None, None, None, None,31
None, 19.75, None, None, None, None, None, None, None, None, None, 19.8, 19.4, -0.3, None, None, None, 20.0, None, None, None, None,2022-07-30 07:00:00, None, None, None, None,31
None, 21.02, None, None, None, None, None, None, None, None, None, 21.0, 19.4, 0.4, None, None, None, 21.0, None, None, None, None,2022-07-30 08:00:00, None, None, None, None,31
None, 24.97, None, None, None, None, None, None, None, None, None, 25.0, 19.4, 0.0, None, None, None, 26.1, None, None, None, None,2022-07-30 13:00:00, None, None, None, None,31
None, None, None, None, None, None, None, None, None, None, None, 25.7, 19.4, 0.4, None, None, None, 26.1, None, None, None, None,2022-07-30 14:00:00, None, None, None, None,31
None, 26.63, None, None, None, None, None, None, None, None, None, 26.6, 19.4, 0.3, None, None, None, 26.8, None, None, None, None,2022-07-30 15:00:00, None, None, None, None,31
None, 26.62, None, None, None, None, None, None, None, None, None, 26.6, 19.4, -1.2, None, None, None, 26.9, None, None, None, None,2022-07-30 16:00:00, None, None, None, None,31
None, 25.51, None, None, None, None, None, None, None, None, None, 25.5, 19.4, -0.4, None, None, None, 27.1, None, None, None, None,2022-07-30 17:00:00, None, None, None, None,31
None, 25.41, None, None, None, None, None, None, None, None, None, 25.4, 19.4, -1.1, None, None, None, 27.1, None, None, None, None,2022-07-30 18:00:00, None, None, None, None,31
None, 21.52, None, None, None, None, None, None, None, None, None, 21.5, 21.5, -1.3, None, None, None, 25.5, None, None, None, None,2022-07-30 20:00:00, None, None, None, None,31
None, None, None, None, None, None, None, None, None, None, None, 20.7, 20.0, -0.7, None, None, None, 25.5, None, None, None, None,2022-07-30 23:00:00, None, None, None, None,31
None, 19.83, None, None, None, None, None, None, None, None, None, 19.8, 19.8, -0.6, None, None, None, 25.5, None, None, None, None,2022-07-31 00:00:00, None, None, None, None,31
None, 20.22, None, None, None, None, None, None, None, None, None, 20.2, 19.0, -0.2, None, None, None, 25.5, None, None, None, None,2022-07-31 01:00:00, None, None, None, None,31
None, 20.14, None, None, None, None, None, None, None, None, None, 20.1, 19.0, 0.0, None, None, None, 25.5, None, None, None, None,2022-07-31 02:00:00, None, None, None, None,31
None, 18.96, None, None, None, None, None, None, None, None, None, 19.0, 19.0, -0.7, None, None, None, 25.5, None, None, None, None,2022-07-31 03:00:00, None, None, None, None,31
None, 17.6, None, None, None, None, None, None, None, None, None, 17.6, 17.6, -0.9, None, None, None, 25.5, None, None, None, None,2022-07-31 04:00:00, None, None, None, None,31
None, 17.66, None, None, None, None, None, None, None, None, None, 17.7, 17.3, -0.4, None, None, None, 25.5, None, None, None, None,2022-07-31 05:00:00, None, None, None, None,31
None, 18.62, None, None, None, None, None, None, None, None, None, 18.6, 17.3, 0.0, None, None, None, 25.5, None, None, None, None,2022-07-31 06:00:00, None, None, None, None,31
None, 19.67, None, None, None, None, None, None, None, None, None, 19.7, 18.6, -0.3, None, None, None, 19.7, None, None, None, None,2022-07-31 07:00:00, None, None, None, None,31
None, 21.23, None, None, None, None, None, None, None, None, None, 21.2, 18.6, 0.6, None, None, None, 21.2, None, None, None, None,2022-07-31 08:00:00, None, None, None, None,31
None, 22.37, None, None, None, None, None, None, None, None, None, 22.4, 18.6, 0.5, None, None, None, 22.5, None, None, None, None,2022-07-31 09:00:00, None, None, None, None,31
None, 22.52, None, None, None, None, None, None, None, None, None, 22.5, 18.6, -0.2, None, None, None, 22.6, None, None, None, None,2022-07-31 10:00:00, None, None, None, None,31
None, 24.17, None, None, None, None, None, None, None, None, None, 24.2, 18.6, -0.2, None, None, None, 24.3, None, None, None, None,2022-07-31 13:00:00, None, None, None, None,31
None, 24.64, None, None, None, None, None, None, None, None, None, 24.6, 18.6, 0.0, None, None, None, 25.0, None, None, None, None,2022-07-31 15:00:00, None, None, None, None,31
None, 25.03, None, None, None, None, None, None, None, None, None, 25.0, 18.6, -0.4, None, None, None, 25.2, None, None, None, None,2022-07-31 16:00:00, None, None, None, None,31
None, 25.31, None, None, None, None, None, None, None, None, None, 25.3, 18.6, 0.0, None, None, None, 25.4, None, None, None, None,2022-07-31 17:00:00, None, None, None, None,31
None, 25.07, None, None, None, None, None, None, None, None, None, 25.1, 18.6, -0.3, None, None, None, 25.5, None, None, None, None,2022-07-31 18:00:00, None, None, None, None,31
None, 23.38, None, None, None, None, None, None, None, None, None, 23.4, 23.4, -1.0, None, None, None, 25.2, None, None, None, None,2022-07-31 19:00:00, None, None, None, None,31
None, 19.87, None, None, None, None, None, None, None, None, None, 19.9, 19.9, -2.1, None, None, None, 25.2, None, None, None, None,2022-07-31 20:00:00, None, None, None, None,31
None, None, None, None, None, None, None, None, None, None, None, 19.2, 19.2, -1.0, None, None, None, 25.2, None, None, None, None,2022-07-31 21:00:00, None, None, None, None,31
None, 18.04, None, None, None, None, None, None, None, None, None, 18.0, 18.0, -1.3, None, None, None, 25.2, None, None, None, None,2022-07-31 22:00:00, None, None, None, None,31
None, 18.8, None, None, None, None, None, None, None, None, None, 18.8, 17.3, -0.4, None, None, None, 25.2, None, None, None, None,2022-08-01 02:00:00, None, None, None, None,31
None, 17.08, None, None, None, None, None, None, None, None, None, 17.1, 17.0, -0.7, None, None, None, 25.2, None, None, None, None,2022-08-01 04:00:00, None, None, None, None,31
None, 16.75, None, None, None, None, None, None, None, None, None, 16.8, 16.7, -0.6, None, None, None, 25.2, None, None, None, None,2022-08-01 05:00:00, None, None, None, None,31
