air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
24.2,23.5,2022-07-30 00:00:00,32.1,31
23.2,23.2,2022-07-30 01:00:00,32.1,31
22.8,21.4,2022-07-30 02:00:00,32.1,31
21.1,21.1,2022-07-30 03:00:00,32.1,31
22.0,20.8,2022-07-30 04:00:00,32.1,31
21.1,20.8,2022-07-30 05:00:00,32.1,31
21.0,19.8,2022-07-30 06:00:00,32.1,31
21.7,20.2,2022-07-30 07:00:00,21.7,31
21.5,20.2,2022-07-30 08:00:00,22.5,31
24.2,20.2,2022-07-30 09:00:00,24.2,31
25.8,20.2,2022-07-30 10:00:00,25.8,31
26.5,20.2,2022-07-30 11:00:00,26.5,31
27.1,20.2,2022-07-30 12:00:00,27.2,31
28.8,20.2,2022-07-30 13:00:00,28.8,31
28.8,20.2,2022-07-30 14:00:00,29.3,31
29.0,20.2,2022-07-30 15:00:00,29.3,31
30.1,20.2,2022-07-30 16:00:00,30.6,31
30.0,20.2,2022-07-30 17:00:00,30.8,31
30.7,20.2,2022-07-30 18:00:00,30.8,31
29.1,29.1,2022-07-30 19:00:00,30.8,31
28.5,28.4,2022-07-30 20:00:00,30.8,31
26.4,26.1,2022-07-30 21:00:00,30.8,31
24.4,24.2,2022-07-30 22:00:00,30.8,31
24.8,24.2,2022-07-30 23:00:00,30.8,31
24.5,24.2,2022-07-31 00:00:00,30.8,31
23.9,23.9,2022-07-31 01:00:00,30.8,31
21.9,21.8,2022-07-31 02:00:00,30.8,31
22.0,21.6,2022-07-31 03:00:00,30.8,31
21.3,21.3,2022-07-31 04:00:00,30.8,31
21.4,21.2,2022-07-31 05:00:00,30.8,31
20.5,20.5,2022-07-31 06:00:00,30.8,31
21.7,20.4,2022-07-31 07:00:00,21.7,31
22.6,20.4,2022-07-31 08:00:00,22.7,31
23.5,20.4,2022-07-31 09:00:00,24.0,31
23.7,20.4,2022-07-31 10:00:00,24.3,31
25.7,20.4,2022-07-31 11:00:00,25.7,31
27.5,20.4,2022-07-31 13:00:00,27.9,31
29.0,20.4,2022-07-31 14:00:00,29.1,31
30.3,20.4,2022-07-31 15:00:00,30.4,31
31.2,20.4,2022-07-31 16:00:00,31.6,31
29.5,20.4,2022-07-31 17:00:00,31.6,31
30.2,20.4,2022-07-31 18:00:00,31.6,31
29.6,29.5,2022-07-31 19:00:00,30.3,31
28.9,28.9,2022-07-31 20:00:00,30.3,31
27.4,27.4,2022-07-31 21:00:00,30.3,31
24.7,24.6,2022-07-31 22:00:00,30.3,31
24.2,24.2,2022-07-31 23:00:00,30.3,31
21.5,-981.0,2022-08-01 00:00:00,21.9,31
19.7,-981.0,2022-08-01 01:00:00,21.9,31
19.4,-981.0,2022-08-01 02:00:00,21.9,31
18.6,-981.0,2022-08-01 03:00:00,21.9,31
19.2,-981.0,2022-08-01 04:00:00,21.9,31
20.3,-981.0,2022-08-01 05:00:00,21.9,31
18.2,-981.0,2022-08-01 06:00:00,21.9,31
19.9,18.0,2022-08-01 07:00:00,20.2,31
17.7,17.6,2022-08-01 08:00:00,20.2,31
18.1,17.6,2022-08-01 09:00:00,20.2,31
18.3,17.6,2022-08-01 10:00:00,20.2,31
18.6,-3490.0,2022-08-01 11:00:00,18.9,31
19.1,-3490.0,2022-08-01 12:00:00,19.2,31
20.8,-3490.0,2022-08-01 13:00:00,20.8,31
23.3,-3490.0,2022-08-01 14:00:00,24.9,31
23.5,-3490.0,2022-08-01 15:00:00,24.9,31
23.8,-3490.0,2022-08-01 16:00:00,24.9,31
23.1,-3490.0,2022-08-01 17:00:00,24.9,31
23.2,-3490.0,2022-08-01 18:00:00,24.9,31
23.2,23.0,2022-08-01 19:00:00,23.4,31
20.8,20.6,2022-08-01 21:00:00,23.4,31
19.8,19.8,2022-08-01 22:00:00,23.4,31
18.1,17.9,2022-08-01 23:00:00,23.4,31
17.3,17.1,2022-08-02 00:00:00,23.4,31
17.5,17.1,2022-08-02 01:00:00,23.4,31
17.6,17.1,2022-08-02 02:00:00,23.4,31
18.0,17.1,2022-08-02 03:00:00,23.4,31
18.0,17.1,2022-08-02 04:00:00,23.4,31
20.7,15.8,2022-08-02 13:00:00,20.8,31
19.3,15.8,2022-08-02 14:00:00,20.8,31
19.9,15.8,2022-08-02 15:00:00,20.8,31
20.2,15.8,2022-08-02 16:00:00,20.8,31
20.0,15.8,2022-08-02 17:00:00,20.8,31
20.4,15.8,2022-08-02 18:00:00,20.8,31
19.8,19.7,2022-08-02 19:00:00,20.6,31
19.5,19.4,2022-08-02 20:00:00,20.6,31
18.8,18.8,2022-08-02 21:00:00,20.6,31
18.9,18.7,2022-08-02 22:00:00,20.6,31
20.1,18.7,2022-08-02 23:00:00,20.6,31
19.3,18.7,2022-08-03 00:00:00,20.6,31
20.5,18.7,2022-08-03 01:00:00,20.6,31
18.7,18.4,2022-08-03 02:00:00,20.6,31
17.8,17.5,2022-08-03 03:00:00,20.6,31
17.7,17.5,2022-08-03 04:00:00,20.6,31
17.6,17.4,2022-08-03 05:00:00,20.6,31
17.3,17.1,2022-08-03 06:00:00,20.6,31
17.2,16.9,2022-08-03 07:00:00,17.3,31
16.9,16.9,2022-08-03 08:00:00,18.1,31
16.5,15.8,2022-08-03 09:00:00,18.1,31
15.6,15.6,2022-08-03 10:00:00,18.1,31
15.6,15.4,2022-08-03 11:00:00,18.1,31
15.9,15.4,2022-08-03 12:00:00,18.1,31
16.4,15.4,2022-08-03 13:00:00,18.1,31
17.3,15.4,2022-08-03 14:00:00,18.1,31
17.6,15.4,2022-08-03 15:00:00,18.3,31
17.7,15.4,2022-08-03 16:00:00,18.3,31
17.9,15.4,2022-08-03 17:00:00,18.3,31
18.0,17.8,2022-08-03 19:00:00,18.1,31
17.9,17.7,2022-08-03 20:00:00,18.2,31
18.3,17.7,2022-08-03 21:00:00,18.7,31
17.0,16.7,2022-08-03 22:00:00,18.7,31
16.5,16.4,2022-08-03 23:00:00,18.7,31
16.2,16.2,2022-08-04 00:00:00,18.7,31
16.3,16.2,2022-08-04 01:00:00,18.7,31
15.6,15.6,2022-08-04 02:00:00,18.7,31
15.9,15.5,2022-08-04 03:00:00,18.7,31
15.3,15.3,2022-08-04 04:00:00,18.7,31
14.9,14.9,2022-08-04 05:00:00,18.7,31
15.0,14.8,2022-08-04 06:00:00,18.7,31
15.0,14.8,2022-08-04 07:00:00,15.2,31
14.8,14.8,2022-08-04 08:00:00,15.3,31
14.3,14.0,2022-08-04 09:00:00,15.3,31
15.0,14.0,2022-08-04 10:00:00,15.3,31
16.4,14.0,2022-08-04 11:00:00,16.5,31
16.9,14.0,2022-08-04 12:00:00,16.9,31
17.8,14.0,2022-08-04 13:00:00,17.8,31
18.2,14.0,2022-08-04 14:00:00,18.2,31
19.2,14.0,2022-08-04 15:00:00,19.3,31
20.0,14.0,2022-08-04 16:00:00,20.1,31
18.4,14.0,2022-08-04 17:00:00,20.1,31
19.9,14.0,2022-08-04 18:00:00,20.1,31
18.8,18.7,2022-08-04 19:00:00,20.0,31
18.1,18.1,2022-08-04 20:00:00,20.0,31
17.7,17.5,2022-08-04 21:00:00,20.0,31
17.5,17.3,2022-08-04 22:00:00,20.0,31
16.8,16.8,2022-08-04 23:00:00,20.0,31
16.7,16.6,2022-08-05 00:00:00,20.0,31
16.2,16.2,2022-08-05 01:00:00,20.0,31
16.4,16.0,2022-08-05 02:00:00,20.0,31
15.2,15.0,2022-08-05 03:00:00,20.0,31
16.4,15.0,2022-08-05 04:00:00,20.0,31
15.3,15.0,2022-08-05 05:00:00,20.0,31
14.5,14.4,2022-08-05 06:00:00,20.0,31
16.1,14.3,2022-08-05 07:00:00,16.1,31
16.7,14.3,2022-08-05 08:00:00,16.8,31
17.0,14.3,2022-08-05 09:00:00,17.5,31
17.4,14.3,2022-08-05 10:00:00,17.7,31
18.0,14.3,2022-08-05 11:00:00,18.1,31
19.0,14.3,2022-08-05 12:00:00,19.2,31
19.4,14.3,2022-08-05 13:00:00,19.8,31
20.5,14.3,2022-08-05 14:00:00,20.6,31
21.1,14.3,2022-08-05 15:00:00,21.2,31
