air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
14.1,13.8, None,18.7,60.0,2022-07-30 00:00:00, None,6.0,31
14.2,13.8, None,18.7,57.0,2022-07-30 01:00:00, None,6.0,31
13.3,13.2, None,18.7,59.0,2022-07-30 02:00:00, None,5.0,31
13.6,13.0, None,18.7,57.0,2022-07-30 03:00:00, None,5.0,31
13.9,13.0, None,18.7,56.0,2022-07-30 04:00:00, None,5.0,31
13.2,13.0, None,18.7,54.0,2022-07-30 05:00:00, None,4.0,31
13.3,13.0, None,18.7,55.0,2022-07-30 06:00:00, None,4.0,31
14.6,13.3, None,15.0,51.0,2022-07-30 07:00:00, None,5.0,31
16.6,13.3, None,16.6,50.0,2022-07-30 08:00:00, None,6.0,31
17.9,13.3, None,17.8,45.0,2022-07-30 09:00:00, None,6.0,31
19.3,13.3, None,19.3,41.0,2022-07-30 10:00:00, None,5.0,31
20.3,13.3, None,20.6,39.0,2022-07-30 11:00:00, None,6.0,31
22.2,13.3, None,22.3,33.0,2022-07-30 12:00:00, None,5.0,31
22.7,13.3, None,23.5,28.0,2022-07-30 13:00:00, None,3.0,31
22.0,13.3, None,23.5,24.0,2022-07-30 14:00:00, None,0.0,31
23.8,13.3, None,24.5,25.0,2022-07-30 15:00:00, None,3.0,31
23.9,13.3, None,24.5,19.0,2022-07-30 16:00:00, None,-1.0,31
23.3,13.3, None,24.5,21.0,2022-07-30 17:00:00, None,-1.0,31
22.0,13.3, None,24.5,24.0,2022-07-30 18:00:00, None,0.0,31
20.7,20.8, None,22.5,26.0,2022-07-30 19:00:00, None,1.0,31
18.7,18.8, None,22.5,32.0,2022-07-30 20:00:00, None,1.0,31
18.1,18.2, None,22.5,33.0,2022-07-30 21:00:00, None,2.0,31
17.8,17.6, None,22.5,34.0,2022-07-30 22:00:00, None,2.0,31
17.1,17.1, None,22.5,38.0,2022-07-30 23:00:00, None,3.0,31
17.0,17.0, None,22.5,37.0,2022-07-31 00:00:00, None,2.0,31
16.4,16.5, None,22.5,37.0,2022-07-31 01:00:00, None,2.0,31
16.7,16.2, None,22.5,37.0,2022-07-31 02:00:00, None,2.0,31
16.6,16.2, None,22.5,36.0,2022-07-31 03:00:00, None,2.0,31
16.7,16.2, None,22.5,37.0,2022-07-31 04:00:00, None,2.0,31
16.6,16.2, None,22.5,37.0,2022-07-31 05:00:00, None,2.0,31
16.6,16.1, None,22.5,34.0,2022-07-31 06:00:00, None,1.0,31
17.0,16.6, None,17.5,37.0,2022-07-31 07:00:00, None,2.0,31
18.4,16.6, None,18.5,34.0,2022-07-31 08:00:00, None,2.0,31
21.0,16.6, None,20.9,30.0,2022-07-31 09:00:00, None,2.0,31
22.5,16.6, None,22.9,28.0,2022-07-31 10:00:00, None,3.0,31
22.6,16.6, None,23.5,23.0,2022-07-31 11:00:00, None,1.0,31
23.4,16.6, None,24.3,19.0,2022-07-31 12:00:00, None,-1.0,31
24.8,16.6, None,25.9,17.0,2022-07-31 13:00:00, None,-2.0,31
25.6,16.6, None,25.9,13.0,2022-07-31 14:00:00, None,-4.0,31
24.8,16.6, None,25.9,16.0,2022-07-31 15:00:00, None,-3.0,31
24.7,16.6, None,25.9,17.0,2022-07-31 16:00:00, None,-2.0,31
23.6,16.6, None,25.9,18.0,2022-07-31 17:00:00, None,-2.0,31
23.0,16.6, None,25.9,18.0,2022-07-31 18:00:00, None,-3.0,31
21.1,21.2, None,23.0,17.0,2022-07-31 19:00:00, None,-5.0,31
20.0,20.0, None,23.0,19.0,2022-07-31 20:00:00, None,-4.0,31
19.3,19.3, None,23.0,22.0,2022-07-31 21:00:00, None,-3.0,31
