air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
21.3, None, 21.3, 38.7, None,2022-07-30 00:00:00, None,31
19.9, None, 20.0, 38.7, None,2022-07-30 01:00:00, None,31
18.5, None, 18.6, 38.7, None,2022-07-30 02:00:00, None,31
17.5, None, 17.5, 38.7, None,2022-07-30 03:00:00, None,31
16.5, None, 16.5, 38.7, None,2022-07-30 04:00:00, None,31
15.7, None, 15.7, 38.7, None,2022-07-30 05:00:00, None,31
15.2, None, 15.2, 38.7, None,2022-07-30 06:00:00, None,31
18.1, None, 15.1, 18.0, None,2022-07-30 07:00:00, None,31
25.8, None, 15.1, 25.7, None,2022-07-30 08:00:00, None,31
31.7, None, 15.1, 31.6, None,2022-07-30 09:00:00, None,31
35.0, None, 15.1, 34.9, None,2022-07-30 10:00:00, None,31
36.6, None, 15.1, 36.6, None,2022-07-30 11:00:00, None,31
37.0, None, 15.1, 37.0, None,2022-07-30 12:00:00, None,31
36.9, None, 15.1, 37.6, None,2022-07-30 13:00:00, None,31
34.6, None, 15.1, 37.6, None,2022-07-30 14:00:00, None,31
38.3, None, 15.1, 38.3, None,2022-07-30 15:00:00, None,31
39.5, None, 15.1, 39.5, None,2022-07-30 16:00:00, None,31
37.7, None, 15.1, 39.7, None,2022-07-30 17:00:00, None,31
39.1, None, 15.1, 39.7, None,2022-07-30 18:00:00, None,31
38.1, None, 38.1, 39.1, None,2022-07-30 19:00:00, None,31
34.7, None, 34.7, 39.1, None,2022-07-30 20:00:00, None,31
30.2, None, 30.3, 39.1, None,2022-07-30 21:00:00, None,31
25.8, None, 25.8, 39.1, None,2022-07-30 22:00:00, None,31
23.0, None, 23.0, 39.1, None,2022-07-30 23:00:00, None,31
20.6, None, 20.7, 39.1, None,2022-07-31 00:00:00, None,31
18.9, None, 18.9, 39.1, None,2022-07-31 01:00:00, None,31
17.5, None, 17.5, 39.1, None,2022-07-31 02:00:00, None,31
16.6, None, 16.6, 39.1, None,2022-07-31 03:00:00, None,31
15.8, None, 15.8, 39.1, None,2022-07-31 04:00:00, None,31
15.0, None, 15.0, 39.1, None,2022-07-31 05:00:00, None,31
14.6, None, 14.6, 39.1, None,2022-07-31 06:00:00, None,31
17.3, None, 14.5, 17.2, None,2022-07-31 07:00:00, None,31
26.4, None, 14.5, 26.3, None,2022-07-31 08:00:00, None,31
32.7, None, 14.5, 32.6, None,2022-07-31 09:00:00, None,31
35.5, None, 14.5, 35.5, None,2022-07-31 10:00:00, None,31
36.3, None, 14.5, 36.2, None,2022-07-31 11:00:00, None,31
38.2, None, 14.5, 38.1, None,2022-07-31 12:00:00, None,31
38.8, None, 14.5, 38.9, None,2022-07-31 13:00:00, None,31
38.3, None, 14.5, 38.9, None,2022-07-31 14:00:00, None,31
38.3, None, 14.5, 38.9, None,2022-07-31 15:00:00, None,31
38.4, None, 14.5, 38.9, None,2022-07-31 16:00:00, None,31
38.9, None, 14.5, 38.9, None,2022-07-31 17:00:00, None,31
37.7, None, 14.5, 38.9, None,2022-07-31 18:00:00, None,31
35.4, None, 35.5, 37.7, None,2022-07-31 19:00:00, None,31
31.7, None, 31.8, 37.7, None,2022-07-31 20:00:00, None,31
28.3, None, 28.3, 37.7, None,2022-07-31 21:00:00, None,31
