pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 13.18, 79.46, 27.7, 79.0, 10.0, 13.2, 13.2, 10.0, -0.3, None,2022-07-30 00:00:00, None, None,31
None, 11.96, 83.7, 27.7, 84.0, 9.0, 12.0, 12.0, 9.0, -0.2, None,2022-07-30 01:00:00, None, None,31
None, 11.43, 85.7, 27.7, 86.0, 9.0, 11.4, 11.3, 9.0, -0.2, None,2022-07-30 02:00:00, None, None,31
None, 10.21, 88.2, 27.7, 88.0, 9.0, 10.2, 10.3, 9.0, -0.1, None,2022-07-30 03:00:00, None, None,31
None, 9.77, 88.3, 27.7, 88.0, 8.0, 9.8, 9.8, 8.0, -0.2, None,2022-07-30 04:00:00, None, None,31
None, 9.28, 89.3, 27.7, 89.0, 8.0, 9.3, 9.0, 8.0, -0.1, None,2022-07-30 05:00:00, None, None,31
None, 8.79, 90.7, 27.7, 91.0, 7.0, 8.8, 8.5, 7.0, -0.1, None,2022-07-30 06:00:00, None, None,31
None, 8.91, 90.8, 9.1, 91.0, 8.0, 8.9, 8.6, 8.0, 0.1, None,2022-07-30 07:00:00, None, None,31
None, 10.07, 91.6, 10.0, 92.0, 9.0, 10.1, 8.6, 9.0, 0.1, None,2022-07-30 08:00:00, None, None,31
None, 13.19, 86.0, 13.1, 86.0, 11.0, 13.2, 8.6, 11.0, 0.8, None,2022-07-30 09:00:00, None, None,31
None, 17.56, 70.23, 17.6, 70.0, 12.0, 17.6, 8.6, 12.0, 0.7, None,2022-07-30 10:00:00, None, None,31
None, 23.21, 45.92, 23.2, 46.0, 11.0, 23.2, 8.6, 11.0, 1.3, None,2022-07-30 11:00:00, None, None,31
