pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,20.7,10.3, 0.0, None,20.8,33.0,2022-08-03 10:00:00,3.0,31
None,24.1,10.3, 0.0, None,24.3,21.0,2022-08-03 11:00:00,0.0,31
None,24.1,10.3, 0.0, None,24.5,19.0,2022-08-03 12:00:00,-2.0,31
None,25.8,10.3, 0.0, None,25.7,16.0,2022-08-03 13:00:00,-2.0,31
None,25.8,10.3, 0.0, None,26.2,16.0,2022-08-03 14:00:00,-1.0,31
None,25.8,10.3, 0.0, None,26.2,16.0,2022-08-03 15:00:00,-2.0,31
None,26.2,10.3, 0.0, None,26.3,15.0,2022-08-03 16:00:00,-3.0,31
None,25.6,10.3, 0.0, None,26.3,17.0,2022-08-03 17:00:00,-2.0,31
None,25.0,10.3, 0.0, None,26.3,18.0,2022-08-03 18:00:00,-1.0,31
None,23.2,23.2, 0.0, None,25.1,21.0,2022-08-03 19:00:00,0.0,31
None,22.0,22.0, 0.0, None,25.1,24.0,2022-08-03 20:00:00,1.0,31
None,19.4,19.4, 0.0, None,25.1,31.0,2022-08-03 21:00:00,2.0,31
None,17.9,17.5, 0.0, None,25.1,36.0,2022-08-03 22:00:00,2.0,31
None,16.7,16.5, 0.0, None,25.1,38.0,2022-08-03 23:00:00,2.0,31
None,15.4,15.5, 0.0, None,25.1,41.0,2022-08-04 00:00:00,2.0,31
None,15.3,15.0, 0.0, None,25.1,42.0,2022-08-04 01:00:00,2.0,31
None,15.5,14.8, 0.0, None,25.1,46.0,2022-08-04 02:00:00,4.0,31
None,14.8,14.7, 0.0, None,25.1,51.0,2022-08-04 03:00:00,5.0,31
None,13.4,13.4, 0.0, None,25.1,56.0,2022-08-04 04:00:00,5.0,31
None,12.9,12.9, 0.0, None,25.1,60.0,2022-08-04 05:00:00,5.0,31
None,12.9,12.8, 0.0, None,25.1,63.0,2022-08-04 06:00:00,6.0,31
None,13.0,12.7, 0.0, None,13.1,65.0,2022-08-04 07:00:00,6.0,31
None,13.4,12.7, 0.0, None,13.8,71.0,2022-08-04 08:00:00,8.0,31
None,14.2,12.7, 0.1, None,14.1,70.0,2022-08-04 09:00:00,9.0,31
None,15.9,12.7, 0.0, None,15.9,58.0,2022-08-04 10:00:00,7.0,31
None,16.9,12.7, 0.0, None,17.6,46.0,2022-08-04 11:00:00,5.0,31
None,17.7,12.7, 0.0, None,17.8,44.0,2022-08-04 12:00:00,5.0,31
None,17.1,12.7, 0.0, None,18.2,45.0,2022-08-04 13:00:00,5.0,31
None,16.7,12.7, 0.0, None,18.2,43.0,2022-08-04 14:00:00,4.0,31
None,17.1,12.7, 0.0, None,18.2,39.0,2022-08-04 15:00:00,3.0,31
None,17.1,12.7, 0.0, None,18.2,38.0,2022-08-04 16:00:00,3.0,31
None,16.7,12.7, 0.0, None,18.2,40.0,2022-08-04 17:00:00,3.0,31
None,16.4,12.7, 0.0, None,18.2,40.0,2022-08-04 18:00:00,3.0,31
None,15.6,15.6, 0.0, None,16.6,43.0,2022-08-04 19:00:00,3.0,31
None,14.8,14.8, 0.0, None,16.6,42.0,2022-08-04 20:00:00,2.0,31
None,11.7,11.7, 0.0, None,16.6,57.0,2022-08-04 21:00:00,3.0,31
None,11.1,11.0, 0.0, None,16.6,61.0,2022-08-04 22:00:00,4.0,31
None,9.4,9.4, 0.0, None,16.6,70.0,2022-08-04 23:00:00,4.0,31
None,9.0,8.8, 0.0, None,16.6,71.0,2022-08-05 00:00:00,4.0,31
None,8.3,8.3, 0.0, None,16.6,76.0,2022-08-05 01:00:00,4.0,31
None,7.1,7.1, 0.0, None,16.6,81.0,2022-08-05 02:00:00,4.0,31
None,5.9,5.9, 0.0, None,16.6,85.0,2022-08-05 03:00:00,4.0,31
None,4.9,4.8, 0.0, None,16.6,88.0,2022-08-05 04:00:00,3.0,31
None,4.2,4.2, 0.0, None,16.6,89.0,2022-08-05 05:00:00,3.0,31
None,3.3,3.3, 0.0, None,16.6,91.0,2022-08-05 06:00:00,2.0,31
None,3.3,3.1, 0.0, None,3.5,91.0,2022-08-05 07:00:00,2.0,31
None,5.0,3.1, 0.0, None,4.9,86.0,2022-08-05 08:00:00,3.0,31
None,9.9,3.1, 0.0, None,9.8,72.0,2022-08-05 09:00:00,5.0,31
None,13.9,3.1, 0.0, None,13.9,57.0,2022-08-05 10:00:00,5.0,31
None,16.1,3.1, 0.0, None,16.1,48.0,2022-08-05 11:00:00,5.0,31
None,17.6,3.1, 0.0, None,17.7,41.0,2022-08-05 12:00:00,4.0,31
None,18.6,3.1, 0.0, None,19.0,39.0,2022-08-05 13:00:00,4.0,31
None,19.7,3.1, 0.0, None,20.0,35.0,2022-08-05 14:00:00,3.0,31
None,20.0,3.1, 0.0, None,20.6,34.0,2022-08-05 15:00:00,4.0,31
None,19.8,3.1, 0.0, None,20.9,33.0,2022-08-05 16:00:00,3.0,31
None,20.0,3.1, 0.0, None,20.9,34.0,2022-08-05 17:00:00,4.0,31
None,20.1,3.1, 0.0, None,20.9,34.0,2022-08-05 18:00:00,4.0,31
None,19.2,18.9, 0.0, None,20.1,36.0,2022-08-05 19:00:00,3.0,31
None,17.3,17.6, 0.0, None,20.1,41.0,2022-08-05 20:00:00,4.0,31
None,14.5,14.5, 0.0, None,20.1,53.0,2022-08-05 21:00:00,5.0,31
None,12.2,12.2, 0.0, None,20.1,62.0,2022-08-05 22:00:00,5.0,31
None,10.5,10.6, 0.0, None,20.1,69.0,2022-08-05 23:00:00,5.0,31
