pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.803, None, None, None, 8.0, 17.48, None, 3.81, 338.8, -6999.0, 3.8, 7.8, 7.4, 0.4, 339.0, 8.3, None, None, -6999.0, None,2020-09-23 00:00:00, None, None, None, None,39
None, 7.78, None, None, None, 12.0, 25.69, None, 4.68, 344.4, -6999.0, 4.7, 7.8, 7.4, 0.6, 344.0, 8.5, None, None, -6999.0, None,2020-09-23 01:00:00, None, None, None, None,39
None, 7.896, None, None, None, 8.4, 22.56, None, 3.201, 333.6, -6999.0, 3.2, 7.9, 7.4, 0.6, 334.0, 8.5, None, None, -6999.0, None,2020-09-23 02:00:00, None, None, None, None,39
None, 7.739, None, None, None, 4.2, 44.75, None, 1.317, 314.0, -6999.0, 1.3, 7.7, 7.4, 1.1, 314.0, 8.5, None, None, -6999.0, None,2020-09-23 03:00:00, None, None, None, None,39
None, 7.899, None, None, None, 5.8, 29.67, None, 2.353, 337.6, -6999.0, 2.4, 7.9, 7.4, 1.5, 338.0, 8.5, None, None, -6999.0, None,2020-09-23 04:00:00, None, None, None, None,39
None, 7.833, None, None, None, 7.0, 17.59, None, 2.672, 335.2, -6999.0, 2.7, 7.8, 7.4, 0.8, 335.0, 8.5, None, None, -6999.0, None,2020-09-23 05:00:00, None, None, None, None,39
None, 8.08, None, None, None, 7.3, 24.45, None, 3.146, 341.8, -6999.0, 3.1, 8.1, 7.4, 0.2, 342.0, 8.5, None, None, -6999.0, None,2020-09-23 06:00:00, None, None, None, None,39
None, 8.04, None, None, None, 8.0, 19.1, None, 3.237, 340.7, -6999.0, 3.2, 8.0, 7.7, 0.4, 341.0, 8.5, None, None, -6999.0, None,2020-09-23 08:00:00, None, None, None, None,39
None, 8.54, None, None, None, 6.0, 28.4, None, 3.17, 346.7, -6999.0, 3.2, 8.5, 7.7, 0.5, 347.0, 8.5, None, None, -6999.0, None,2020-09-23 09:00:00, None, None, None, None,39
None, 9.12, None, None, None, 14.5, 58.19, None, 2.738, 14.16, -6999.0, 2.7, 9.1, 7.7, 0.3, 14.0, 9.5, None, None, -6999.0, None,2020-09-23 10:00:00, None, None, None, None,39
None, 9.05, None, None, None, 10.2, 44.33, None, 2.795, 17.24, -6999.0, 2.8, 9.1, 7.7, 0.3, 17.0, 9.5, None, None, -6999.0, None,2020-09-23 11:00:00, None, None, None, None,39
None, 8.97, None, None, None, 10.9, 59.26, None, 2.043, 348.0, -6999.0, 2.0, 9.0, 7.7, 0.6, 348.0, 9.6, None, None, -6999.0, None,2020-09-23 12:00:00, None, None, None, None,39
None, 9.83, None, None, None, 4.8, 56.71, None, 0.821, 55.68, -6999.0, 0.8, 9.8, 7.7, 0.4, 56.0, 10.1, None, None, -6999.0, None,2020-09-23 13:00:00, None, None, None, None,39
None, 9.69, None, None, None, 13.1, 63.27, None, 1.89, 45.28, -6999.0, 1.9, 9.7, 7.7, 0.2, 45.0, 10.1, None, None, -6999.0, None,2020-09-23 14:00:00, None, None, None, None,39
None, 10.01, None, None, None, 3.5, 73.47, None, 0.444, 47.39, -6999.0, 0.4, 10.0, 7.7, 0.3, 47.0, 10.1, None, None, -6999.0, None,2020-09-23 15:00:00, None, None, None, None,39
None, 7.96, None, None, None, 14.4, 45.41, None, 3.823, 98.4, -6999.0, 3.8, 8.0, 7.7, 0.6, 98.0, 10.1, None, None, -6999.0, None,2020-09-23 16:00:00, None, None, None, None,39
None, 8.64, None, None, None, 8.5, 73.8, None, 1.718, 94.1, -6999.0, 1.7, 8.6, 7.7, 0.9, 94.0, 10.1, None, None, -6999.0, None,2020-09-23 17:00:00, None, None, None, None,39
None, 8.23, None, None, None, 5.9, 43.4, None, 1.769, 328.9, -6999.0, 1.8, 8.2, 7.7, 0.3, 329.0, 10.1, None, None, -6999.0, None,2020-09-23 18:00:00, None, None, None, None,39
None, 7.827, None, None, None, 8.0, 15.87, None, 3.663, 349.4, -6999.0, 3.7, 7.8, 7.8, -0.2, 349.0, 8.2, None, None, -6999.0, None,2020-09-23 19:00:00, None, None, None, None,39
None, 7.558, None, None, None, 6.1, 15.99, None, 3.184, 346.9, -6999.0, 3.2, 7.6, 7.5, -0.1, 347.0, 8.2, None, None, -6999.0, None,2020-09-23 20:00:00, None, None, None, None,39
None, 7.472, None, None, None, 6.2, 16.22, None, 2.994, 346.2, -6999.0, 3.0, 7.5, 7.5, 0.0, 346.0, 8.2, None, None, -6999.0, None,2020-09-23 21:00:00, None, None, None, None,39
None, 7.515, None, None, None, 6.4, 13.73, None, 3.546, 344.1, -6999.0, 3.5, 7.5, 7.5, 0.0, 344.0, 8.2, None, None, -6999.0, None,2020-09-23 22:00:00, None, None, None, None,39
