pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 13.7, 13.73, 13.7, 0.0, None, 21.3, -6999.0, None,2020-09-23 00:00:00, None, -6999.0,39
None, 13.4, 13.4, 13.4, 0.0, None, 21.3, -6999.0, None,2020-09-23 01:00:00, None, -6999.0,39
None, 13.1, 13.12, 13.1, 0.0, None, 21.3, -6999.0, None,2020-09-23 02:00:00, None, -6999.0,39
None, 13.0, 12.95, 13.0, 0.0, None, 21.3, -6999.0, None,2020-09-23 03:00:00, None, -6999.0,39
None, 13.0, 13.0, 12.9, 0.6, None, 21.3, -6999.0, None,2020-09-23 04:00:00, None, -6999.0,39
None, 12.9, 12.86, 12.9, 0.4, None, 21.3, -6999.0, None,2020-09-23 05:00:00, None, -6999.0,39
None, 12.8, 12.81, 12.8, 0.0, None, 21.3, -6999.0, None,2020-09-23 06:00:00, None, -6999.0,39
None, 12.7, None, 12.7, 0.0, None, 12.8, -6999.0, None,2020-09-23 07:00:00, None, -6999.0,39
None, 12.9, 12.87, 12.7, 0.0, None, 12.9, -6999.0, None,2020-09-23 08:00:00, None, -6999.0,39
None, 13.3, 13.26, 12.7, 0.0, None, 13.3, -6999.0, None,2020-09-23 09:00:00, None, -6999.0,39
None, 13.7, 13.68, 12.7, 0.0, None, 13.7, -6999.0, None,2020-09-23 10:00:00, None, -6999.0,39
None, 14.3, 14.25, 12.7, 1.0, None, 14.2, -6999.0, None,2020-09-23 11:00:00, None, -6999.0,39
None, 15.0, 14.95, 12.7, 0.0, None, 15.0, -6999.0, None,2020-09-23 12:00:00, None, -6999.0,39
None, 15.6, 15.59, 12.7, 0.0, None, 15.6, -6999.0, None,2020-09-23 13:00:00, None, -6999.0,39
None, 15.7, 15.7, 12.7, 0.0, None, 15.7, -6999.0, None,2020-09-23 14:00:00, None, -6999.0,39
