CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.014, 75.53, None, None, None, 25.9, 20.86, None, 16.26, 158.0, 3.0, 16.3, 7.0, 5.5, None, None, None, 158.0, 7.2, None, None, 76.0, None,2020-09-23 00:00:00, None, None,39
None, 6.963, 76.52, None, None, None, 22.5, 26.38, None, 13.85, 154.0, 3.0, 13.9, 7.0, 5.5, None, None, None, 154.0, 7.8, None, None, 77.0, None,2020-09-23 01:00:00, None, None,39
None, 6.563, 80.3, None, None, None, 24.3, 22.0, None, 13.71, 168.2, 3.0, 13.7, 6.6, 5.5, None, None, None, 168.0, 7.8, None, None, 80.0, None,2020-09-23 02:00:00, None, None,39
None, 6.406, 79.95, None, None, None, 19.1, 23.2, None, 11.05, 160.9, 3.0, 11.1, 6.4, 5.5, None, None, None, 161.0, 7.8, None, None, 80.0, None,2020-09-23 03:00:00, None, None,39
None, 6.121, 81.6, None, None, None, 21.6, 32.43, None, 10.2, 159.7, 3.0, 10.2, 6.1, 5.5, None, None, None, 160.0, 7.8, None, None, 82.0, None,2020-09-23 04:00:00, None, None,39
None, 6.786, 73.87, None, None, None, 36.5, 39.44, None, 13.1, 162.6, 2.0, 13.1, 6.8, 5.5, None, None, None, 163.0, 7.8, None, None, 74.0, None,2020-09-23 05:00:00, None, None,39
None, 5.739, 83.9, None, None, None, 38.8, 41.06, None, 12.63, 159.4, 3.0, 12.6, 5.7, 5.5, None, None, None, 159.0, 7.8, None, None, 84.0, None,2020-09-23 06:00:00, None, None,39
None, None, None, None, None, None, 23.4, None, None, None, None, 3.0, 8.7, 5.6, 5.6, None, None, None, 147.0, 6.2, None, None, 85.0, None,2020-09-23 07:00:00, None, None,39
None, 5.198, 93.4, None, None, None, 26.3, 29.23, None, 12.08, 152.8, 4.0, 12.1, 5.2, 5.2, None, None, None, 153.0, 6.2, None, None, 93.0, None,2020-09-23 08:00:00, None, None,39
None, 6.138, 90.2, None, None, None, 36.6, 24.08, None, 20.24, 131.3, 5.0, 20.2, 6.1, 5.1, None, None, None, 131.0, 6.3, None, None, 90.0, None,2020-09-23 09:00:00, None, None,39
None, 6.648, 91.7, None, None, None, 33.9, 33.01, None, 14.93, 156.2, 5.0, 14.9, 6.6, 5.1, None, None, None, 156.0, 7.1, None, None, 92.0, None,2020-09-23 10:00:00, None, None,39
None, 6.836, 93.7, None, None, None, 34.0, 31.15, None, 15.75, 155.3, 6.0, 15.8, 6.8, 5.1, None, None, None, 155.0, 7.3, None, None, 94.0, None,2020-09-23 11:00:00, None, None,39
None, 7.628, 89.1, None, None, None, 34.2, 44.38, None, 11.85, 153.3, 6.0, 11.9, 7.6, 5.1, None, None, None, 153.0, 7.9, None, None, 89.0, None,2020-09-23 12:00:00, None, None,39
None, 7.605, 91.1, None, None, None, 43.8, 45.68, None, 12.75, 153.2, 6.0, 12.8, 7.6, 5.1, None, None, None, 153.0, 7.9, None, None, 91.0, None,2020-09-23 13:00:00, None, None,39
None, 6.949, 99.0, None, None, None, 46.4, 44.42, None, 11.97, 185.0, 7.0, 12.0, 6.9, 5.1, None, None, None, 185.0, 7.9, None, None, 99.0, None,2020-09-23 14:00:00, None, None,39
None, 6.515, 99.3, None, None, None, 22.0, 38.03, None, 8.41, 153.4, 6.0, 8.4, 6.5, 5.1, None, None, None, 153.0, 7.9, None, None, 99.0, None,2020-09-23 15:00:00, None, None,39
None, 6.286, 99.2, None, None, None, 30.8, 38.37, None, 10.54, 151.9, 6.0, 10.5, 6.3, 5.1, None, None, None, 152.0, 7.9, None, None, 99.0, None,2020-09-23 16:00:00, None, None,39
None, 6.077, 99.3, None, None, None, 40.9, 42.29, None, 12.71, 152.9, 6.0, 12.7, 6.1, 5.1, None, None, None, 153.0, 7.9, None, None, 99.0, None,2020-09-23 17:00:00, None, None,39
None, 5.744, 99.1, None, None, None, 36.5, 40.9, None, 14.58, 150.2, 6.0, 14.6, 5.7, 5.1, None, None, None, 150.0, 7.9, None, None, 99.0, None,2020-09-23 18:00:00, None, None,39
None, 5.511, 99.0, None, None, None, 34.4, 44.06, None, 11.78, 155.8, 5.0, 11.8, 5.5, 5.4, None, None, None, 156.0, 5.8, None, None, 99.0, None,2020-09-23 19:00:00, None, None,39
None, 5.114, 98.2, None, None, None, 34.8, 47.6, None, 10.14, 152.4, 5.0, 10.1, 5.1, 5.0, None, None, None, 152.0, 5.8, None, None, 98.0, None,2020-09-23 20:00:00, None, None,39
None, 4.877, 99.2, None, None, None, 39.8, 47.47, None, 11.06, 162.8, 5.0, 11.1, 4.9, 4.8, None, None, None, 163.0, 5.8, None, None, 99.0, None,2020-09-23 21:00:00, None, None,39
None, 3.281, 97.1, None, None, None, 74.6, 34.25, None, 24.75, 211.2, 3.0, 24.8, 3.3, 3.2, None, None, None, 211.0, 5.8, None, None, 97.0, None,2020-09-23 22:00:00, None, None,39
None, 3.31, 95.5, None, None, None, 66.9, 29.21, None, 25.55, 214.2, 3.0, 25.6, 3.3, 3.2, None, None, None, 214.0, 5.8, None, None, 96.0, None,2020-09-23 23:00:00, None, None,39
None, 2.934, 96.4, None, None, None, 57.1, 30.63, None, 23.78, 212.4, 3.0, 23.8, 2.9, 2.8, None, None, None, 212.0, 5.8, None, None, 96.0, None,2020-09-24 00:00:00, None, None,39
None, 2.955, 99.0, None, None, None, 41.5, 24.94, None, 19.23, 215.4, 3.0, 19.2, 3.0, 2.8, None, None, None, 215.0, 5.8, None, None, 99.0, None,2020-09-24 01:00:00, None, None,39
None, 2.479, 99.1, None, None, None, 39.9, 34.24, None, 14.08, 227.5, 2.0, 14.1, 2.5, 2.4, None, None, None, 228.0, 5.8, None, None, 99.0, None,2020-09-24 02:00:00, None, None,39
None, 3.268, 97.8, None, None, None, 67.0, 29.11, None, 22.45, 205.3, 3.0, 22.5, 3.3, 2.2, None, None, None, 205.0, 5.8, None, None, 98.0, None,2020-09-24 03:00:00, None, None,39
