air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
10.5, 10.46, 10.1, 20.0, -6999.0,2020-09-23 00:00:00, -6999.0,39
10.6, 10.56, 10.1, 20.0, -6999.0,2020-09-23 01:00:00, -6999.0,39
9.8, 9.77, 9.8, 20.0, -6999.0,2020-09-23 02:00:00, -6999.0,39
9.2, 9.22, 9.2, 20.0, -6999.0,2020-09-23 03:00:00, -6999.0,39
9.5, 9.51, 9.2, 20.0, -6999.0,2020-09-23 04:00:00, -6999.0,39
9.6, 9.62, 9.2, 20.0, -6999.0,2020-09-23 05:00:00, -6999.0,39
9.2, 9.24, 9.2, 20.0, -6999.0,2020-09-23 06:00:00, -6999.0,39
9.5, None, 9.2, 9.5, -6999.0,2020-09-23 07:00:00, -6999.0,39
10.0, 9.96, 9.2, 10.0, -6999.0,2020-09-23 08:00:00, -6999.0,39
10.6, 10.63, 9.2, 10.8, -6999.0,2020-09-23 09:00:00, -6999.0,39
12.9, 12.92, 9.2, 12.9, -6999.0,2020-09-23 10:00:00, -6999.0,39
15.9, 15.87, 9.2, 15.8, -6999.0,2020-09-23 11:00:00, -6999.0,39
17.2, 17.24, 9.2, 17.2, -6999.0,2020-09-23 12:00:00, -6999.0,39
15.7, 15.71, 9.2, 17.3, -6999.0,2020-09-23 13:00:00, -6999.0,39
16.1, 16.1, 9.2, 17.3, -6999.0,2020-09-23 14:00:00, -6999.0,39
15.3, 15.26, 9.2, 17.3, -6999.0,2020-09-23 15:00:00, -6999.0,39
12.2, 12.2, 9.2, 17.3, -6999.0,2020-09-23 16:00:00, -6999.0,39
11.0, 10.95, 9.2, 17.3, -6999.0,2020-09-23 17:00:00, -6999.0,39
10.4, 10.4, 9.2, 17.3, -6999.0,2020-09-23 18:00:00, -6999.0,39
9.8, 9.82, 9.8, 10.4, -6999.0,2020-09-23 19:00:00, -6999.0,39
9.6, 9.62, 9.6, 10.4, -6999.0,2020-09-23 20:00:00, -6999.0,39
9.0, 8.97, 9.0, 10.4, -6999.0,2020-09-23 21:00:00, -6999.0,39
8.7, 8.74, 8.7, 10.4, -6999.0,2020-09-23 22:00:00, -6999.0,39
