pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
3.0, 532.0, None, 4.9,4.7, -9.0, None, None, 1.0, -1.0, None,2023-10-15 00:00:00, None,42
3.0, 532.0, None, 5.0,5.0, -7.0, None, None, 0.0, -1.0, None,2023-10-15 01:00:00, None,42
3.0, 533.0, None, 4.5,4.5, -11.0, None, None, 1.0, -1.0, None,2023-10-15 02:00:00, None,42
4.0, 533.0, None, 4.3,4.3, -6.0, None, None, 0.0, -1.0, None,2023-10-15 03:00:00, None,42
3.0, 533.0, None, 4.5,4.5, -12.0, None, None, 0.0, -1.0, None,2023-10-15 04:00:00, None,42
4.0, 533.0, None, 4.4,4.7, -14.0, None, None, 0.0, -1.0, None,2023-10-15 05:00:00, None,42
4.0, 533.0, None, 4.6,4.8, -12.0, None, None, 0.0, -1.0, None,2023-10-15 06:00:00, None,42
3.0, 533.0, None, 5.1,4.8, -10.0, None, None, 0.0, -1.0, None,2023-10-15 07:00:00, None,42
3.0, 533.0, None, 4.7,4.9, -14.0, None, None, 0.0, -1.0, None,2023-10-15 08:00:00, None,42
3.0, 533.0, None, 4.9,5.0, -12.0, None, None, 0.0, -1.0, None,2023-10-15 09:00:00, None,42
3.0, 533.0, None, 5.0,5.0, -11.0, None, None, 0.0, -1.0, None,2023-10-15 10:00:00, None,42
4.0, 533.0, None, 5.5,5.6, -13.0, None, None, 0.0, -1.0, None,2023-10-15 11:00:00, None,42
3.0, 533.0, None, 5.9,5.8, -14.0, None, None, 0.0, -1.0, None,2023-10-15 12:00:00, None,42
4.0, 533.0, None, 6.2,6.5, -12.0, None, None, 0.0, -1.0, None,2023-10-15 13:00:00, None,42
4.0, 533.0, None, 6.2,6.3, -11.0, None, None, 0.0, -1.0, None,2023-10-15 14:00:00, None,42
4.0, 533.0, None, 6.9,7.0, -9.0, None, None, 0.0, -1.0, None,2023-10-15 15:00:00, None,42
3.0, 533.0, None, 6.9,6.9, -13.0, None, None, 0.0, -1.0, None,2023-10-15 16:00:00, None,42
4.0, 534.0, None, 5.5,5.2, -16.0, None, None, 1.0, -1.0, None,2023-10-15 17:00:00, None,42
