WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
110.1,2020-05-13 00:00:00, 12.6, 99.9,20
108.1,2020-05-13 01:00:00, 12.5, 97.1,20
128.0,2020-05-13 02:00:00, 12.5, 95.5,20
134.0,2020-05-13 03:00:00, 12.0, 94.1,20
72.0,2020-05-13 04:00:00, 11.5, 100.0,20
119.2,2020-05-13 05:00:00, 11.4, 99.9,20
99.5,2020-05-13 06:00:00, 11.6, 98.8,20
86.0,2020-05-13 07:00:00, 12.0, 91.5,20
85.4,2020-05-13 08:00:00, 12.3, 89.9,20
72.4,2020-05-13 09:00:00, 12.6, 88.9,20
84.8,2020-05-13 10:00:00, 13.2, 84.8,20
89.5,2020-05-13 11:00:00, 13.1, 93.8,20
75.5,2020-05-13 12:00:00, 13.3, 86.2,20
86.4,2020-05-13 13:00:00, 13.6, 78.5,20
302.8,2020-05-17 18:00:00, 17.5, 49.5,20
301.9,2020-05-17 19:00:00, 17.0, 57.4,20
302.8,2020-05-17 20:00:00, 16.0, 69.3,20
279.1,2020-05-17 21:00:00, 14.1, 81.3,20
273.6,2020-05-17 22:00:00, 12.7, 89.9,20
250.3,2020-05-17 23:00:00, 11.9, 96.2,20
249.9,2020-05-18 00:00:00, 11.0, 99.9,20
203.9,2020-05-18 01:00:00, 10.2, 99.7,20
138.6,2020-05-18 02:00:00, 9.8, 100.0,20
193.4,2020-05-18 03:00:00, 9.4, 99.9,20
241.7,2020-05-18 04:00:00, 9.6, 99.6,20
141.9,2020-05-18 05:00:00, 9.1, 99.9,20
40.6,2020-05-18 06:00:00, 9.4, 99.7,20
343.7,2020-05-18 07:00:00, 10.9, 93.3,20
325.0,2020-05-18 08:00:00, 12.0, 77.0,20
330.9,2020-05-18 09:00:00, 13.8, 72.3,20
315.5,2020-05-18 10:00:00, 15.1, 64.8,20
291.8,2020-05-18 11:00:00, 16.2, 62.3,20
309.9,2020-05-18 12:00:00, 16.7, 67.6,20
308.8,2020-05-18 13:00:00, 17.2, 67.5,20
306.9,2020-05-18 14:00:00, 17.4, 57.3,20
305.0,2020-05-18 15:00:00, 17.9, 51.7,20
310.7,2020-05-18 16:00:00, 18.2, 60.0,20
318.2,2020-05-18 17:00:00, 18.5, 55.1,20
304.4,2020-05-18 18:00:00, 18.0, 62.1,20
316.1,2020-05-18 19:00:00, 17.8, 57.4,20
264.4,2020-05-18 20:00:00, 17.5, 62.2,20
197.0,2020-05-18 21:00:00, 16.0, 74.2,20
147.3,2020-05-18 22:00:00, 14.5, 79.6,20
174.4,2020-05-18 23:00:00, 13.5, 86.9,20
136.9,2020-05-19 00:00:00, 12.6, 90.5,20
194.8,2020-05-19 01:00:00, 12.0, 94.8,20
159.5,2020-05-19 02:00:00, 11.4, 99.7,20
158.4,2020-05-19 03:00:00, 10.8, 96.2,20
138.9,2020-05-19 04:00:00, 10.5, 98.7,20
140.9,2020-05-19 05:00:00, 10.4, 89.6,20
301.1,2020-05-19 06:00:00, 11.3, 91.0,20
62.9,2020-05-19 07:00:00, 13.0, 72.0,20
104.6,2020-05-19 08:00:00, 13.9, 69.2,20
125.0,2020-05-19 09:00:00, 14.5, 72.7,20
117.7,2020-05-19 10:00:00, 14.9, 69.3,20
136.3,2020-05-19 11:00:00, 16.0, 63.1,20
88.7,2020-05-19 12:00:00, 16.9, 60.7,20
176.7,2020-05-19 13:00:00, 17.6, 60.3,20
220.6,2020-05-19 14:00:00, 18.0, 60.1,20
220.9,2020-05-19 15:00:00, 18.6, 59.0,20
212.1,2020-05-19 16:00:00, 18.9, 56.7,20
215.0,2020-05-19 17:00:00, 19.0, 59.5,20
192.2,2020-05-19 18:00:00, 18.7, 57.6,20
200.6,2020-05-19 19:00:00, 17.7, 62.0,20
197.0,2020-05-19 20:00:00, 16.5, 66.3,20
171.9,2020-05-19 21:00:00, 15.2, 76.7,20
175.1,2020-05-19 22:00:00, 14.1, 82.8,20
157.3,2020-05-19 23:00:00, 13.7, 80.8,20
