WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
196.3, 11.8, None,2020-05-13 00:00:00, None,20
189.9, 11.3, None,2020-05-13 01:00:00, None,20
182.3, 10.5, None,2020-05-13 02:00:00, None,20
192.3, 9.8, None,2020-05-13 03:00:00, None,20
83.1, 8.6, None,2020-05-13 04:00:00, None,20
22.6, 7.5, None,2020-05-13 05:00:00, None,20
30.4, 7.6, None,2020-05-13 06:00:00, None,20
118.8, 8.3, None,2020-05-13 07:00:00, None,20
161.8, 9.6, None,2020-05-13 08:00:00, None,20
180.0, 10.7, None,2020-05-13 09:00:00, None,20
183.1, 11.4, None,2020-05-13 10:00:00, None,20
184.1, 12.4, None,2020-05-13 11:00:00, None,20
184.8, 13.3, None,2020-05-13 12:00:00, None,20
181.8, 13.8, None,2020-05-13 13:00:00, None,20
188.3, 15.7, None,2020-05-13 14:00:00, None,20
187.8, 15.9, None,2020-05-13 15:00:00, None,20
188.4, 15.8, None,2020-05-13 16:00:00, None,20
187.1, 15.5, None,2020-05-13 17:00:00, None,20
185.6, 15.0, None,2020-05-13 18:00:00, None,20
189.2, 15.2, None,2020-05-13 19:00:00, None,20
197.0, 15.4, None,2020-05-13 20:00:00, None,20
194.1, 14.7, None,2020-05-13 21:00:00, None,20
180.7, 12.3, None,2020-05-13 22:00:00, None,20
180.2, 12.7, None,2020-05-13 23:00:00, None,20
181.6, 12.6, None,2020-05-14 00:00:00, None,20
191.1, 12.9, None,2020-05-14 01:00:00, None,20
191.5, 12.7, None,2020-05-14 02:00:00, None,20
187.7, 12.2, None,2020-05-14 03:00:00, None,20
193.6, 12.3, None,2020-05-14 04:00:00, None,20
182.6, 11.3, None,2020-05-14 05:00:00, None,20
187.6, 11.1, None,2020-05-14 06:00:00, None,20
199.8, 11.4, None,2020-05-14 07:00:00, None,20
191.4, 11.2, None,2020-05-14 08:00:00, None,20
179.2, 11.4, None,2020-05-14 09:00:00, None,20
179.2, 11.9, None,2020-05-14 10:00:00, None,20
176.1, 12.3, None,2020-05-14 11:00:00, None,20
179.2, 13.2, None,2020-05-14 12:00:00, None,20
185.5, 14.2, None,2020-05-14 13:00:00, None,20
170.2, 15.1, None,2020-05-14 14:00:00, None,20
183.1, 14.2, None,2020-05-14 15:00:00, None,20
186.7, 15.7, None,2020-05-14 16:00:00, None,20
189.7, 16.0, None,2020-05-14 17:00:00, None,20
194.9, 16.7, None,2020-05-14 18:00:00, None,20
196.5, 16.5, None,2020-05-14 19:00:00, None,20
