WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
189.1,3.7, None,67.4,2018-10-01 00:00:00,40
163.8,4.5, None,69.8,2018-10-01 01:00:00,40
174.9,3.9, None,78.2,2018-10-01 02:00:00,40
87.6,3.3, None,86.8,2018-10-01 03:00:00,40
346.7,2.5, None,90.8,2018-10-01 04:00:00,40
335.1,2.3, None,88.0,2018-10-01 05:00:00,40
311.9,2.1, None,84.3,2018-10-01 06:00:00,40
331.3,1.7, None,81.0,2018-10-01 07:00:00,40
342.6,1.4, None,78.2,2018-10-01 08:00:00,40
344.9,1.2, None,76.9,2018-10-01 09:00:00,40
345.6,1.8, None,73.3,2018-10-01 10:00:00,40
315.8,2.5, None,70.6,2018-10-01 11:00:00,40
282.3,2.9, None,68.8,2018-10-01 12:00:00,40
171.4,3.2, None,68.3,2018-10-01 13:00:00,40
211.9,3.5, None,68.0,2018-10-01 14:00:00,40
163.4,2.6, None,81.0,2018-10-01 15:00:00,40
198.4,1.8, None,92.1,2018-10-01 16:00:00,40
163.9,1.4, None,95.0,2018-10-01 17:00:00,40
167.1,0.9, None,96.4,2018-10-01 18:00:00,40
109.3,0.7, None,97.2,2018-10-01 19:00:00,40
344.7,0.9, None,96.4,2018-10-01 20:00:00,40
344.7,0.5, None,96.6,2018-10-01 21:00:00,40
4.8,0.5, None,95.6,2018-10-01 22:00:00,40
359.8,0.4, None,94.1,2018-10-01 23:00:00,40
3.9,0.3, None,93.4,2018-10-02 00:00:00,40
359.3,0.1, None,92.3,2018-10-02 01:00:00,40
353.7,0.0, None,90.6,2018-10-02 02:00:00,40
344.1,-0.4, None,95.2,2018-10-02 03:00:00,40
3.8,-0.2, None,89.0,2018-10-02 04:00:00,40
91.8,-0.4, None,89.5,2018-10-02 05:00:00,40
153.4,-1.0, None,95.1,2018-10-02 06:00:00,40
341.8,-1.2, None,96.8,2018-10-02 07:00:00,40
7.0,-0.8, None,89.5,2018-10-02 08:00:00,40
353.6,-0.3, None,83.8,2018-10-02 09:00:00,40
11.2,-0.2, None,88.8,2018-10-02 10:00:00,40
152.1,0.4, None,87.0,2018-10-02 11:00:00,40
