TempC,time,RH,week_of_year
-0.004,2022-01-29 00:00:00,78.3,5
0.024,2022-01-29 01:00:00,79.1,5
0.356,2022-01-29 02:00:00,78.5,5
-0.311,2022-01-29 03:00:00,79.9,5
-0.088,2022-01-29 04:00:00,79.4,5
0.163,2022-01-29 05:00:00,74.6,5
-0.032,2022-01-29 06:00:00,73.4,5
-0.088,2022-01-29 07:00:00,74.4,5
0.577,2022-01-29 08:00:00,72.4,5
1.126,2022-01-29 09:00:00,68.2,5
1.697,2022-01-29 10:00:00,65.5,5
1.453,2022-01-29 11:00:00,67.2,5
2.423,2022-01-29 12:00:00,64.5,5
0.797,2022-01-29 13:00:00,78.6,5
0.605,2022-01-29 14:00:00,91.5,5
0.715,2022-01-29 15:00:00,93.1,5
0.605,2022-01-29 16:00:00,94.0,5
0.687,2022-01-29 17:00:00,94.6,5
0.439,2022-01-29 18:00:00,94.8,5
0.605,2022-01-29 19:00:00,95.3,5
0.715,2022-01-29 20:00:00,94.3,5
0.989,2022-01-29 21:00:00,92.4,5
1.126,2022-01-29 22:00:00,90.2,5
1.044,2022-01-29 23:00:00,90.1,5
0.687,2022-01-30 00:00:00,89.7,5
1.044,2022-01-30 01:00:00,90.5,5
1.262,2022-01-30 02:00:00,89.0,5
0.742,2022-01-30 03:00:00,88.1,5
0.467,2022-01-30 04:00:00,93.6,5
0.329,2022-01-30 05:00:00,95.5,5
0.384,2022-01-30 06:00:00,96.4,5
0.495,2022-01-30 07:00:00,96.7,5
0.55,2022-01-30 08:00:00,96.7,5
0.77,2022-01-30 09:00:00,96.7,5
1.071,2022-01-30 10:00:00,96.4,5
0.934,2022-01-30 11:00:00,96.2,5
1.153,2022-01-30 12:00:00,96.3,5
0.797,2022-01-30 13:00:00,96.4,5
0.301,2022-01-30 14:00:00,96.9,5
0.246,2022-01-30 15:00:00,97.4,5
0.079,2022-01-30 16:00:00,97.8,5
0.051,2022-01-30 17:00:00,98.1,5
-0.004,2022-01-30 18:00:00,98.3,5
-0.367,2022-01-30 19:00:00,98.1,5
-0.507,2022-01-30 20:00:00,97.8,5
-1.128,2022-01-30 21:00:00,97.2,5
-1.871,2022-01-30 22:00:00,95.7,5
-3.153,2022-01-30 23:00:00,94.0,5
-4.287,2022-01-31 00:00:00,93.1,5
-4.895,2022-01-31 01:00:00,94.1,5
-4.318,2022-01-31 02:00:00,93.9,5
-4.469,2022-01-31 03:00:00,92.9,5
-4.865,2022-01-31 04:00:00,92.5,5
-5.172,2022-01-31 05:00:00,93.1,5
-5.823,2022-01-31 06:00:00,92.6,5
-7.058,2022-01-31 07:00:00,92.6,5
-7.738,2022-01-31 08:00:00,93.1,5
-8.53,2022-01-31 09:00:00,92.0,5
-7.608,2022-01-31 10:00:00,90.7,5
-5.916,2022-01-31 11:00:00,90.2,5
-5.233,2022-01-31 12:00:00,88.9,5
-4.895,2022-01-31 13:00:00,88.5,5
-4.926,2022-01-31 14:00:00,88.2,5
-5.141,2022-01-31 15:00:00,90.5,5
-5.418,2022-01-31 16:00:00,92.3,5
-6.01,2022-01-31 17:00:00,93.2,5
-6.325,2022-01-31 18:00:00,93.5,5
-6.452,2022-01-31 19:00:00,93.9,5
-6.834,2022-01-31 20:00:00,93.9,5
-6.994,2022-01-31 21:00:00,93.9,5
-7.64,2022-01-31 22:00:00,93.7,5
-8.099,2022-01-31 23:00:00,93.3,5
-8.364,2022-02-01 00:00:00,93.0,5
-8.999,2022-02-01 01:00:00,92.6,5
-9.371,2022-02-01 02:00:00,92.6,5
-9.919,2022-02-01 03:00:00,92.6,5
-10.651,2022-02-01 04:00:00,92.4,5
-11.183,2022-02-01 05:00:00,91.9,5
-11.903,2022-02-01 06:00:00,91.0,5
-12.343,2022-02-01 07:00:00,90.0,5
-12.9,2022-02-01 08:00:00,89.9,5
-13.849,2022-02-01 09:00:00,89.4,5
-13.39,2022-02-01 10:00:00,86.6,5
-13.315,2022-02-01 11:00:00,83.3,5
-13.315,2022-02-01 12:00:00,83.1,5
-12.9,2022-02-01 13:00:00,82.7,5
-13.543,2022-02-01 14:00:00,82.2,5
-14.004,2022-02-01 15:00:00,82.0,5
-15.547,2022-02-01 16:00:00,82.5,5
-18.742,2022-02-01 17:00:00,84.4,5
-20.356,2022-02-01 18:00:00,85.0,5
-21.966,2022-02-01 19:00:00,84.6,5
-23.25,2022-02-01 20:00:00,83.9,5
-24.433,2022-02-01 21:00:00,83.3,5
