SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,9.3, 0.0,0.0,15.0, None,2016-10-14 00:00:00,249.0,93.0,42
None,9.2, None,0.0,15.5, None,2016-10-14 00:15:00,228.0,91.0,42
None,9.1, None,0.0,12.8, None,2016-10-14 00:30:00,257.0,91.0,42
None,9.2, None,0.0,12.4, None,2016-10-14 00:45:00,236.0,88.0,42
None,8.9, 1.0,1.02,11.4, None,2016-10-14 01:00:00,270.0,95.0,42
None,8.7, None,1.01,11.4, None,2016-10-14 01:15:00,275.0,95.0,42
None,8.5, None,0.0,12.7, None,2016-10-14 01:30:00,276.0,94.0,42
None,8.6, None,0.0,11.9, None,2016-10-14 01:45:00,244.0,93.0,42
None,8.7, 1.0,0.0,12.0, None,2016-10-14 02:00:00,213.0,90.0,42
None,8.9, None,0.0,10.4, None,2016-10-14 02:15:00,223.0,90.0,42
None,9.1, None,0.51,11.2, None,2016-10-14 02:30:00,221.0,90.0,42
None,8.6, None,0.76,9.5, None,2016-10-14 02:45:00,282.0,95.0,42
None,8.5, 2.0,0.26,7.3, None,2016-10-14 03:00:00,220.0,95.0,42
None,8.3, None,0.0,7.1, None,2016-10-14 03:15:00,182.0,94.0,42
None,8.2, None,0.0,6.8, None,2016-10-14 03:30:00,171.0,95.0,42
None,8.1, None,0.25,7.3, None,2016-10-14 03:45:00,151.0,96.0,42
None,8.0, 1.0,0.25,8.7, None,2016-10-14 04:00:00,139.0,98.0,42
None,7.9, None,0.77,6.3, None,2016-10-14 04:15:00,134.0,98.0,42
None,8.0, None,0.25,7.4, None,2016-10-14 04:30:00,122.0,98.0,42
None,8.1, None,0.76,12.2, None,2016-10-14 04:45:00,116.0,98.0,42
None,8.2, 3.0,1.78,5.5, None,2016-10-14 05:00:00,193.0,98.0,42
None,8.1, None,1.27,3.8, None,2016-10-14 05:15:00,289.0,98.0,42
None,7.9, None,0.76,5.1, None,2016-10-14 05:30:00,331.0,98.0,42
None,7.7, None,0.26,5.6, None,2016-10-14 05:45:00,22.0,98.0,42
None,7.6, 3.0,0.25,7.2, None,2016-10-14 06:00:00,308.0,98.0,42
None,7.4, None,0.25,5.7, None,2016-10-14 06:15:00,37.0,97.0,42
None,7.6, None,0.51,3.2, None,2016-10-14 06:30:00,140.0,98.0,42
None,7.6, None,0.51,3.1, None,2016-10-14 06:45:00,300.0,98.0,42
None,7.6, 4.0,2.79,6.1, None,2016-10-14 07:00:00,343.0,98.0,42
None,7.6, None,0.26,6.6, None,2016-10-14 07:15:00,120.0,99.0,42
None,7.8, None,0.0,12.0, None,2016-10-14 07:30:00,142.0,98.0,42
None,7.9, None,0.0,13.8, None,2016-10-14 07:45:00,143.0,98.0,42
