wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
37.4,2019-10-15 00:00:00, None,121.0, None,0.0, None, None, None,0.0,42
37.4,2019-10-15 01:00:00, None,125.0, None,0.0, None, None, None,0.0,42
39.7,2019-10-15 02:00:00, None,123.0, None,0.0, None, None, None,0.0,42
42.9,2019-10-15 03:00:00, None,119.0, None,0.0, None, None, None,0.0,42
45.2,2019-10-15 04:00:00, None,118.0, None,0.0, None, None, None,0.0,42
50.3,2019-10-15 05:00:00, None,117.0, None,0.0, None, None, None,0.0,42
47.2,2019-10-15 06:00:00, None,112.0, None,0.0, None, None, None,0.0,42
46.2,2019-10-15 07:00:00, None,99.0, None,0.0, None, None, None,0.0,42
43.2,2019-10-15 08:00:00, None,100.0, None,0.0, None, None, None,0.0,42
39.8,2019-10-15 09:00:00, None,116.0, None,0.0, None, None, None,0.0,42
47.9,2019-10-15 10:00:00, None,114.0, None,0.0, None, None, None,0.0,42
57.9,2019-10-15 11:00:00, None,119.0, None,0.0, None, None, None,0.0,42
54.8,2019-10-15 12:00:00, None,121.0, None,0.0, None, None, None,0.0,42
54.2,2019-10-15 13:00:00, None,121.0, None,0.0, None, None, None,0.0,42
59.0,2019-10-15 14:00:00, None,122.0, None,0.0, None, None, None,0.0,42
60.8,2019-10-15 15:00:00, None,131.0, None,0.0, None, None, None,0.0,42
60.1,2019-10-15 16:00:00, None,132.0, None,0.0, None, None, None,0.0,42
54.3,2019-10-15 17:00:00, None,133.0, None,0.0, None, None, None,0.0,42
55.0,2019-10-15 18:00:00, None,127.0, None,0.0, None, None, None,0.0,42
52.6,2019-10-15 19:00:00, None,124.0, None,0.0, None, None, None,0.0,42
49.1,2019-10-15 20:00:00, None,128.0, None,0.0, None, None, None,0.0,42
40.7,2019-10-15 21:00:00, None,133.0, None,0.0, None, None, None,0.0,42
39.7,2019-10-15 22:00:00, None,131.0, None,0.0, None, None, None,0.0,42
41.5,2019-10-15 23:00:00, None,135.0, None,0.0, None, None, None,0.0,42
40.0,2019-10-16 00:00:00, None,133.0, None,0.0, None, None, None,0.0,42
44.8,2019-10-16 01:00:00, None,135.0, None,0.0, None, None, None,0.0,42
41.0,2019-10-16 02:00:00, None,130.0, None,0.0, None, None, None,0.0,42
43.2,2019-10-16 03:00:00, None,128.0, None,0.0, None, None, None,0.0,42
41.5,2019-10-16 04:00:00, None,123.0, None,0.0, None, None, None,0.0,42
44.4,2019-10-16 05:00:00, None,118.0, None,0.0, None, None, None,0.0,42
48.1,2019-10-16 06:00:00, None,130.0, None,0.0, None, None, None,0.0,42
45.6,2019-10-16 07:00:00, None,122.0, None,1.0, None, None, None,0.0,42
49.9,2019-10-16 08:00:00, None,125.0, None,1.0, None, None, None,0.0,42
49.9,2019-10-16 09:00:00, None,122.0, None,1.0, None, None, None,0.0,42
53.5,2019-10-16 10:00:00, None,123.0, None,1.0, None, None, None,0.0,42
46.1,2019-10-16 11:00:00, None,116.0, None,1.0, None, None, None,0.0,42
42.2,2019-10-16 12:00:00, None,109.0, None,1.0, None, None, None,0.0,42
44.9,2019-10-16 13:00:00, None,102.0, None,1.0, None, None, None,0.0,42
46.8,2019-10-16 14:00:00, None,98.0, None,1.0, None, None, None,0.0,42
44.1,2019-10-16 15:00:00, None,107.0, None,1.0, None, None, None,0.0,42
35.9,2019-10-16 16:00:00, None,127.0, None,1.0, None, None, None,0.0,42
44.4,2019-10-16 17:00:00, None,103.0, None,1.0, None, None, None,0.0,42
34.3,2019-10-16 18:00:00, None,122.0, None,1.0, None, None, None,0.0,42
39.6,2019-10-16 19:00:00, None,126.0, None,1.0, None, None, None,0.0,42
44.8,2019-10-16 20:00:00, None,124.0, None,1.0, None, None, None,0.0,42
46.9,2019-10-16 21:00:00, None,122.0, None,1.0, None, None, None,0.0,42
48.1,2019-10-16 22:00:00, None,130.0, None,1.0, None, None, None,0.0,42
41.1,2019-10-16 23:00:00, None,133.0, None,1.0, None, None, None,0.0,42
27.5,2019-10-17 00:00:00, None,138.0, None,1.0, None, None, None,0.0,42
33.6,2019-10-17 01:00:00, None,144.0, None,1.0, None, None, None,0.0,42
25.7,2019-10-17 02:00:00, None,140.0, None,1.0, None, None, None,0.0,42
24.2,2019-10-17 03:00:00, None,141.0, None,0.0, None, None, None,0.0,42
19.4,2019-10-17 04:00:00, None,147.0, None,0.0, None, None, None,0.0,42
18.6,2019-10-17 05:00:00, None,141.0, None,0.0, None, None, None,0.0,42
19.6,2019-10-17 06:00:00, None,140.0, None,0.0, None, None, None,0.0,42
19.6,2019-10-17 07:00:00, None,140.0, None,0.0, None, None, None,0.0,42
20.1,2019-10-17 08:00:00, None,135.0, None,0.0, None, None, None,0.0,42
20.0,2019-10-17 09:00:00, None,124.0, None,0.0, None, None, None,0.0,42
24.6,2019-10-17 10:00:00, None,125.0, None,0.0, None, None, None,0.0,42
21.3,2019-10-17 11:00:00, None,128.0, None,1.0, None, None, None,0.0,42
19.0,2019-10-17 12:00:00, None,131.0, None,1.0, None, None, None,0.0,42
22.5,2019-10-17 13:00:00, None,130.0, None,1.0, None, None, None,0.0,42
21.9,2019-10-17 14:00:00, None,133.0, None,0.0, None, None, None,0.0,42
11.5,2019-10-18 04:00:00, None,161.0, None,0.0, None, None, None,0.0,42
10.1,2019-10-18 05:00:00, None,164.0, None,0.0, None, None, None,0.0,42
7.7,2019-10-18 06:00:00, None,172.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 07:00:00, None,170.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 08:00:00, None,168.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 09:00:00, None,173.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 10:00:00, None,162.0, None,0.0, None, None, None,0.0,42
1.6,2019-10-18 11:00:00, None,153.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 12:00:00, None,150.0, None,1.0, None, None, None,0.0,42
0.0,2019-10-18 13:00:00, None,143.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 14:00:00, None,170.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 15:00:00, None,174.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 16:00:00, None,174.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 17:00:00, None,295.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 18:00:00, None,297.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 19:00:00, None,164.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 20:00:00, None,286.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 21:00:00, None,291.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 22:00:00, None,304.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-18 23:00:00, None,169.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 00:00:00, None,105.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 01:00:00, None,181.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 02:00:00, None,192.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 03:00:00, None,306.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 04:00:00, None,271.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 05:00:00, None,296.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 06:00:00, None,342.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 07:00:00, None,23.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 08:00:00, None,64.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 09:00:00, None,79.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 10:00:00, None,195.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 11:00:00, None,285.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 12:00:00, None,298.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 13:00:00, None,293.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 14:00:00, None,305.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 15:00:00, None,297.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 16:00:00, None,304.0, None,0.0, None, None, None,0.0,42
0.0,2019-10-19 17:00:00, None,302.0, None,0.0, None, None, None,0.0,42
