wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
259.0, 88.0, 5.3,0.0, -7.5,1.6, -5.8,-6.5, 18.0, 0.0, 0.0,91.0,2020-02-26 00:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, 91.0, 1.6,0.0, -7.7,1.9, -6.5,-5.5, 259.0, 0.0, 0.0,93.0,2020-02-26 01:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, 93.0, 1.9,0.0, -6.5,2.7, -5.5,-4.7, 157.0, 0.0, 0.0,93.0,2020-02-26 02:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, 93.0, 2.7,0.0, -5.7,3.0, -4.7,-3.4, 310.0, 0.0, 0.0,90.0,2020-02-26 03:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, 90.0, 3.0,0.0, -4.8,11.3, -3.4,-2.8, 146.0, 0.0, 0.0,88.0,2020-02-26 04:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0, 88.0, 11.3,0.0, -4.5,7.3, -2.8,-2.7, 221.0, 0.0, 0.0,86.0,2020-02-26 05:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, 86.0, 7.3,0.0, -4.7,3.8, -2.7,-2.8, 197.0, 0.0, 0.0,86.0,2020-02-26 06:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0, 86.0, 3.8,0.0, -4.8,5.9, -2.8,-2.4, 214.0, 0.0, 0.0,84.0,2020-02-26 07:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, 84.0, 5.9,0.0, -4.7,11.6, -2.4,-1.3, 226.0, 0.0, 0.0,75.0,2020-02-26 08:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, 75.0, 11.6,0.0, -5.2,9.2, -1.3,1.1, 293.0, 0.0, 0.0,63.0,2020-02-26 09:00:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
