station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.2, 2012-01-01 00:00:00, -1.1, 2.4
None, 9.5, 2012-01-02 00:00:00, -1.0, 3.3
None, 37.9, 2012-01-03 00:00:00, 2.9, 3.5
None, 41.5, 2012-01-04 00:00:00, 3.2, 5.8
None, 10.3, 2012-01-05 00:00:00, 1.9, 4.7
None, 0.9, 2012-01-06 00:00:00, 1.0, 3.5
None, 14.4, 2012-01-07 00:00:00, -0.2, 3.0
None, 19.2, 2012-01-08 00:00:00, 0.6, 3.9
None, 7.1, 2012-01-09 00:00:00, 0.6, 5.6
None, 0.0, 2012-01-10 00:00:00, -2.7, 0.9
None, 0.4, 2012-01-11 00:00:00, -3.8, -0.7
None, 0.2, 2012-01-12 00:00:00, -4.2, -0.8
None, 7.8, 2012-01-13 00:00:00, -5.3, -0.7
None, 7.8, 2012-01-14 00:00:00, -2.8, -0.7
None, 0.0, 2012-01-15 00:00:00, -6.6, -2.7
None, 1.1, 2012-01-16 00:00:00, -5.2, -1.3
None, 3.8, 2012-01-17 00:00:00, -9.1, -1.0
None, 0.0, 2012-01-18 00:00:00, -9.4, -4.1
None, 0.5, 2012-01-19 00:00:00, -8.6, -3.7
None, 29.3, 2012-01-20 00:00:00, -3.7, -0.7
None, 14.6, 2012-01-21 00:00:00, -0.8, -0.3
None, 20.4, 2012-01-22 00:00:00, -0.8, -0.4
None, 9.5, 2012-01-23 00:00:00, -0.9, -0.2
None, 33.3, 2012-01-24 00:00:00, -0.8, -0.6
None, 9.3, 2012-01-25 00:00:00, -0.7, 0.8
None, 3.9, 2012-01-26 00:00:00, -1.3, 1.1
None, 0.7, 2012-01-27 00:00:00, -1.6, -0.2
None, 9.7, 2012-01-28 00:00:00, -2.2, 3.9
None, 22.6, 2012-01-29 00:00:00, -0.5, 1.0
None, 12.0, 2012-01-30 00:00:00, -0.5, 1.9
None, 19.9, 2012-01-31 00:00:00, -0.2, 1.6
None, 9.7, 2012-02-01 00:00:00, -0.8, 4.1
None, 0.0, 2012-02-02 00:00:00, -1.1, 4.0
None, 0.0, 2012-02-03 00:00:00, -2.2, 1.7
None, 0.0, 2012-02-04 00:00:00, -3.1, 1.6
None, 0.0, 2012-02-05 00:00:00, -3.8, 1.6
None, 0.0, 2012-02-06 00:00:00, -3.7, 2.6
None, 0.0, 2012-02-07 00:00:00, -4.1, 1.5
None, 5.9, 2012-02-08 00:00:00, -0.8, 2.5
None, 11.5, 2012-02-09 00:00:00, 0.2, 3.8
None, 12.0, 2012-02-10 00:00:00, 2.0, 6.1
None, 0.0, 2012-02-11 00:00:00, 2.4, 8.1
None, 1.8, 2012-02-12 00:00:00, 2.0, 6.1
None, 0.0, 2012-02-13 00:00:00, 0.7, 6.7
None, 0.0, 2012-02-14 00:00:00, 0.7, 5.9
None, 0.7, 2012-02-15 00:00:00, -1.4, 5.6
None, 11.2, 2012-02-16 00:00:00, -0.1, 5.5
None, 19.8, 2012-02-17 00:00:00, -0.1, 5.8
None, 16.0, 2012-02-18 00:00:00, 0.5, 6.1
None, 0.9, 2012-02-19 00:00:00, -0.8, 4.6
None, 2.9, 2012-02-20 00:00:00, 0.1, 4.9
None, 23.4, 2012-02-21 00:00:00, 1.5, 3.7
None, 11.0, 2012-02-22 00:00:00, 1.5, 6.0
None, 0.3, 2012-02-23 00:00:00, -0.8, 5.5
None, 34.2, 2012-02-24 00:00:00, -0.7, 1.2
None, 5.9, 2012-02-25 00:00:00, -1.0, 1.5
None, 0.0, 2012-02-26 00:00:00, -3.7, 3.1
None, 0.4, 2012-02-27 00:00:00, -6.5, 2.2
None, 6.4, 2012-02-28 00:00:00, -2.6, 3.5
None, 9.8, 2012-02-29 00:00:00, -0.9, 2.5
None, 0.2, 2012-03-01 00:00:00, -1.5, 3.9
None, 4.7, 2012-03-02 00:00:00, -0.7, 3.9
None, 16.2, 2012-03-03 00:00:00, 0.6, 3.8
None, 30.3, 2012-03-04 00:00:00, 0.6, 3.5
None, 16.2, 2012-03-05 00:00:00, -1.1, 3.8
None, 0.0, 2012-03-06 00:00:00, -4.2, 2.7
None, 0.0, 2012-03-07 00:00:00, -4.5, 3.6
None, 0.0, 2012-03-08 00:00:00, -2.6, 6.8
None, 27.2, 2012-03-09 00:00:00, 1.6, 2.9
None, 22.9, 2012-03-10 00:00:00, 0.4, 5.7
None, 12.7, 2012-03-11 00:00:00, -0.6, 4.2
None, 39.0, 2012-03-12 00:00:00, -0.7, 0.6
None, 6.2, 2012-03-13 00:00:00, -1.0, 2.3
None, 13.4, 2012-03-14 00:00:00, 0.2, 3.6
None, 44.1, 2012-03-15 00:00:00, -0.7, 8.7
None, 7.3, 2012-03-16 00:00:00, -1.6, 3.7
None, 1.3, 2012-03-17 00:00:00, -1.5, 5.6
None, 15.0, 2012-03-18 00:00:00, -1.2, 2.4
None, 3.2, 2012-03-19 00:00:00, -1.6, 2.8
None, 6.5, 2012-03-20 00:00:00, -0.8, 2.6
None, 0.5, 2012-03-21 00:00:00, -0.8, 4.2
None, 0.0, 2012-03-22 00:00:00, -2.3, 5.9
None, 0.0, 2012-03-23 00:00:00, -2.5, 8.5
None, 0.0, 2012-03-24 00:00:00, -3.7, 11.2
None, 0.0, 2012-03-25 00:00:00, -2.6, 13.8
None, 0.9, 2012-03-26 00:00:00, -1.1, 6.4
None, 15.9, 2012-03-27 00:00:00, 1.4, 7.3
None, 48.7, 2012-03-28 00:00:00, 2.8, 5.8
None, 29.2, 2012-03-29 00:00:00, 1.5, 6.8
None, 3.3, 2012-03-30 00:00:00, 0.4, 7.9
None, 4.5, 2012-03-31 00:00:00, -1.0, 5.7
None, 10.5, 2012-04-01 00:00:00, -0.6, 8.7
None, 20.2, 2012-04-02 00:00:00, 2.2, 5.1
None, 31.8, 2012-04-03 00:00:00, 0.0, 7.0
None, 0.0, 2012-04-04 00:00:00, -1.5, 7.6
None, 0.0, 2012-04-05 00:00:00, -2.5, 10.1
None, 0.0, 2012-04-06 00:00:00, -2.2, 11.2
None, 0.0, 2012-04-07 00:00:00, -3.0, 15.1
None, 0.0, 2012-04-08 00:00:00, -2.2, 17.2
None, 0.0, 2012-04-09 00:00:00, 1.7, 17.9
