station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 1.9, 2012-01-01 00:00:00, -0.9, 1.1
None, 13.0, 2012-01-02 00:00:00, -1.0, 2.3
None, 70.6, 2012-01-03 00:00:00, 0.9, 5.1
None, 62.4, 2012-01-04 00:00:00, 1.7, 3.8
None, 12.1, 2012-01-05 00:00:00, -0.6, 2.8
None, 0.0, 2012-01-06 00:00:00, -0.6, 1.6
None, 8.7, 2012-01-07 00:00:00, 0.6, 2.2
None, 33.0, 2012-01-08 00:00:00, 1.2, 4.2
None, 3.3, 2012-01-09 00:00:00, -0.8, 4.8
None, 0.0, 2012-01-10 00:00:00, -4.8, -0.8
None, 0.0, 2012-01-11 00:00:00, -5.0, -3.0
None, 1.0, 2012-01-12 00:00:00, -4.7, -0.1
None, 4.0, 2012-01-13 00:00:00, -5.3, -0.1
None, 3.0, 2012-01-14 00:00:00, -7.5, 0.5
None, 0.0, 2012-01-15 00:00:00, -10.0, -7.1
None, 0.0, 2012-01-16 00:00:00, -10.0, -1.0
None, 0.0, 2012-01-17 00:00:00, -9.6, -2.9
None, 3.0, 2012-01-18 00:00:00, -8.1, -3.1
None, 0.0, 2012-01-19 00:00:00, -8.5, -4.7
None, 45.4, 2012-01-20 00:00:00, -5.6, -0.1
None, 8.6, 2012-01-21 00:00:00, -0.8, 1.4
None, 61.0, 2012-01-22 00:00:00, -0.4, 2.2
None, 32.6, 2012-01-23 00:00:00, -0.2, 1.3
None, 61.0, 2012-01-24 00:00:00, 0.1, 2.0
None, 15.0, 2012-01-25 00:00:00, 0.0, 0.9
None, 0.3, 2012-01-26 00:00:00, -4.3, -0.1
None, 0.0, 2012-01-27 00:00:00, -2.7, 1.0
None, 19.3, 2012-01-28 00:00:00, -0.1, 3.7
None, 8.8, 2012-01-29 00:00:00, 0.5, 3.8
None, 6.0, 2012-01-30 00:00:00, -1.2, 5.7
None, 11.0, 2012-01-31 00:00:00, -0.1, 3.2
None, 1.0, 2012-02-01 00:00:00, -1.8, 1.7
None, 3.0, 2012-02-02 00:00:00, -0.7, 4.7
None, 0.0, 2012-02-03 00:00:00, -2.1, 2.8
None, 0.0, 2012-02-04 00:00:00, -2.2, 2.3
None, 0.0, 2012-02-05 00:00:00, -3.6, 3.0
None, 0.0, 2012-02-06 00:00:00, -4.1, 1.9
None, 1.7, 2012-02-07 00:00:00, -5.0, 0.2
None, 26.3, 2012-02-08 00:00:00, 0.2, 1.8
None, 56.9, 2012-02-09 00:00:00, 0.6, 2.7
None, 27.1, 2012-02-10 00:00:00, 1.1, 2.3
None, 1.0, 2012-02-11 00:00:00, 1.0, 6.2
None, 3.0, 2012-02-12 00:00:00, 0.8, 3.1
None, 1.0, 2012-02-13 00:00:00, -1.5, 5.4
None, 1.0, 2012-02-14 00:00:00, -2.2, 6.0
None, 0.0, 2012-02-15 00:00:00, -3.9, 4.7
None, 10.0, 2012-02-16 00:00:00, 0.0, 5.9
None, 29.8, 2012-02-17 00:00:00, 0.1, 2.7
None, 11.2, 2012-02-18 00:00:00, -1.7, 4.3
None, 2.0, 2012-02-19 00:00:00, -2.5, 4.7
None, 4.0, 2012-02-20 00:00:00, 0.4, 3.8
None, 4.7, 2012-02-21 00:00:00, 0.8, 4.6
None, 1.3, 2012-02-22 00:00:00, -2.0, 8.0
None, 1.7, 2012-02-23 00:00:00, -2.8, 6.1
None, 56.3, 2012-02-24 00:00:00, -0.1, 1.3
None, 0.0, 2012-02-25 00:00:00, -4.4, 6.7
None, 2.3, 2012-02-26 00:00:00, -6.9, 4.5
None, 0.0, 2012-02-27 00:00:00, -8.9, 5.4
None, 13.8, 2012-02-28 00:00:00, -2.3, 0.9
None, 5.2, 2012-02-29 00:00:00, -2.1, 6.5
None, 0.0, 2012-03-01 00:00:00, -5.7, 6.3
None, 1.0, 2012-03-02 00:00:00, -0.6, 5.3
None, 1.0, 2012-03-03 00:00:00, 0.6, 8.5
None, 9.0, 2012-03-04 00:00:00, 0.8, 7.3
None, 3.0, 2012-03-05 00:00:00, -2.2, 6.7
None, 0.0, 2012-03-06 00:00:00, -3.3, 9.2
None, 0.0, 2012-03-07 00:00:00, -5.0, 8.1
None, 4.7, 2012-03-08 00:00:00, -1.5, 10.7
None, 13.2, 2012-03-09 00:00:00, 1.7, 9.6
None, 14.8, 2012-03-10 00:00:00, -0.8, 9.1
None, 14.1, 2012-03-11 00:00:00, -1.8, 6.6
None, 49.5, 2012-03-12 00:00:00, -2.8, 4.5
None, 8.9, 2012-03-13 00:00:00, -4.1, 6.8
None, 26.8, 2012-03-14 00:00:00, -2.1, 5.0
None, 44.4, 2012-03-15 00:00:00, -2.0, 8.7
None, 5.9, 2012-03-16 00:00:00, -2.0, 8.9
None, 0.0, 2012-03-17 00:00:00, -3.2, 8.5
None, 0.0, 2012-03-18 00:00:00, -3.1, 8.1
None, 17.6, 2012-03-19 00:00:00, -3.3, 4.4
None, 25.9, 2012-03-20 00:00:00, -1.6, 5.8
None, 2.0, 2012-03-21 00:00:00, -2.2, 7.1
None, 7.7, 2012-03-22 00:00:00, -1.6, 5.8
None, 0.3, 2012-03-23 00:00:00, -1.7, 9.1
None, 1.0, 2012-03-24 00:00:00, -4.0, 13.5
