station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2012-01-01 00:00:00, 0.0, -7.5, -9.7
2012-01-02 00:00:00, 4.6, -5.2, -10.5
2012-01-03 00:00:00, 1.5, -1.4, -5.2
2012-01-04 00:00:00, 0.0, -0.2, -2.0
2012-01-05 00:00:00, 0.9, 1.7, -2.0
2012-01-06 00:00:00, 0.0, 1.5, -2.0
2012-01-07 00:00:00, 7.8, 0.1, -2.0
2012-01-08 00:00:00, 1.9, -2.6, -5.8
2012-01-09 00:00:00, 0.0, -0.2, -2.9
2012-01-10 00:00:00, 6.9, -11.6, -2.9
2012-01-11 00:00:00, 2.2, -14.7, -35.5
2012-01-12 00:00:00, 5.7, -14.7, -38.4
2012-01-13 00:00:00, 0.0, -8.9, -37.0
2012-01-14 00:00:00, 6.5, -6.5, -44.7
2012-01-15 00:00:00, 5.4, -8.4, -37.5
2012-01-16 00:00:00, 1.0, -12.6, -37.5
2012-01-17 00:00:00, 2.4, -13.2, -2.9
2012-01-18 00:00:00, 2.2, -19.1, -2.9
2012-01-19 00:00:00, 0.0, -19.7, -2.9
2012-01-20 00:00:00, 7.8, -17.8, -2.9
2012-01-21 00:00:00, 13.7, -11.7, -2.9
2012-01-22 00:00:00, 0.6, -9.4, -2.9
2012-01-23 00:00:00, 3.8, -3.8, -2.9
2012-01-24 00:00:00, 22.5, -5.3, -2.9
2012-01-25 00:00:00, 7.6, -2.2, -2.9
2012-01-26 00:00:00, 18.8, -4.4, -2.9
2012-01-27 00:00:00, 0.0, -9.2, -2.9
2012-01-28 00:00:00, 10.9, -6.1, -2.9
2012-01-29 00:00:00, 32.9, -3.6, -2.9
2012-01-30 00:00:00, 8.2, -2.1, -2.9
2012-01-31 00:00:00, 5.6, -0.5, -2.9
2012-02-01 00:00:00, 8.1, -0.1, -4.9
2012-02-02 00:00:00, 3.9, 0.9, -7.7
2012-02-03 00:00:00, 0.0, 0.4, -8.5
2012-02-04 00:00:00, 0.0, 0.2, -9.2
2012-02-05 00:00:00, 0.0, -3.8, -9.2
2012-02-06 00:00:00, 0.0, -10.2, -11.8
2012-02-07 00:00:00, 0.0, -12.0, -15.3
2012-02-08 00:00:00, 0.0, -12.1, -14.0
2012-02-09 00:00:00, 0.0, -3.4, -9.8
2012-02-10 00:00:00, 0.0, -2.4, -6.9
2012-02-11 00:00:00, 0.0, 1.1, -8.3
2012-02-12 00:00:00, 0.0, 1.8, -7.7
2012-02-13 00:00:00, 3.7, -2.3, -5.6
2012-02-14 00:00:00, 0.0, -8.1, -10.9
2012-02-15 00:00:00, 0.0, -10.6, -11.2
2012-02-16 00:00:00, 1.5, -9.8, -6.7
2012-02-17 00:00:00, 0.4, -2.2, -7.8
2012-02-18 00:00:00, 7.2, -1.1, -9.1
2012-02-19 00:00:00, 0.2, 1.3, -7.9
2012-02-20 00:00:00, 0.8, 0.9, -8.4
2012-02-21 00:00:00, 17.2, 1.6, -8.8
2012-02-22 00:00:00, 16.1, 0.5, -7.8
2012-02-23 00:00:00, 2.3, -3.5, -7.0
2012-02-24 00:00:00, 13.7, -2.4, -12.8
2012-02-25 00:00:00, 2.7, -0.8, -7.9
2012-02-26 00:00:00, 8.2, -6.3, -8.6
2012-02-27 00:00:00, 3.9, -13.8, -10.9
2012-02-28 00:00:00, 0.2, -14.0, -11.2
2012-02-29 00:00:00, 2.2, -9.9, -12.0
2012-03-01 00:00:00, 2.2, 6.3, -2.5
2012-03-02 00:00:00, 7.2, 3.4, -1.7
2012-03-03 00:00:00, 32.7, 3.7, 0.2
2012-03-04 00:00:00, 27.6, 8.1, 1.3
2012-03-05 00:00:00, 28.1, 6.0, 0.8
2012-03-06 00:00:00, 0.9, 3.6, -3.5
2012-03-07 00:00:00, 0.7, 4.6, -4.1
2012-03-08 00:00:00, 0.0, 8.7, -3.1
2012-03-09 00:00:00, 3.5, 3.9, 0.4
2012-03-10 00:00:00, 16.1, 5.6, 1.5
2012-03-11 00:00:00, 11.9, 6.0, 0.1
2012-03-12 00:00:00, 1.5, 2.9, -0.5
2012-03-13 00:00:00, 8.7, 7.1, 0.6
2012-03-14 00:00:00, 7.7, 5.4, -1.3
2012-03-15 00:00:00, 10.2, 3.7, 0.4
2012-03-16 00:00:00, 8.0, 5.7, 1.0
2012-03-17 00:00:00, 7.8, 6.7, 0.4
2012-03-18 00:00:00, 0.2, 7.4, -2.4
2012-03-19 00:00:00, 0.0, 6.3, -1.6
2012-03-20 00:00:00, 7.4, 3.1, -0.6
2012-03-21 00:00:00, 1.4, 6.6, -2.2
2012-03-22 00:00:00, 4.5, 5.5, -1.2
2012-03-23 00:00:00, 4.0, -8.0, -12.7
2012-03-24 00:00:00, 0.0, -6.3, -16.9
2012-03-25 00:00:00, 0.0, -6.4, -16.3
2012-03-26 00:00:00, 0.0, -5.3, -14.2
2012-03-27 00:00:00, 7.3, -4.0, -10.9
