WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.537998,2016-10-28 00:00:00,10.52,44
None, None, 0.083999,2016-10-28 01:00:00,10.41,44
None, None, 0.122,2016-10-28 02:00:00,10.32,44
None, None, 0.27,2016-10-28 03:00:00,10.24,44
None, None, 0.453999,2016-10-28 04:00:00,10.18,44
None, None, 0.303,2016-10-28 05:00:00,10.34,44
None, None, 0.305999,2016-10-28 06:00:00,10.5,44
None, None, 0.629998,2016-10-28 07:00:00,10.39,44
None, None, 0.504998,2016-10-28 08:00:00,10.51,44
None, None, 0.342999,2016-10-28 09:00:00,10.99,44
None, None, 0.583998,2016-10-28 10:00:00,11.62,44
None, None, 0.375999,2016-10-28 11:00:00,11.94,44
None, None, 0.73,2016-10-28 12:00:00,12.32,44
None, None, 1.078,2016-10-28 13:00:00,12.02,44
None, None, 0.843999,2016-10-28 14:00:00,12.58,44
None, None, 1.396,2016-10-28 15:00:00,12.57,44
None, None, 1.376,2016-10-28 16:00:00,12.68,44
None, None, 0.917999,2016-10-28 17:00:00,13.01,44
None, None, 2.131,2016-10-28 18:00:00,12.13,44
None, None, 2.256,2016-10-28 19:00:00,11.6,44
None, None, 2.726,2016-10-28 20:00:00,11.72,44
None, None, 2.185,2016-10-28 21:00:00,11.74,44
None, None, 2.679,2016-10-28 22:00:00,11.41,44
None, None, 2.453,2016-10-28 23:00:00,11.29,44
None, None, 0.972998,2016-10-29 00:00:00,10.49,44
None, None, 1.712,2016-10-29 01:00:00,10.59,44
None, None, 1.045,2016-10-29 02:00:00,10.47,44
None, None, 1.286,2016-10-29 03:00:00,10.24,44
None, None, 1.415,2016-10-29 04:00:00,10.04,44
None, None, 1.107,2016-10-29 05:00:00,9.75,44
None, None, 1.252,2016-10-29 06:00:00,10.13,44
None, None, 0.898998,2016-10-29 07:00:00,9.74,44
None, None, 1.195,2016-10-29 08:00:00,9.86,44
None, None, 1.267,2016-10-29 09:00:00,10.19,44
None, None, 0.837998,2016-10-29 10:00:00,9.75,44
None, None, 0.504,2016-10-29 11:00:00,9.53,44
None, None, 0.356,2016-10-29 12:00:00,9.42,44
None, None, 0.437,2016-10-29 13:00:00,9.49,44
None, None, 0.301999,2016-10-29 14:00:00,9.8,44
