WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.126,81.7,2016-07-16 06:00:00,15.99,29
None, None, 0.0,81.3,2016-07-16 07:00:00,16.63,29
None, None, 0.001,79.8,2016-07-16 08:00:00,17.25,29
None, None, 2.943,80.9,2016-07-16 09:00:00,17.26,29
None, None, 2.78,84.7,2016-07-16 10:00:00,16.62,29
None, None, 1.951,85.0,2016-07-16 11:00:00,16.7,29
None, None, 2.689,80.9,2016-07-16 12:00:00,17.29,29
None, None, 3.302,74.1,2016-07-16 13:00:00,18.15,29
None, None, 3.894,74.8,2016-07-16 14:00:00,18.24,29
None, None, 3.931,76.9,2016-07-16 15:00:00,18.37,29
None, None, 3.375,75.5,2016-07-16 16:00:00,18.65,29
None, None, 3.036,73.9,2016-07-16 17:00:00,19.03,29
None, None, 2.584,73.0,2016-07-16 18:00:00,19.23,29
None, None, 2.214,74.6,2016-07-16 19:00:00,18.93,29
None, None, 1.285,78.7,2016-07-16 20:00:00,18.24,29
None, None, 2.06,82.4,2016-07-16 21:00:00,17.37,29
None, None, 1.229,83.8,2016-07-16 22:00:00,16.82,29
None, None, 1.137,85.7,2016-07-16 23:00:00,16.7,29
None, None, 0.324,87.4,2016-07-17 00:00:00,16.62,29
None, None, 0.537998,88.6,2016-07-17 01:00:00,16.45,29
None, None, 0.363,88.5,2016-07-17 02:00:00,16.22,29
None, None, 0.354999,88.4,2016-07-17 03:00:00,16.36,29
None, None, 0.303999,88.7,2016-07-17 04:00:00,16.39,29
None, None, 1.393,87.4,2016-07-17 05:00:00,16.38,29
None, None, 0.666,87.1,2016-07-17 06:00:00,16.6,29
None, None, 0.310999,86.0,2016-07-17 07:00:00,17.71,29
None, None, 0.136,84.6,2016-07-17 08:00:00,18.18,29
None, None, None,82.7,2016-07-17 09:00:00,18.59,29
None, None, 1.307,76.3,2016-07-17 10:00:00,19.6,29
None, None, 3.161,72.8,2016-07-17 11:00:00,20.55,29
None, None, 4.507,73.6,2016-07-17 12:00:00,20.54,29
None, None, 5.219,71.6,2016-07-17 13:00:00,20.46,29
None, None, 3.697,69.62,2016-07-17 14:00:00,21.05,29
None, None, 2.839,65.78,2016-07-17 15:00:00,21.76,29
None, None, 2.589,71.5,2016-07-17 16:00:00,21.09,29
None, None, 0.349,81.4,2016-07-17 17:00:00,20.37,29
None, None, 2.527,84.6,2016-07-17 18:00:00,19.88,29
None, None, 3.862,87.0,2016-07-17 19:00:00,19.18,29
None, None, 2.518,87.5,2016-07-17 20:00:00,18.83,29
None, None, 4.121,87.3,2016-07-17 21:00:00,18.27,29
None, None, 2.64,86.1,2016-07-17 22:00:00,17.8,29
None, None, 1.214,89.1,2016-07-17 23:00:00,16.92,29
None, None, 0.703,91.3,2016-07-18 00:00:00,16.07,29
None, None, 1.014,90.7,2016-07-18 01:00:00,15.86,29
None, None, 0.444999,90.5,2016-07-18 02:00:00,15.42,29
None, None, 1.178,90.9,2016-07-18 03:00:00,15.15,29
None, None, 0.2,90.8,2016-07-18 04:00:00,15.31,29
None, None, 1.138,91.2,2016-07-18 05:00:00,14.79,29
None, None, 0.266,88.6,2016-07-18 06:00:00,15.68,29
None, None, 0.602998,86.8,2016-07-18 07:00:00,16.97,29
None, None, 0.035999,79.8,2016-07-18 08:00:00,18.01,29
None, None, 0.050999,77.2,2016-07-18 09:00:00,18.21,29
None, None, 0.282,74.6,2016-07-18 10:00:00,18.64,29
None, None, 2.762,72.6,2016-07-18 11:00:00,19.53,29
None, None, 6.288,73.2,2016-07-18 12:00:00,19.72,29
None, None, 7.43,74.0,2016-07-18 13:00:00,19.99,29
None, None, 8.44,72.5,2016-07-18 14:00:00,20.29,29
None, None, 7.6,69.92,2016-07-18 15:00:00,20.6,29
None, None, 6.209,71.8,2016-07-18 16:00:00,20.83,29
None, None, 3.35,70.9,2016-07-18 17:00:00,21.15,29
None, None, 4.608,66.84,2016-07-18 18:00:00,21.37,29
None, None, 2.653,65.8,2016-07-18 19:00:00,21.33,29
None, None, 1.51,68.85,2016-07-18 20:00:00,20.75,29
None, None, 2.3,74.8,2016-07-18 21:00:00,19.72,29
None, None, 1.987,73.7,2016-07-18 22:00:00,19.6,29
None, None, 2.046,74.6,2016-07-18 23:00:00,19.27,29
None, None, 1.759,77.2,2016-07-19 00:00:00,18.87,29
None, None, 2.771,86.8,2016-07-19 01:00:00,17.63,29
None, None, 0.815998,89.3,2016-07-19 02:00:00,17.04,29
None, None, 0.398999,91.5,2016-07-19 03:00:00,16.72,29
None, None, 1.236,92.2,2016-07-19 04:00:00,16.4,29
None, None, 0.830999,92.6,2016-07-19 05:00:00,16.29,29
None, None, 1.702,92.0,2016-07-19 06:00:00,16.34,29
None, None, 1.962,86.3,2016-07-19 07:00:00,16.79,29
None, None, 2.029,79.5,2016-07-19 08:00:00,17.76,29
None, None, 0.987999,79.6,2016-07-19 09:00:00,17.83,29
None, None, 0.958998,74.6,2016-07-19 10:00:00,18.13,29
None, None, 1.831,71.2,2016-07-19 11:00:00,18.19,29
None, None, 1.36,67.39,2016-07-19 12:00:00,18.7,29
None, None, 1.598,66.35,2016-07-19 13:00:00,19.07,29
None, None, 0.968999,63.33,2016-07-19 14:00:00,19.66,29
None, None, 0.669,63.62,2016-07-19 15:00:00,20.22,29
None, None, 0.694,67.91,2016-07-19 16:00:00,19.97,29
None, None, 0.541998,67.1,2016-07-19 17:00:00,20.29,29
None, None, 0.781,68.46,2016-07-19 18:00:00,20.5,29
None, None, 1.238,71.3,2016-07-19 19:00:00,20.17,29
None, None, 1.186,77.2,2016-07-19 20:00:00,18.87,29
None, None, 0.658999,80.5,2016-07-19 21:00:00,17.64,29
None, None, 0.603999,81.8,2016-07-19 22:00:00,16.95,29
None, None, 0.107,83.0,2016-07-19 23:00:00,16.69,29
None, None, 0.583,83.2,2016-07-20 00:00:00,16.75,29
None, None, 0.0,83.6,2016-07-20 01:00:00,16.78,29
None, None, 0.312,82.6,2016-07-20 02:00:00,16.71,29
None, None, 1.349,82.7,2016-07-20 03:00:00,16.53,29
None, None, 0.842998,82.0,2016-07-20 04:00:00,16.45,29
None, None, 1.159,82.3,2016-07-20 05:00:00,16.38,29
None, None, 0.449999,83.3,2016-07-20 06:00:00,16.5,29
None, None, 0.037,83.9,2016-07-20 07:00:00,16.88,29
None, None, 0.773,80.4,2016-07-20 08:00:00,17.73,29
None, None, 0.155,76.9,2016-07-20 09:00:00,18.15,29
None, None, 0.333,78.3,2016-07-20 10:00:00,18.3,29
None, None, 1.593,73.9,2016-07-20 11:00:00,18.67,29
None, None, 0.504998,71.9,2016-07-20 12:00:00,19.19,29
None, None, 0.149,69.52,2016-07-20 13:00:00,19.51,29
None, None, 1.126,71.1,2016-07-20 14:00:00,19.62,29
None, None, 1.266,72.2,2016-07-20 15:00:00,19.86,29
None, None, 2.553,66.53,2016-07-20 16:00:00,21.0,29
None, None, 2.422,58.55,2016-07-20 17:00:00,22.13,29
None, None, 0.407999,57.91,2016-07-20 18:00:00,21.87,29
None, None, 0.064,64.19,2016-07-20 19:00:00,21.2,29
None, None, 1.094,70.8,2016-07-20 20:00:00,19.42,29
None, None, 1.368,72.7,2016-07-20 21:00:00,18.02,29
None, None, 1.665,73.4,2016-07-20 22:00:00,17.5,29
None, None, 1.783,75.0,2016-07-20 23:00:00,16.77,29
None, None, 1.116,77.4,2016-07-21 00:00:00,15.89,29
None, None, 2.312,74.5,2016-07-21 01:00:00,15.89,29
None, None, 1.391,75.6,2016-07-21 02:00:00,15.61,29
None, None, 1.243,77.9,2016-07-21 03:00:00,15.17,29
None, None, 1.601,78.7,2016-07-21 04:00:00,14.99,29
None, None, 0.906,80.6,2016-07-21 05:00:00,14.55,29
None, None, 0.630999,77.0,2016-07-21 06:00:00,16.24,29
None, None, None,74.2,2016-07-21 07:00:00,17.89,29
None, None, 0.490999,68.89,2016-07-21 08:00:00,18.91,29
None, None, 3.113,70.5,2016-07-21 09:00:00,19.02,29
None, None, 2.419,68.19,2016-07-21 10:00:00,19.5,29
None, None, 2.963,69.21,2016-07-21 11:00:00,20.55,29
None, None, 5.494,66.6,2016-07-21 12:00:00,20.7,29
None, None, 6.837,58.71,2016-07-21 13:00:00,21.74,29
None, None, 6.894,53.87,2016-07-21 14:00:00,22.6,29
None, None, 5.446,43.4,2016-07-21 15:00:00,25.08,29
None, None, 3.0,48.33,2016-07-21 16:00:00,25.06,29
None, None, 1.971,58.15,2016-07-21 17:00:00,23.91,29
None, None, 2.255,64.04,2016-07-21 18:00:00,22.65,29
None, None, 0.439,65.71,2016-07-21 19:00:00,22.29,29
None, None, 2.142,61.94,2016-07-21 20:00:00,20.56,29
None, None, 1.734,54.35,2016-07-21 21:00:00,19.2,29
None, None, 1.689,60.67,2016-07-21 22:00:00,18.24,29
None, None, 1.514,63.21,2016-07-21 23:00:00,18.02,29
