pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, -9.12, 83.9, -3.1, 4.2, 73.54, 0.465, 146.1, -11.0, 0.5, -9.1, -9.6, -11.0, 0.0, 146.0, 0.0, 84.0,2020-02-19 00:00:00, -6999.0,8
0.0, -9.9, 83.1, -3.1, 4.2, 54.78, 0.98, 173.1, -12.0, 1.0, -9.9, -9.9, -12.0, 0.0, 173.0, 0.0, 83.0,2020-02-19 01:00:00, -6999.0,8
0.0, -9.84, 84.6, -3.1, 4.0, 65.49, 0.822, 217.4, -12.0, 0.8, -9.8, -10.5, -12.0, 0.0, 217.0, 0.0, 85.0,2020-02-19 02:00:00, -6999.0,8
0.0, -10.83, 86.2, -3.1, 3.2, 77.26, 0.563, 214.1, -13.0, 0.6, -10.8, -11.4, -13.0, 0.0, 214.0, 0.0, 86.0,2020-02-19 03:00:00, -6999.0,8
0.0, -11.72, 87.7, -3.1, 2.1, 75.2, 0.29, 308.7, -13.0, 0.3, -11.7, -11.8, -13.0, 0.0, 309.0, 0.0, 88.0,2020-02-19 04:00:00, -6999.0,8
0.0, -11.92, 88.0, -3.1, 3.3, 63.78, 0.489, 247.6, -13.0, 0.5, -11.9, -12.4, -13.0, 0.0, 248.0, 0.0, 88.0,2020-02-19 05:00:00, -6999.0,8
0.0, -12.95, 88.1, -3.1, 2.3, 74.91, 0.339, 317.9, -14.0, 0.3, -13.0, -12.9, -14.0, 0.0, 318.0, 0.0, 88.0,2020-02-19 06:00:00, -6999.0,8
0.0, -12.34, 88.8, -12.2, 2.3, 64.01, 0.443, 171.8, -14.0, 0.4, -12.3, -13.2, -14.0, 0.0, 172.0, 0.0, 89.0,2020-02-19 07:00:00, -6999.0,8
0.0, -11.56, 85.5, -11.4, 3.9, 57.37, 0.451, 282.6, -13.0, 0.5, -11.6, -13.2, -13.0, 0.0, 283.0, 0.0, 86.0,2020-02-19 08:00:00, -6999.0,8
0.0, -8.56, 74.69, -8.5, 3.0, 51.94, 0.357, 326.8, -12.0, 0.4, -8.6, -13.2, -12.0, 0.0, 327.0, 0.0, 75.0,2020-02-19 09:00:00, -6999.0,8
0.0, -6.643, 66.43, -6.0, 4.2, 45.92, 0.632, 339.3, -11.0, 0.6, -6.6, -13.2, -11.0, 0.0, 339.0, 0.0, 66.0,2020-02-19 10:00:00, -6999.0,8
0.0, -2.508, 53.57, -1.2, 2.8, 38.77, 0.584, 66.22, -10.0, 0.6, -2.5, -13.2, -10.0, 0.0, 66.0, 0.0, 54.0,2020-02-19 11:00:00, -6999.0,8
