pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -7.351, 89.7, -2.6, 90.0, -8.0, -7.4, -7.3, -8.0, 0.0, 0.0,2020-02-19 00:00:00, -6999.0, None,8
0.0, -7.861, 90.7, -2.6, 91.0, -9.0, -7.9, -8.0, -9.0, 0.0, 0.0,2020-02-19 01:00:00, -6999.0, None,8
0.0, -8.17, 88.1, -2.6, 88.0, -10.0, -8.2, -8.3, -10.0, 0.0, 0.0,2020-02-19 02:00:00, -6999.0, None,8
0.0, -8.78, 80.6, -2.6, 81.0, -11.0, -8.8, -8.8, -11.0, 0.0, 0.0,2020-02-19 03:00:00, -6999.0, None,8
0.0, -9.17, 84.1, -2.6, 84.0, -11.0, -9.2, -9.1, -11.0, 0.0, 0.0,2020-02-19 04:00:00, -6999.0, None,8
0.0, -9.21, 80.6, -2.6, 81.0, -12.0, -9.2, -9.6, -12.0, 0.0, 0.0,2020-02-19 05:00:00, -6999.0, None,8
0.0, -10.12, 81.5, -2.6, 82.0, -12.0, -10.1, -10.2, -12.0, 0.0, 0.0,2020-02-19 06:00:00, -6999.0, None,8
0.0, -10.09, 83.4, -9.9, 83.0, -12.0, -10.1, -10.6, -12.0, 0.0, 0.0,2020-02-19 07:00:00, -6999.0, None,8
0.0, -10.22, 83.1, -9.9, 83.0, -12.0, -10.2, -10.9, -12.0, 0.0, 0.0,2020-02-19 08:00:00, -6999.0, None,8
0.0, -9.57, 77.03, -9.6, 77.0, -13.0, -9.6, -10.9, -13.0, 0.0, 0.0,2020-02-19 09:00:00, -6999.0, None,8
0.0, -7.35, 68.05, -7.3, 68.0, -12.0, -7.4, -10.9, -12.0, 0.0, 0.0,2020-02-19 10:00:00, -6999.0, None,8
0.0, -5.038, 60.1, -5.1, 60.0, -11.0, -5.0, -10.9, -11.0, 0.0, 0.0,2020-02-19 11:00:00, -6999.0, None,8
0.0, -3.966, 58.22, -3.8, 58.0, -10.0, -4.0, -10.9, -10.0, 0.0, 0.0,2020-02-19 12:00:00, -6999.0, None,8
0.0, -3.012, 56.66, -2.6, 57.0, -10.0, -3.0, -10.9, -10.0, 0.0, 0.0,2020-02-19 13:00:00, -6999.0, None,8
