air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-8.6,-10.0, 249.0,-3.7,-6999.0, 10.0,2020-02-19 00:00:00, 2.9,-6999.0,8
-9.6,-10.0, 264.0,-3.7,-6999.0, 13.6,2020-02-19 01:00:00, 2.9,-6999.0,8
-11.0,-11.1, 284.0,-3.7,-6999.0, 6.4,2020-02-19 02:00:00, 1.3,-6999.0,8
-12.0,-12.1, 280.0,-3.7,-6999.0, 3.5,2020-02-19 03:00:00, 0.7,-6999.0,8
-11.1,-12.1, 341.0,-3.7,-6999.0, 5.2,2020-02-19 04:00:00, 1.1,-6999.0,8
-9.1,-12.1, 265.0,-3.7,-6999.0, 10.5,2020-02-19 05:00:00, 2.5,-6999.0,8
-10.2,-12.1, 259.0,-3.7,-6999.0, 8.1,2020-02-19 06:00:00, 3.1,-6999.0,8
-10.1,-11.7, 234.0,-9.3,-6999.0, 10.4,2020-02-19 07:00:00, 2.9,-6999.0,8
-10.1,-11.7, 231.0,-9.3,-6999.0, 12.8,2020-02-19 08:00:00, 4.6,-6999.0,8
-5.6,-11.7, 238.0,-5.3,-6999.0, 16.0,2020-02-19 09:00:00, 6.4,-6999.0,8
-3.9,-11.7, 243.0,-2.8,-6999.0, 17.9,2020-02-19 10:00:00, 8.3,-6999.0,8
-1.1,-11.7, 232.0,-1.3,-6999.0, 20.0,2020-02-19 11:00:00, 6.2,-6999.0,8
0.2,-11.7, 228.0,0.6,-6999.0, 21.2,2020-02-19 12:00:00, 7.7,-6999.0,8
1.5,-11.7, 236.0,1.4,-6999.0, 25.1,2020-02-19 13:00:00, 8.6,-6999.0,8
0.4,-11.7, 231.0,1.8,-6999.0, 23.2,2020-02-19 14:00:00, 7.1,-6999.0,8
-0.2,-11.7, 238.0,1.8,-6999.0, 24.1,2020-02-19 15:00:00, 8.1,-6999.0,8
-0.8,-11.7, 238.0,1.8,-6999.0, 25.8,2020-02-19 16:00:00, 7.8,-6999.0,8
-1.6,-11.7, 242.0,1.8,-6999.0, 21.2,2020-02-19 17:00:00, 10.1,-6999.0,8
-2.3,-11.7, 243.0,1.8,-6999.0, 28.4,2020-02-19 18:00:00, 11.6,-6999.0,8
-2.5,-2.6, 248.0,-2.2,-6999.0, 31.1,2020-02-19 19:00:00, 12.0,-6999.0,8
-3.4,-3.4, None,-2.2,-6999.0, None,2020-02-19 20:00:00, None,-6999.0,8
-4.7,-5.5, 250.0,-2.2,-6999.0, 17.4,2020-02-19 21:00:00, 8.4,-6999.0,8
-3.9,-5.5, 256.0,-2.2,-6999.0, 18.8,2020-02-19 22:00:00, 10.0,-6999.0,8
-4.4,-5.5, 249.0,-2.2,-6999.0, 25.5,2020-02-19 23:00:00, 11.7,-6999.0,8
-4.4,-5.5, 251.0,-2.2,-6999.0, 26.1,2020-02-20 00:00:00, 13.3,-6999.0,8
-4.2,-5.5, 248.0,-2.2,-6999.0, 27.9,2020-02-20 01:00:00, 15.5,-6999.0,8
-4.1,-5.5, 249.0,-2.2,-6999.0, 24.4,2020-02-20 02:00:00, 12.1,-6999.0,8
-4.2,-5.5, 244.0,-2.2,-6999.0, 25.3,2020-02-20 03:00:00, 10.3,-6999.0,8
-4.0,-5.5, 241.0,-2.2,-6999.0, 22.4,2020-02-20 04:00:00, 9.7,-6999.0,8
-4.5,-5.5, 241.0,-2.2,-6999.0, 21.7,2020-02-20 05:00:00, 9.0,-6999.0,8
-4.6,-5.5, 241.0,-2.2,-6999.0, 17.0,2020-02-20 06:00:00, 6.4,-6999.0,8
-4.5,-4.7, 240.0,-4.3,-6999.0, 20.1,2020-02-20 07:00:00, 7.5,-6999.0,8
-4.3,-4.7, 242.0,-4.3,-6999.0, 19.6,2020-02-20 08:00:00, 8.5,-6999.0,8
-3.9,-4.7, 233.0,-3.9,-6999.0, 19.8,2020-02-20 09:00:00, 7.9,-6999.0,8
-3.4,-4.7, 229.0,-3.4,-6999.0, 19.5,2020-02-20 10:00:00, 5.7,-6999.0,8
-2.7,-4.7, None,-2.5,-6999.0, None,2020-02-20 11:00:00, None,-6999.0,8
-2.4,-4.7, 231.0,-2.3,-6999.0, 34.7,2020-02-20 12:00:00, 5.9,-6999.0,8
-2.3,-4.7, 236.0,-2.2,-6999.0, 27.7,2020-02-20 13:00:00, 10.7,-6999.0,8
-2.0,-4.7, 240.0,-2.0,-6999.0, 30.0,2020-02-20 14:00:00, 12.9,-6999.0,8
-1.8,-4.7, 241.0,-1.7,-6999.0, 33.5,2020-02-20 15:00:00, 11.6,-6999.0,8
-1.9,-4.7, 240.0,-1.7,-6999.0, 31.5,2020-02-20 16:00:00, 11.6,-6999.0,8
-2.8,-4.7, 240.0,-1.7,-6999.0, 34.2,2020-02-20 17:00:00, 12.7,-6999.0,8
-3.6,-4.7, 247.0,-1.7,-6999.0, 31.7,2020-02-20 18:00:00, 14.2,-6999.0,8
-3.1,-3.8, 249.0,-3.2,-6999.0, 26.8,2020-02-20 19:00:00, 11.6,-6999.0,8
-3.1,-3.8, 236.0,-2.7,-6999.0, 21.2,2020-02-20 20:00:00, 5.8,-6999.0,8
-2.3,-3.8, 241.0,-2.2,-6999.0, 26.3,2020-02-20 21:00:00, 7.7,-6999.0,8
-2.6,-3.8, 250.0,-2.2,-6999.0, 19.8,2020-02-20 22:00:00, 9.2,-6999.0,8
-2.2,-3.8, 244.0,-2.1,-6999.0, 19.1,2020-02-20 23:00:00, 7.2,-6999.0,8
-1.6,-3.8, 246.0,-1.6,-6999.0, 24.8,2020-02-21 00:00:00, 8.8,-6999.0,8
-1.6,-3.8, 250.0,-1.5,-6999.0, 28.0,2020-02-21 01:00:00, 11.3,-6999.0,8
-1.7,-3.8, 248.0,-1.4,-6999.0, 23.6,2020-02-21 02:00:00, 9.5,-6999.0,8
-2.0,-3.8, 241.0,-1.4,-6999.0, 16.4,2020-02-21 03:00:00, 6.4,-6999.0,8
-1.5,-3.8, 231.0,-1.4,-6999.0, 17.2,2020-02-21 04:00:00, 5.3,-6999.0,8
-2.3,-3.8, 228.0,-1.4,-6999.0, 20.7,2020-02-21 05:00:00, 7.7,-6999.0,8
-1.8,-3.8, 237.0,-1.4,-6999.0, 23.2,2020-02-21 06:00:00, 10.0,-6999.0,8
-2.2,-2.3, 233.0,-1.8,-6999.0, 20.6,2020-02-21 07:00:00, 8.2,-6999.0,8
-1.8,-2.3, 224.0,-1.7,-6999.0, 18.4,2020-02-21 08:00:00, 5.4,-6999.0,8
-1.3,-2.3, 233.0,-1.3,-6999.0, 24.5,2020-02-21 09:00:00, 8.1,-6999.0,8
-0.6,-2.3, None,-0.6,-6999.0, None,2020-02-21 10:00:00, None,-6999.0,8
-0.4,-2.3, 244.0,-0.3,-6999.0, 35.4,2020-02-21 11:00:00, 16.5,-6999.0,8
-0.1,-2.3, 243.0,-0.2,-6999.0, 37.7,2020-02-21 12:00:00, 15.8,-6999.0,8
-0.2,-2.3, 241.0,-0.1,-6999.0, 34.2,2020-02-21 13:00:00, 12.3,-6999.0,8
0.1,-2.3, 240.0,0.3,-6999.0, 32.0,2020-02-21 14:00:00, 12.6,-6999.0,8
-0.4,-2.3, 243.0,0.3,-6999.0, 31.8,2020-02-21 15:00:00, 13.9,-6999.0,8
-1.6,-2.3, 241.0,0.3,-6999.0, 33.7,2020-02-21 16:00:00, 11.9,-6999.0,8
-1.5,-2.3, 244.0,0.3,-6999.0, 23.5,2020-02-21 17:00:00, 11.3,-6999.0,8
-1.6,-2.3, 244.0,0.3,-6999.0, 20.5,2020-02-21 18:00:00, 9.8,-6999.0,8
-1.8,-1.9, 248.0,-1.4,-6999.0, 31.1,2020-02-21 19:00:00, 12.9,-6999.0,8
-2.8,-2.8, 248.0,-1.4,-6999.0, 26.1,2020-02-21 20:00:00, 12.0,-6999.0,8
-3.6,-3.8, 239.0,-1.4,-6999.0, 27.1,2020-02-21 21:00:00, 10.4,-6999.0,8
-3.8,-3.8, 246.0,-1.4,-6999.0, 32.3,2020-02-21 22:00:00, 17.0,-6999.0,8
-4.0,-4.1, 246.0,-1.4,-6999.0, 27.7,2020-02-21 23:00:00, 14.5,-6999.0,8
-4.0,-4.1, 244.0,-1.4,-6999.0, 28.2,2020-02-22 00:00:00, 13.4,-6999.0,8
-4.3,-4.3, 245.0,-1.4,-6999.0, 26.0,2020-02-22 01:00:00, 11.7,-6999.0,8
-4.4,-4.5, 242.0,-1.4,-6999.0, 27.4,2020-02-22 02:00:00, 11.2,-6999.0,8
-4.5,-4.6, None,-1.4,-6999.0, None,2020-02-22 03:00:00, None,-6999.0,8
-4.8,-5.0, 241.0,-1.4,-6999.0, 29.1,2020-02-22 04:00:00, 10.7,-6999.0,8
-5.3,-5.3, 246.0,-1.4,-6999.0, 26.7,2020-02-22 05:00:00, 11.5,-6999.0,8
-5.6,-5.7, 256.0,-1.4,-6999.0, 17.7,2020-02-22 06:00:00, 9.4,-6999.0,8
-6.1,-6.0, 254.0,-5.5,-6999.0, 14.9,2020-02-22 07:00:00, 7.3,-6999.0,8
-9.3,-10.0, 240.0,-5.5,-6999.0, 8.5,2020-02-22 08:00:00, 2.2,-6999.0,8
-7.6,-10.0, 259.0,-5.5,-6999.0, 11.4,2020-02-22 09:00:00, 5.8,-6999.0,8
-5.9,-10.0, 261.0,-5.5,-6999.0, 11.3,2020-02-22 10:00:00, 4.5,-6999.0,8
-5.8,-10.0, 230.0,-5.5,-6999.0, 10.5,2020-02-22 11:00:00, 3.0,-6999.0,8
-4.0,-10.0, 259.0,-4.1,-6999.0, 18.6,2020-02-22 12:00:00, 6.1,-6999.0,8
-3.7,-10.0, 247.0,-3.5,-6999.0, 22.9,2020-02-22 13:00:00, 10.5,-6999.0,8
-2.8,-10.0, 232.0,-2.4,-6999.0, 18.1,2020-02-22 14:00:00, 5.8,-6999.0,8
-3.5,-10.0, 227.0,-2.4,-6999.0, 15.4,2020-02-22 15:00:00, 4.2,-6999.0,8
-3.8,-10.0, 228.0,-2.4,-6999.0, 14.9,2020-02-22 16:00:00, 3.1,-6999.0,8
-4.8,-10.0, 232.0,-2.4,-6999.0, 16.0,2020-02-22 17:00:00, 5.6,-6999.0,8
-6.5,-10.0, 220.0,-2.4,-6999.0, 12.5,2020-02-22 18:00:00, 2.4,-6999.0,8
-14.3,-21.7, 230.0,-14.3,-6999.0, 1.8,2020-02-23 11:00:00, 0.2,-6999.0,8
-11.5,-21.7, 57.0,-11.5,-6999.0, 4.6,2020-02-23 12:00:00, 0.9,-6999.0,8
-8.6,-21.7, 116.0,-8.3,-6999.0, 3.2,2020-02-23 13:00:00, 1.0,-6999.0,8
-6.0,-21.7, 67.0,-6.1,-6999.0, 6.7,2020-02-23 14:00:00, 2.0,-6999.0,8
-5.6,-21.7, 81.0,-5.4,-6999.0, 11.0,2020-02-23 15:00:00, 3.4,-6999.0,8
-5.7,-21.7, 74.0,-5.4,-6999.0, 9.5,2020-02-23 16:00:00, 2.1,-6999.0,8
-6.3,-21.7, 153.0,-5.4,-6999.0, 4.6,2020-02-23 17:00:00, 0.7,-6999.0,8
-7.4,-21.7, 70.0,-5.4,-6999.0, 15.9,2020-02-23 18:00:00, 3.7,-6999.0,8
-9.1,-9.0, 70.0,-7.4,-6999.0, 7.2,2020-02-23 19:00:00, 2.0,-6999.0,8
-9.9,-10.0, 333.0,-7.4,-6999.0, 5.2,2020-02-23 20:00:00, 0.8,-6999.0,8
-9.8,-10.0, 57.0,-7.4,-6999.0, 3.7,2020-02-23 21:00:00, 0.5,-6999.0,8
-9.8,-10.0, 345.0,-7.4,-6999.0, 4.5,2020-02-23 22:00:00, 1.6,-6999.0,8
-10.7,-10.7, 343.0,-7.4,-6999.0, 2.0,2020-02-23 23:00:00, 0.1,-6999.0,8
-11.9,-11.9, 255.0,-7.4,-6999.0, 2.9,2020-02-24 00:00:00, 0.6,-6999.0,8
-12.4,-12.4, 256.0,-7.4,-6999.0, 4.5,2020-02-24 01:00:00, 1.1,-6999.0,8
-12.4,-12.5, 275.0,-7.4,-6999.0, 4.2,2020-02-24 02:00:00, 1.4,-6999.0,8
-12.9,-12.9, 312.0,-7.4,-6999.0, 4.0,2020-02-24 03:00:00, 1.0,-6999.0,8
-13.3,-13.9, 206.0,-7.4,-6999.0, 4.6,2020-02-24 04:00:00, 1.2,-6999.0,8
-12.8,-13.9, 303.0,-7.4,-6999.0, 4.1,2020-02-24 05:00:00, 0.5,-6999.0,8
-13.1,-13.9, 276.0,-7.4,-6999.0, 3.7,2020-02-24 06:00:00, 1.4,-6999.0,8
-13.6,-13.6, 288.0,-13.0,-6999.0, 3.5,2020-02-24 07:00:00, 0.4,-6999.0,8
-14.8,-15.0, 285.0,-13.0,-6999.0, 3.4,2020-02-24 08:00:00, 0.8,-6999.0,8
-14.1,-15.0, 256.0,-13.0,-6999.0, 3.5,2020-02-24 09:00:00, 1.2,-6999.0,8
-12.5,-15.0, 255.0,-12.6,-6999.0, 4.0,2020-02-24 10:00:00, 1.3,-6999.0,8
-5.6,-15.0, None,-5.6,-6999.0, None,2020-02-24 11:00:00, None,-6999.0,8
-4.6,-15.0, 222.0,-4.5,-6999.0, 16.4,2020-02-24 12:00:00, 4.5,-6999.0,8
-3.9,-15.0, None,-3.6,-6999.0, None,2020-02-24 13:00:00, None,-6999.0,8
-2.9,-15.0, None,-2.5,-6999.0, None,2020-02-24 14:00:00, None,-6999.0,8
-4.9,-15.0, 224.0,-2.5,-6999.0, 18.9,2020-02-24 15:00:00, 5.3,-6999.0,8
-4.9,-15.0, None,-2.5,-6999.0, None,2020-02-24 16:00:00, None,-6999.0,8
-5.3,-15.0, 244.0,-2.5,-6999.0, 13.4,2020-02-24 17:00:00, 4.8,-6999.0,8
-9.6,-15.0, 254.0,-2.5,-6999.0, 6.5,2020-02-24 18:00:00, 1.8,-6999.0,8
-11.4,-11.7, 292.0,-9.4,-6999.0, 4.8,2020-02-24 19:00:00, 1.6,-6999.0,8
-13.4,-13.4, 261.0,-9.4,-6999.0, 2.9,2020-02-24 20:00:00, 0.8,-6999.0,8
-14.7,-14.8, 291.0,-9.4,-6999.0, 3.4,2020-02-24 21:00:00, 0.8,-6999.0,8
-15.2,-15.6, 306.0,-9.4,-6999.0, 3.7,2020-02-24 22:00:00, 0.7,-6999.0,8
-15.7,-15.9, 276.0,-9.4,-6999.0, 3.4,2020-02-24 23:00:00, 0.9,-6999.0,8
-15.3,-15.9, 270.0,-9.4,-6999.0, 4.0,2020-02-25 00:00:00, 0.4,-6999.0,8
-15.0,-15.9, 255.0,-9.4,-6999.0, 2.3,2020-02-25 01:00:00, 0.3,-6999.0,8
-14.9,-15.9, 212.0,-9.4,-6999.0, 2.6,2020-02-25 02:00:00, 0.2,-6999.0,8
-14.7,-15.9, 285.0,-9.4,-6999.0, 0.0,2020-02-25 03:00:00, 0.0,-6999.0,8
-14.1,-15.9, 97.0,-9.4,-6999.0, 1.8,2020-02-25 04:00:00, 0.2,-6999.0,8
-13.8,-15.9, 236.0,-9.4,-6999.0, 3.2,2020-02-25 05:00:00, 0.9,-6999.0,8
-12.9,-15.9, 256.0,-9.4,-6999.0, 3.2,2020-02-25 06:00:00, 1.1,-6999.0,8
-12.1,-12.9, 250.0,-12.1,-6999.0, 3.8,2020-02-25 07:00:00, 1.0,-6999.0,8
-11.8,-12.9, 250.0,-11.8,-6999.0, 3.5,2020-02-25 08:00:00, 1.0,-6999.0,8
-11.4,-12.9, 194.0,-11.4,-6999.0, 4.2,2020-02-25 09:00:00, 0.9,-6999.0,8
-11.0,-12.9, 249.0,-10.7,-6999.0, 5.3,2020-02-25 10:00:00, 1.3,-6999.0,8
-9.8,-12.9, 142.0,-9.7,-6999.0, 5.6,2020-02-25 11:00:00, 2.0,-6999.0,8
-7.8,-12.9, 97.0,-7.8,-6999.0, 6.4,2020-02-25 12:00:00, 1.7,-6999.0,8
-6.9,-12.9, 237.0,-6.8,-6999.0, 10.8,2020-02-25 13:00:00, 2.2,-6999.0,8
-5.4,-12.9, 219.0,-5.4,-6999.0, 10.7,2020-02-25 14:00:00, 2.6,-6999.0,8
-4.1,-12.9, 218.0,-4.0,-6999.0, 16.7,2020-02-25 15:00:00, 3.7,-6999.0,8
-2.4,-12.9, 232.0,-2.4,-6999.0, 17.5,2020-02-25 16:00:00, 6.6,-6999.0,8
-2.7,-12.9, None,-2.3,-6999.0, None,2020-02-25 17:00:00, None,-6999.0,8
-2.9,-12.9, None,-1.9,-6999.0, None,2020-02-25 18:00:00, None,-6999.0,8
-4.1,-4.1, None,-2.5,-6999.0, None,2020-02-25 19:00:00, None,-6999.0,8
-5.3,-5.2, 227.0,-2.5,-6999.0, 6.2,2020-02-25 20:00:00, 1.2,-6999.0,8
-6.8,-6.8, 226.0,-2.5,-6999.0, 4.5,2020-02-25 21:00:00, 1.3,-6999.0,8
-7.2,-7.6, 270.0,-2.5,-6999.0, 4.8,2020-02-25 22:00:00, 1.1,-6999.0,8
-9.0,-9.0, 264.0,-2.5,-6999.0, 4.9,2020-02-25 23:00:00, 1.5,-6999.0,8
