RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
92.9, None, None, 6.4, 4.655, 282.5, -11.0, -10.9, None, None, 283.0, None, None, 111.0, None, 111.1, None, None, -10.56, None, -4.8, 93.0, None, 4.971, 4.7, -10.6, -0.1, 0.0,2020-02-19 00:00:00,8
92.6, None, None, 6.8, 5.091, 280.7, -13.0, -11.8, None, None, 281.0, None, None, 111.0, None, 110.7, None, None, -11.77, None, -4.8, 93.0, None, 6.087, 5.1, -11.8, -0.2, 0.0,2020-02-19 01:00:00,8
92.1, None, None, None, 4.613, 287.5, -12.0, -11.8, None, None, None, None, None, None, None, 110.2, None, None, -11.58, None, -4.8, 92.0, None, 6.209, None, -11.6, None, None,2020-02-19 02:00:00,8
90.3, None, None, 6.1, 4.823, 284.7, -13.0, -12.2, None, None, 285.0, None, None, 110.0, None, 109.9, None, None, -11.65, None, -4.8, 90.0, None, 5.555, 4.8, -11.7, -0.1, 0.0,2020-02-19 03:00:00,8
91.7, None, None, 5.7, 4.535, 283.2, -14.0, -12.7, None, None, 283.0, None, None, 110.0, None, 109.9, None, None, -12.54, None, -4.8, 92.0, None, 5.18, 4.5, -12.5, -0.1, 0.0,2020-02-19 04:00:00,8
93.0, None, None, 4.9, 3.752, 286.5, -13.0, -12.9, None, None, 287.0, None, None, 110.0, None, 109.9, None, None, -12.59, None, -4.8, 93.0, None, 8.23, 3.8, -12.6, 0.0, 0.0,2020-02-19 05:00:00,8
89.9, None, None, 6.2, 4.532, 281.7, -14.0, -13.0, None, None, 282.0, None, None, 110.0, None, 109.9, None, None, -12.67, None, -4.8, 90.0, None, 5.822, 4.5, -12.7, 0.0, 0.0,2020-02-19 06:00:00,8
90.0, None, None, 5.7, 4.499, 283.3, -14.0, -13.2, None, None, 283.0, None, None, 110.0, None, 110.0, None, None, -12.42, None, -12.2, 90.0, None, 5.228, 4.5, -12.4, 0.0, 0.0,2020-02-19 07:00:00,8
89.9, None, None, 5.4, 3.478, 276.8, -11.0, -13.2, None, None, 277.0, None, None, 110.0, None, 110.3, None, None, -10.18, None, -10.2, 90.0, None, 8.54, 3.5, -10.2, 0.2, 1.0,2020-02-19 08:00:00,8
90.5, None, None, None, 1.57, 149.0, -6.0, -13.2, None, None, None, None, None, None, None, 110.7, None, None, -5.132, None, -4.8, 91.0, None, 54.2, None, -5.1, 1.0, None,2020-02-19 09:00:00,8
90.4, None, None, 7.1, 3.139, 100.8, -7.0, -13.2, None, None, 101.0, None, None, 111.0, None, 111.3, None, None, -5.406, None, -4.8, 90.0, None, 27.29, 3.1, -5.4, 0.3, 1.0,2020-02-19 10:00:00,8
89.4, None, None, 7.8, 2.707, 115.6, -7.0, -13.2, None, None, 116.0, None, None, 112.0, None, 111.7, None, None, -5.33, None, -4.8, 89.0, None, 35.53, 2.7, -5.3, 0.0, 1.0,2020-02-19 11:00:00,8
88.7, None, None, 7.4, 2.803, 110.7, -7.0, -13.2, None, None, 111.0, None, None, 112.0, None, 112.0, None, None, -5.313, None, -4.8, 89.0, None, 33.92, 2.8, -5.3, -0.1, 1.0,2020-02-19 12:00:00,8
86.5, None, None, 6.0, 2.055, 119.5, -7.0, -13.2, None, None, 120.0, None, None, 112.0, None, 112.1, None, None, -5.045, None, -4.8, 87.0, None, 32.43, 2.1, -5.0, 0.1, 0.0,2020-02-19 13:00:00,8
86.9, None, None, None, 2.008, 110.3, -7.0, -13.2, None, None, None, None, None, None, None, 112.0, None, None, -5.249, None, -4.8, 87.0, None, 17.29, None, -5.2, 0.0, None,2020-02-19 14:00:00,8
80.5, None, None, 3.2, 0.219, 141.6, -8.0, -13.2, None, None, 142.0, None, None, 112.0, None, 112.0, None, None, -5.09, None, -4.8, 81.0, None, 24.67, 0.2, -5.1, 0.0, 0.0,2020-02-19 15:00:00,8
83.1, None, None, 2.9, 0.163, 173.8, -7.0, -13.2, None, None, 174.0, None, None, 112.0, None, 112.0, None, None, -4.816, None, -4.8, 83.0, None, 13.87, 0.2, -4.8, -0.1, 0.0,2020-02-19 16:00:00,8
89.9, None, None, 4.0, 1.877, 274.1, -7.0, -13.2, None, None, 274.0, None, None, 112.0, None, 112.3, None, None, -5.784, None, -4.6, 90.0, None, 19.27, 1.9, -5.8, -0.2, 0.0,2020-02-19 17:00:00,8
92.5, None, None, 5.6, 4.266, 282.8, -9.0, -13.2, None, None, 283.0, None, None, 112.0, None, 112.4, None, None, -7.979, None, -4.6, 93.0, None, 4.609, 4.3, -8.0, -0.4, 0.0,2020-02-19 18:00:00,8
90.8, None, None, 7.4, 4.813, 285.5, -10.0, -8.6, None, None, 286.0, None, None, 112.0, None, 112.1, None, None, -8.53, None, -7.9, 91.0, None, 9.53, 4.8, -8.5, -0.2, 0.0,2020-02-19 19:00:00,8
91.5, None, None, None, 4.894, 281.7, -10.0, -9.2, None, None, None, None, None, None, None, 112.0, None, None, -9.09, None, -7.9, 92.0, None, 6.955, None, -9.1, None, None,2020-02-19 20:00:00,8
92.3, None, None, 6.1, 4.987, 287.2, -11.0, -10.3, None, None, 287.0, None, None, 112.0, None, 112.2, None, None, -10.32, None, -7.9, 92.0, None, 5.157, 5.0, -10.3, -0.2, 0.0,2020-02-19 21:00:00,8
92.6, None, None, 5.8, 4.543, 289.0, -11.0, -10.7, None, None, 289.0, None, None, 112.0, None, None, None, None, -10.12, None, -7.9, 93.0, None, 6.581, 4.5, -10.1, -0.1, 0.0,2020-02-19 22:00:00,8
91.5, None, None, 6.6, 4.975, 286.6, -11.0, -10.7, None, None, 287.0, None, None, 112.0, None, None, None, None, -10.27, None, -7.9, 92.0, None, 5.254, 5.0, -10.3, 0.1, 0.0,2020-02-19 23:00:00,8
92.5, None, None, None, 4.801, 284.5, -11.0, -11.1, None, None, None, None, None, None, None, None, None, None, -10.37, None, -7.9, 93.0, None, 4.365, None, -10.4, None, None,2020-02-20 00:00:00,8
91.5, None, None, 7.1, 4.711, 286.8, -12.0, -11.1, None, None, 287.0, None, None, 112.0, None, None, None, None, -10.73, None, -7.9, 92.0, None, 5.918, 4.7, -10.7, 0.0, 0.0,2020-02-20 01:00:00,8
89.5, None, None, None, 4.595, 285.1, -13.0, -11.6, None, None, None, None, None, None, None, 111.6, None, None, -11.48, None, -7.9, 90.0, None, 7.676, None, -11.5, None, None,2020-02-20 02:00:00,8
92.2, None, None, 5.9, 4.466, 288.8, -12.0, -11.9, None, None, 289.0, None, None, 112.0, None, 111.6, None, None, -11.01, None, -7.9, 92.0, None, 5.935, 4.5, -11.0, 0.0, 0.0,2020-02-20 03:00:00,8
91.1, None, None, None, 4.307, 286.1, -13.0, -12.4, None, None, None, None, None, 111.0, None, 111.2, None, None, -12.11, None, -7.9, 91.0, None, 6.96, None, -12.1, -0.1, 0.0,2020-02-20 04:00:00,8
94.1, None, None, 6.2, 4.359, 284.7, -12.0, -12.4, None, None, 285.0, None, None, 111.0, None, 111.2, None, None, -11.7, None, -7.9, 94.0, None, 7.582, 4.4, -11.7, 0.0, 0.0,2020-02-20 05:00:00,8
92.6, None, None, 5.6, 3.954, 289.3, -12.0, -12.4, None, None, 289.0, None, None, 111.0, None, 111.1, None, None, -11.65, None, -7.9, 93.0, None, 7.456, 4.0, -11.7, 0.0, 0.0,2020-02-20 06:00:00,8
92.5, None, None, 5.4, 3.898, 284.7, -13.0, -12.5, None, None, 285.0, None, None, 111.0, None, 111.0, None, None, -12.27, None, -11.6, 93.0, None, 9.01, 3.9, -12.3, 0.0, 0.0,2020-02-20 07:00:00,8
86.7, None, None, 5.1, 1.577, 233.2, -10.0, -12.5, None, None, 233.0, None, None, 111.0, None, 110.9, None, None, -7.971, None, -8.0, 87.0, None, 49.62, 1.6, -8.0, 0.5, 0.0,2020-02-20 08:00:00,8
87.8, None, None, 6.9, 2.708, 112.6, -7.0, -12.5, None, None, 113.0, None, None, 111.0, None, 110.8, None, None, -5.319, None, -4.7, 88.0, None, 40.29, 2.7, -5.3, 0.9, 0.0,2020-02-20 09:00:00,8
88.1, None, None, 8.8, 4.278, 89.1, -7.0, -12.5, None, None, 89.0, None, None, 111.0, None, 111.1, None, None, -5.805, None, -4.7, 88.0, None, 24.97, 4.3, -5.8, 0.1, 1.0,2020-02-20 10:00:00,8
89.2, None, None, 9.2, 4.009, 91.4, -7.0, -12.5, None, None, 91.0, None, None, 111.0, None, 111.2, None, None, -5.521, None, -4.7, 89.0, None, 30.05, 4.0, -5.5, 0.0, 0.0,2020-02-20 11:00:00,8
86.8, None, None, None, 3.478, 122.4, -6.0, -12.5, None, None, None, None, None, None, None, 111.4, None, None, -4.84, None, -4.7, 87.0, None, 43.35, None, -4.8, None, None,2020-02-20 12:00:00,8
84.9, None, None, 15.0, 4.255, 152.9, -7.0, -12.5, None, None, 153.0, None, None, 111.0, None, 111.3, None, None, -4.643, None, -4.5, 85.0, None, 37.15, 4.3, -4.6, -0.2, 0.0,2020-02-20 13:00:00,8
85.7, None, None, 20.0, 8.52, 149.3, -7.0, -12.5, None, None, 149.0, None, None, 111.0, None, 111.0, None, None, -4.878, None, -4.5, 86.0, None, 32.07, 8.5, -4.9, -0.2, 0.0,2020-02-20 14:00:00,8
81.7, None, None, 24.3, 7.035, 174.3, -7.0, -12.5, None, None, 174.0, None, None, 111.0, None, 111.1, None, None, -4.113, None, -3.8, 82.0, None, 37.77, 7.0, -4.1, 0.3, 0.0,2020-02-20 15:00:00,8
79.42, None, None, 15.2, 4.45, 196.8, -6.0, -12.5, None, None, 197.0, None, None, 111.0, None, 111.3, None, None, -3.655, None, -3.6, 79.0, None, 42.62, 4.5, -3.7, 0.2, 0.0,2020-02-20 16:00:00,8
83.1, None, None, 11.2, 2.605, 195.3, -7.0, -12.5, None, None, 195.0, None, None, 111.0, None, 111.0, None, None, -4.727, None, -3.6, 83.0, None, 52.18, 2.6, -4.7, -0.1, 0.0,2020-02-20 17:00:00,8
89.4, None, None, 10.9, 2.836, 262.6, -7.0, -12.5, None, None, 263.0, None, None, 111.0, None, 110.9, None, None, -6.2, None, -3.6, 89.0, None, 50.05, 2.8, -6.2, -0.3, 0.0,2020-02-20 18:00:00,8
89.9, None, None, 6.4, 2.131, 257.0, -8.0, -7.2, None, None, 257.0, None, None, 111.0, None, 110.7, None, None, -7.046, None, -5.8, 90.0, None, 37.43, 2.1, -7.0, -0.1, 0.0,2020-02-20 19:00:00,8
91.4, None, None, 8.7, 2.369, 267.8, -8.0, -7.6, None, None, 268.0, None, None, 111.0, None, 110.6, None, None, -7.357, None, -5.8, 91.0, None, 24.41, 2.4, -7.4, -0.1, 0.0,2020-02-20 20:00:00,8
91.4, None, None, 6.4, 3.346, 277.0, -10.0, -9.4, None, None, 277.0, None, None, 111.0, None, 110.8, None, None, -9.16, None, -5.8, 91.0, None, 13.49, 3.3, -9.2, -0.3, 0.0,2020-02-20 21:00:00,8
95.2, None, None, 6.1, 4.573, 286.5, -10.0, -9.7, None, None, 287.0, None, None, 111.0, None, 110.9, None, None, -9.45, None, -5.8, 95.0, None, 8.94, 4.6, -9.5, -0.1, 0.0,2020-02-20 22:00:00,8
93.7, None, None, 6.3, 4.383, 287.6, -10.0, -10.0, None, None, 288.0, None, None, 111.0, None, 111.1, None, None, -9.73, None, -5.8, 94.0, None, 7.487, 4.4, -9.7, -0.1, 0.0,2020-02-20 23:00:00,8
94.1, None, None, None, 4.413, 287.7, -11.0, -10.2, None, None, None, None, None, None, None, 111.4, None, None, -10.07, None, -5.8, 94.0, None, 8.05, None, -10.1, 0.0, None,2020-02-21 00:00:00,8
