CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-14.49,82.6,2020-02-19 00:00:00,-16.0,8
-15.63,82.8,2020-02-19 01:00:00,-18.0,8
-16.15,83.7,2020-02-19 02:00:00,-18.0,8
-16.92,82.0,2020-02-19 03:00:00,-19.0,8
-17.02,83.6,2020-02-19 04:00:00,-19.0,8
-16.72,84.3,2020-02-19 05:00:00,-19.0,8
-15.53,86.0,2020-02-19 06:00:00,-17.0,8
-13.01,87.4,2020-02-19 07:00:00,-15.0,8
-13.07,86.6,2020-02-19 08:00:00,-14.0,8
-8.91,82.9,2020-02-19 09:00:00,-11.0,8
-7.189,76.25,2020-02-19 10:00:00,-10.0,8
-5.323,68.16,2020-02-19 11:00:00,-10.0,8
-3.491,64.09,2020-02-19 12:00:00,-9.0,8
-2.137,60.5,2020-02-19 13:00:00,-8.0,8
-1.525,57.0,2020-02-19 14:00:00,-8.0,8
-1.181,55.26,2020-02-19 15:00:00,-8.0,8
-1.385,56.14,2020-02-19 16:00:00,-8.0,8
-2.463,60.65,2020-02-19 17:00:00,-8.0,8
-3.537,65.34,2020-02-19 18:00:00,-8.0,8
-4.003,67.88,2020-02-19 19:00:00,-8.0,8
-4.497,70.87,2020-02-19 20:00:00,-8.0,8
-4.477,70.21,2020-02-19 21:00:00,-9.0,8
-5.185,72.54,2020-02-19 22:00:00,-9.0,8
-4.956,71.42,2020-02-19 23:00:00,-9.0,8
-5.03,71.08,2020-02-20 00:00:00,-9.0,8
-5.213,70.13,2020-02-20 01:00:00,-9.0,8
-5.443,71.27,2020-02-20 02:00:00,-9.0,8
-6.164,73.37,2020-02-20 03:00:00,-9.0,8
-6.586,75.53,2020-02-20 04:00:00,-10.0,8
-6.083,73.22,2020-02-20 05:00:00,-9.0,8
-6.327,74.27,2020-02-20 06:00:00,-10.0,8
-7.444,79.29,2020-02-20 07:00:00,-10.0,8
-6.733,76.89,2020-02-20 08:00:00,-10.0,8
-5.134,69.35,2020-02-20 09:00:00,-9.0,8
-4.272,66.48,2020-02-20 10:00:00,-9.0,8
-3.674,64.78,2020-02-20 11:00:00,-8.0,8
-2.71,59.67,2020-02-20 12:00:00,-9.0,8
-1.384,56.19,2020-02-20 13:00:00,-8.0,8
-0.635,52.39,2020-02-20 14:00:00,-8.0,8
-0.192,51.19,2020-02-20 15:00:00,-8.0,8
-0.237,54.09,2020-02-20 16:00:00,-7.0,8
-1.75,58.27,2020-02-20 17:00:00,-8.0,8
-2.913,63.48,2020-02-20 18:00:00,-8.0,8
-3.312,65.67,2020-02-20 19:00:00,-8.0,8
-4.554,71.38,2020-02-20 20:00:00,-9.0,8
-4.161,70.31,2020-02-20 21:00:00,-8.0,8
-5.066,74.31,2020-02-20 22:00:00,-9.0,8
-4.407,71.88,2020-02-20 23:00:00,-8.0,8
-4.944,74.09,2020-02-21 00:00:00,-8.0,8
-4.367,70.47,2020-02-21 01:00:00,-8.0,8
-4.11,70.13,2020-02-21 02:00:00,-8.0,8
-3.695,67.06,2020-02-21 03:00:00,-9.0,8
-4.978,73.52,2020-02-21 04:00:00,-9.0,8
-5.6,77.37,2020-02-21 05:00:00,-9.0,8
-5.963,79.83,2020-02-21 06:00:00,-9.0,8
-5.799,78.72,2020-02-21 07:00:00,-9.0,8
-5.05,74.04,2020-02-21 08:00:00,-8.0,8
-3.996,69.28,2020-02-21 09:00:00,-8.0,8
-3.636,69.79,2020-02-21 10:00:00,-8.0,8
-2.239,63.06,2020-02-21 11:00:00,-8.0,8
-2.208,64.16,2020-02-21 12:00:00,-7.0,8
-0.788,57.76,2020-02-21 13:00:00,-7.0,8
-1.762,65.13,2020-02-21 14:00:00,-7.0,8
-0.723,60.32,2020-02-21 15:00:00,-7.0,8
-0.696,61.2,2020-02-21 16:00:00,-7.0,8
-0.23,60.96,2020-02-21 17:00:00,-6.0,8
-1.119,64.05,2020-02-21 18:00:00,-7.0,8
-1.149,62.44,2020-02-21 19:00:00,-7.0,8
-3.117,72.05,2020-02-21 20:00:00,-7.0,8
1.22,53.78,2020-02-21 21:00:00,-7.0,8
0.699,55.25,2020-02-21 22:00:00,-7.0,8
0.092,57.85,2020-02-21 23:00:00,-7.0,8
0.422,56.98,2020-02-22 00:00:00,-7.0,8
0.133,59.65,2020-02-22 01:00:00,-6.0,8
-0.394,62.48,2020-02-22 02:00:00,-6.0,8
0.182,62.48,2020-02-22 03:00:00,-6.0,8
-0.91,72.44,2020-02-22 04:00:00,-4.0,8
-2.398,94.0,2020-02-22 05:00:00,-3.0,8
-2.991,93.8,2020-02-22 06:00:00,-4.0,8
-3.701,94.0,2020-02-22 07:00:00,-5.0,8
-3.758,91.2,2020-02-22 08:00:00,-5.0,8
-3.053,89.9,2020-02-22 09:00:00,-4.0,8
-1.86,71.84,2020-02-22 10:00:00,-6.0,8
