pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.674,95.8, None, None, None, None, None, None, None, None, None,7.0, 600.5, None, None, None,2016-05-06 00:00:00, None, None, None,19
None,7.634,95.8, None, None, None, None, None, None, None, None, None,7.0, 600.5, None, None, None,2016-05-06 01:00:00, None, None, None,19
None,6.957,95.8, None, None, None, None, None, None, None, None, None,6.0, 600.5, None, None, None,2016-05-06 02:00:00, None, None, None,19
None,6.526,95.8, None, None, None, None, None, None, None, None, None,6.0, 600.5, None, None, None,2016-05-06 03:00:00, None, None, None,19
None,5.947,95.9, None, None, None, None, None, None, None, None, None,5.0, 600.5, None, None, None,2016-05-06 04:00:00, None, None, None,19
None,5.311,95.9, None, None, None, None, None, None, None, None, None,5.0, 600.5, None, None, None,2016-05-06 05:00:00, None, None, None,19
None,4.988,95.9, None, None, None, None, None, None, None, None, None,4.0, 600.5, None, None, None,2016-05-06 06:00:00, None, None, None,19
None,5.554,96.1, None, None, None, None, None, None, None, None, None,5.0, 600.5, None, None, None,2016-05-06 07:00:00, None, None, None,19
None,8.14,96.3, None, None, None, None, None, None, None, None, None,8.0, 600.5, None, None, None,2016-05-06 08:00:00, None, None, None,19
None,10.91,84.1, None, None, None, None, None, None, None, None, None,8.0, 600.5, None, None, None,2016-05-06 09:00:00, None, None, None,19
None,14.0,52.95, None, None, None, None, None, None, None, None, None,4.0, 600.5, None, None, None,2016-05-06 10:00:00, None, None, None,19
None,17.21,28.84, None, None, None, None, None, None, None, None, None,-1.0, 600.5, None, None, None,2016-05-06 11:00:00, None, None, None,19
None,18.0,26.95, None, None, None, None, None, None, None, None, None,-1.0, 600.5, None, None, None,2016-05-06 12:00:00, None, None, None,19
None,19.84,26.9, None, None, None, None, None, None, None, None, None,-1.0, 600.5, None, None, None,2016-05-06 13:00:00, None, None, None,19
None,20.3,26.08, None, None, None, None, None, None, None, None, None,0.0, 600.5, None, None, None,2016-05-06 14:00:00, None, None, None,19
None,20.97,23.8, None, None, None, None, None, None, None, None, None,0.0, 600.5, None, None, None,2016-05-06 15:00:00, None, None, None,19
None,21.03,21.83, None, None, None, None, None, None, None, None, None,-1.0, 600.5, None, None, None,2016-05-06 16:00:00, None, None, None,19
None,19.89,21.22, None, None, None, None, None, None, None, None, None,-3.0, 600.5, None, None, None,2016-05-06 17:00:00, None, None, None,19
None,15.52,37.65, None, None, None, None, None, None, None, None, None,1.0, 600.5, None, None, None,2016-05-06 18:00:00, None, None, None,19
None,13.87,45.8, None, None, None, None, None, None, None, None, None,2.0, 600.5, None, None, None,2016-05-06 19:00:00, None, None, None,19
None,11.63,57.13, None, None, None, None, None, None, None, None, None,3.0, 600.5, None, None, None,2016-05-06 20:00:00, None, None, None,19
