time,tasmin,tasmax,pcp,week_of_year
2019-10-29,-4.2,7.9,0.0,44
2019-10-30,0.3,5.1,1.5,44
2019-10-31,-1.5,8.0,0.1,44
2019-11-01,-0.5,5.5,6.5,44
2019-11-02,4.4,6.6,2.2,44
2019-11-03,4.3,6.7,6.3,44
2019-11-04,4.1,6.9,1.4,44
