RelativeHumidity,AirTemperature,time,Rain,week_of_year
29.0,17.7,2020-09-09 00:00:00,0.0,37
26.0,18.1,2020-09-09 00:15:00,0.0,37
26.0,18.2,2020-09-09 00:30:00,0.0,37
26.0,18.1,2020-09-09 00:45:00,0.0,37
25.0,18.0,2020-09-09 01:00:00,0.0,37
25.0,18.3,2020-09-09 01:15:00,0.0,37
25.0,18.4,2020-09-09 01:30:00,0.0,37
24.0,18.7,2020-09-09 01:45:00,0.0,37
23.0,19.1,2020-09-09 02:00:00,0.0,37
22.0,19.3,2020-09-09 02:15:00,0.0,37
23.0,19.1,2020-09-09 02:30:00,0.0,37
26.0,18.2,2020-09-09 02:45:00,0.0,37
27.0,17.9,2020-09-09 03:00:00,0.0,37
27.0,18.0,2020-09-09 03:15:00,0.0,37
27.0,18.0,2020-09-09 03:30:00,0.0,37
29.0,17.9,2020-09-09 03:45:00,0.0,37
29.0,17.9,2020-09-09 04:00:00,0.0,37
28.0,18.1,2020-09-09 04:15:00,0.0,37
29.0,18.3,2020-09-09 04:30:00,0.0,37
29.0,18.3,2020-09-09 04:45:00,0.0,37
30.0,18.2,2020-09-09 05:00:00,0.0,37
31.0,18.2,2020-09-09 05:15:00,0.0,37
32.0,18.6,2020-09-09 05:30:00,0.0,37
33.0,18.5,2020-09-09 05:45:00,0.0,37
35.0,17.1,2020-09-09 06:00:00,0.0,37
35.0,17.4,2020-09-09 06:15:00,0.0,37
33.0,18.7,2020-09-09 06:30:00,0.0,37
32.0,19.3,2020-09-09 06:45:00,0.0,37
32.0,19.0,2020-09-09 07:00:00,0.0,37
32.0,19.7,2020-09-09 07:15:00,0.0,37
31.0,20.1,2020-09-09 07:30:00,0.0,37
32.0,20.1,2020-09-09 07:45:00,0.0,37
33.0,20.1,2020-09-09 08:00:00,0.0,37
32.0,20.7,2020-09-09 08:15:00,0.0,37
32.0,21.0,2020-09-09 08:30:00,0.0,37
32.0,21.1,2020-09-09 08:45:00,0.0,37
31.0,21.4,2020-09-09 09:00:00,0.0,37
29.0,21.9,2020-09-09 09:15:00,0.0,37
29.0,22.2,2020-09-09 09:30:00,0.0,37
28.0,22.7,2020-09-09 09:45:00,0.0,37
28.0,22.9,2020-09-09 10:00:00,0.0,37
27.0,23.3,2020-09-09 10:15:00,0.0,37
26.0,23.8,2020-09-09 10:30:00,0.0,37
26.0,24.1,2020-09-09 10:45:00,0.0,37
26.0,24.4,2020-09-09 11:00:00,0.0,37
26.0,24.5,2020-09-09 11:15:00,0.0,37
26.0,24.6,2020-09-09 11:30:00,0.0,37
26.0,24.8,2020-09-09 11:45:00,0.0,37
26.0,24.9,2020-09-09 12:00:00,0.0,37
26.0,25.6,2020-09-09 12:15:00,0.0,37
25.0,26.1,2020-09-09 12:30:00,0.0,37
25.0,26.3,2020-09-09 12:45:00,0.0,37
25.0,26.6,2020-09-09 13:00:00,0.0,37
25.0,26.9,2020-09-09 13:15:00,0.0,37
24.0,27.5,2020-09-09 13:30:00,0.0,37
25.0,27.4,2020-09-09 13:45:00,0.0,37
25.0,27.8,2020-09-09 14:00:00,0.0,37
25.0,28.1,2020-09-09 14:15:00,0.0,37
26.0,28.0,2020-09-09 14:30:00,0.0,37
26.0,28.1,2020-09-09 14:45:00,0.0,37
26.0,28.2,2020-09-09 15:00:00,0.0,37
26.0,27.9,2020-09-09 15:15:00,0.0,37
26.0,27.8,2020-09-09 15:30:00,0.0,37
26.0,28.1,2020-09-09 15:45:00,0.0,37
26.0,27.8,2020-09-09 16:00:00,0.0,37
26.0,27.7,2020-09-09 16:15:00,0.0,37
26.0,27.6,2020-09-09 16:30:00,0.0,37
27.0,27.5,2020-09-09 16:45:00,0.0,37
27.0,27.4,2020-09-09 17:00:00,0.0,37
27.0,27.3,2020-09-09 17:15:00,0.0,37
28.0,26.7,2020-09-09 17:30:00,0.0,37
29.0,26.2,2020-09-09 17:45:00,0.0,37
29.0,25.7,2020-09-09 18:00:00,0.0,37
30.0,25.1,2020-09-09 18:15:00,0.0,37
31.0,24.8,2020-09-09 18:30:00,0.0,37
31.0,24.7,2020-09-09 18:45:00,0.0,37
31.0,24.4,2020-09-09 19:00:00,0.0,37
32.0,24.0,2020-09-09 19:15:00,0.0,37
32.0,23.8,2020-09-09 19:30:00,0.0,37
33.0,23.6,2020-09-09 19:45:00,0.0,37
32.0,23.8,2020-09-09 20:00:00,0.0,37
32.0,23.9,2020-09-09 20:15:00,0.0,37
32.0,23.9,2020-09-09 20:30:00,0.0,37
33.0,23.6,2020-09-09 20:45:00,0.0,37
33.0,23.3,2020-09-09 21:00:00,0.0,37
33.0,23.4,2020-09-09 21:15:00,0.0,37
33.0,23.1,2020-09-09 21:30:00,0.0,37
33.0,22.9,2020-09-09 21:45:00,0.0,37
34.0,22.5,2020-09-09 22:00:00,0.0,37
35.0,22.3,2020-09-09 22:15:00,0.0,37
35.0,22.2,2020-09-09 22:30:00,0.0,37
35.0,22.1,2020-09-09 22:45:00,0.0,37
36.0,22.0,2020-09-09 23:00:00,0.0,37
36.0,21.8,2020-09-09 23:15:00,0.0,37
36.0,21.8,2020-09-09 23:30:00,0.0,37
37.0,21.5,2020-09-09 23:45:00,0.0,37
37.0,21.2,2020-09-10 00:00:00,0.0,37
35.0,21.5,2020-09-10 00:15:00,0.0,37
35.0,21.8,2020-09-10 00:30:00,0.0,37
35.0,22.0,2020-09-10 00:45:00,0.0,37
35.0,22.2,2020-09-10 01:00:00,0.0,37
35.0,22.2,2020-09-10 01:15:00,0.0,37
33.0,22.4,2020-09-10 01:30:00,0.0,37
34.0,22.1,2020-09-10 01:45:00,0.0,37
33.0,22.3,2020-09-10 02:00:00,0.0,37
36.0,21.6,2020-09-10 02:15:00,0.0,37
37.0,21.1,2020-09-10 02:30:00,0.0,37
36.0,21.4,2020-09-10 02:45:00,0.0,37
35.0,21.9,2020-09-10 03:00:00,0.0,37
37.0,21.4,2020-09-10 03:15:00,0.0,37
38.0,21.0,2020-09-10 03:30:00,0.0,37
38.0,21.0,2020-09-10 03:45:00,0.0,37
38.0,21.0,2020-09-10 04:00:00,0.0,37
38.0,21.5,2020-09-10 04:15:00,0.0,37
38.0,21.8,2020-09-10 04:30:00,0.0,37
38.0,21.8,2020-09-10 04:45:00,0.0,37
38.0,21.6,2020-09-10 05:00:00,0.0,37
38.0,21.2,2020-09-10 05:15:00,0.0,37
39.0,21.2,2020-09-10 05:30:00,0.0,37
39.0,21.2,2020-09-10 05:45:00,0.0,37
40.0,21.0,2020-09-10 06:00:00,0.0,37
41.0,20.7,2020-09-10 06:15:00,0.0,37
41.0,20.7,2020-09-10 06:30:00,0.0,37
41.0,20.9,2020-09-10 06:45:00,0.0,37
41.0,20.9,2020-09-10 07:00:00,0.0,37
42.0,20.6,2020-09-10 07:15:00,0.0,37
41.0,21.0,2020-09-10 07:30:00,0.0,37
39.0,21.8,2020-09-10 07:45:00,0.0,37
39.0,21.9,2020-09-10 08:00:00,0.0,37
38.0,22.6,2020-09-10 08:15:00,0.0,37
37.0,22.9,2020-09-10 08:30:00,0.0,37
37.0,23.1,2020-09-10 08:45:00,0.0,37
37.0,23.4,2020-09-10 09:00:00,0.0,37
37.0,23.7,2020-09-10 09:15:00,0.0,37
37.0,24.1,2020-09-10 09:30:00,0.0,37
35.0,24.5,2020-09-10 09:45:00,0.0,37
35.0,24.7,2020-09-10 10:00:00,0.0,37
35.0,24.8,2020-09-10 10:15:00,0.0,37
33.0,25.6,2020-09-10 10:30:00,0.0,37
32.0,25.8,2020-09-10 10:45:00,0.0,37
33.0,26.1,2020-09-10 11:00:00,0.0,37
32.0,26.1,2020-09-10 11:15:00,0.0,37
31.0,26.9,2020-09-10 11:30:00,0.0,37
30.0,27.1,2020-09-10 11:45:00,0.0,37
