SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0, -0.8, 0.0,0.0, 2.9, 0.0,2020-11-11 00:00:00, 320.0,96.0,46
None, -1.1, None,0.0, 2.2, None,2020-11-11 00:15:00, 279.0,96.0,46
None, -1.3, None,0.0, 2.8, None,2020-11-11 00:30:00, 358.0,96.0,46
None, -1.1, None,0.0, 4.8, None,2020-11-11 00:45:00, 8.0,96.0,46
0.0, -1.0, 1.0,0.0, 4.3, 0.0,2020-11-11 01:00:00, 336.0,96.0,46
None, -1.2, None,0.0, 3.8, None,2020-11-11 01:15:00, 299.0,96.0,46
None, -1.2, None,0.0, 1.8, None,2020-11-11 01:30:00, 327.0,96.0,46
None, -1.1, None,0.0, 1.3, None,2020-11-11 01:45:00, 110.0,96.0,46
0.0, -0.9, 0.0,0.0, 4.3, 0.001,2020-11-11 02:00:00, 335.0,97.0,46
None, -0.3, None,0.0, 7.0, None,2020-11-11 02:15:00, 3.0,97.0,46
None, 0.0, None,0.0, 6.8, None,2020-11-11 02:30:00, 6.0,97.0,46
None, -0.1, None,0.0, 6.8, None,2020-11-11 02:45:00, 346.0,97.0,46
0.0, 0.0, 0.0,0.0, 5.8, 0.0,2020-11-11 03:00:00, 351.0,97.0,46
None, -0.2, None,0.0, 3.2, None,2020-11-11 03:15:00, 324.0,97.0,46
None, -0.6, None,0.0, 3.0, None,2020-11-11 03:30:00, 310.0,96.0,46
None, -0.8, None,0.0, 2.8, None,2020-11-11 03:45:00, 316.0,96.0,46
0.0, -1.0, 0.0,0.0, 2.6, 0.0,2020-11-11 04:00:00, 314.0,96.0,46
None, -1.1, None,0.0, 2.8, None,2020-11-11 04:15:00, 343.0,97.0,46
None, -1.1, None,0.0, 3.1, None,2020-11-11 04:30:00, 350.0,97.0,46
None, -1.2, None,0.0, 3.5, None,2020-11-11 04:45:00, 353.0,97.0,46
0.0, -1.1, 0.0,0.0, 4.2, 0.001,2020-11-11 05:00:00, 353.0,96.0,46
None, -0.8, None,0.0, 3.9, None,2020-11-11 05:15:00, 346.0,97.0,46
None, -0.6, None,0.0, 3.6, None,2020-11-11 05:30:00, 350.0,97.0,46
None, -0.3, None,0.0, 5.0, None,2020-11-11 05:45:00, 359.0,97.0,46
0.0, -0.1, 0.0,0.0, 4.4, 0.0,2020-11-11 06:00:00, 2.0,97.0,46
None, 0.0, None,0.0, 5.6, None,2020-11-11 06:15:00, 11.0,97.0,46
None, -0.2, None,0.0, 5.1, None,2020-11-11 06:30:00, 343.0,97.0,46
None, -0.3, None,0.0, 2.4, None,2020-11-11 06:45:00, 40.0,97.0,46
0.0, -0.3, 1.0,0.0, 4.0, 0.0,2020-11-11 07:00:00, 27.0,97.0,46
None, -0.1, None,0.0, 3.1, None,2020-11-11 07:15:00, 26.0,97.0,46
None, -0.1, None,0.0, 3.7, None,2020-11-11 07:30:00, 40.0,97.0,46
None, 0.0, None,0.0, 3.6, None,2020-11-11 07:45:00, 29.0,97.0,46
6.0, 0.0, -1.0,0.0, 2.6, 0.0,2020-11-11 08:00:00, 77.0,97.0,46
None, 0.1, None,0.0, 1.7, None,2020-11-11 08:15:00, 261.0,97.0,46
None, 0.3, None,0.0, 3.0, None,2020-11-11 08:30:00, 104.0,97.0,46
None, 0.3, None,0.0, 1.3, None,2020-11-11 08:45:00, 277.0,97.0,46
31.0, 0.4, 1.0,0.0, 1.0, 0.0,2020-11-11 09:00:00, 51.0,97.0,46
None, 0.6, None,0.0, 1.7, None,2020-11-11 09:15:00, 222.0,97.0,46
None, 0.8, None,0.255, 1.6, None,2020-11-11 09:30:00, 87.0,97.0,46
None, 1.1, None,0.0, 3.6, None,2020-11-11 09:45:00, 83.0,97.0,46
56.0, 1.4, 0.0,0.0, 1.6, 0.0,2020-11-11 10:00:00, 203.0,97.0,46
None, 1.6, None,0.0, 2.4, None,2020-11-11 10:15:00, 290.0,97.0,46
None, 1.6, None,0.0, 3.3, None,2020-11-11 10:30:00, 86.0,97.0,46
None, 2.0, None,0.0, 1.2, None,2020-11-11 10:45:00, 335.0,97.0,46
81.0, 2.4, 0.0,0.0, 1.8, 0.0,2020-11-11 11:00:00, 306.0,97.0,46
None, 2.7, None,0.0, 2.4, None,2020-11-11 11:15:00, 138.0,96.0,46
None, 3.3, None,0.0, 6.7, None,2020-11-11 11:30:00, 150.0,95.0,46
None, 3.1, None,0.0, 5.5, None,2020-11-11 11:45:00, 138.0,93.0,46
126.0, 2.8, 1.0,0.0, 6.3, 0.0,2020-11-11 12:00:00, 145.0,91.0,46
None, 2.8, None,0.0, 5.9, None,2020-11-11 12:15:00, 130.0,88.0,46
None, 2.8, None,0.0, 3.8, None,2020-11-11 12:30:00, 162.0,88.0,46
None, 2.9, None,0.0, 2.8, None,2020-11-11 12:45:00, 158.0,91.0,46
80.0, 2.8, -1.0,0.0, 1.9, 0.0,2020-11-11 13:00:00, 214.0,90.0,46
None, 2.8, None,0.0, 2.2, None,2020-11-11 13:15:00, 181.0,88.0,46
None, 2.8, None,0.0, 3.1, None,2020-11-11 13:30:00, 246.0,91.0,46
None, 2.6, None,0.0, 2.9, None,2020-11-11 13:45:00, 139.0,91.0,46
50.0, 2.5, 1.0,0.0, 6.0, 0.0,2020-11-11 14:00:00, 146.0,92.0,46
None, 2.5, None,0.0, 6.3, None,2020-11-11 14:15:00, 144.0,93.0,46
None, 2.5, None,0.0, 7.2, None,2020-11-11 14:30:00, 145.0,92.0,46
None, 2.5, None,0.0, 6.4, None,2020-11-11 14:45:00, 135.0,93.0,46
43.0, 2.4, 0.0,0.0, 7.3, 0.0,2020-11-11 15:00:00, 149.0,92.0,46
None, 2.4, None,0.0, 6.6, None,2020-11-11 15:15:00, 141.0,92.0,46
None, 2.3, None,0.0, 8.4, None,2020-11-11 15:30:00, 135.0,92.0,46
None, 2.2, None,0.0, 6.9, None,2020-11-11 15:45:00, 140.0,92.0,46
44.0, 2.1, 0.0,0.0, 6.0, 0.0,2020-11-11 16:00:00, 134.0,92.0,46
None, 1.9, None,0.0, 4.7, None,2020-11-11 16:15:00, 122.0,92.0,46
None, 1.8, None,0.0, 6.4, None,2020-11-11 16:30:00, 137.0,93.0,46
None, 1.6, None,0.0, 6.2, None,2020-11-11 16:45:00, 132.0,94.0,46
5.0, 1.5, -1.0,0.0, 5.5, 0.0,2020-11-11 17:00:00, 115.0,94.0,46
None, 1.5, None,0.0, 4.3, None,2020-11-11 17:15:00, 154.0,94.0,46
None, 1.4, None,0.0, 4.9, None,2020-11-11 17:30:00, 133.0,94.0,46
None, 1.3, None,0.0, 8.7, None,2020-11-11 17:45:00, 124.0,95.0,46
0.0, 1.4, 0.0,0.0, 7.8, 0.001,2020-11-11 18:00:00, 142.0,95.0,46
None, 1.4, None,0.0, 5.8, None,2020-11-11 18:15:00, 140.0,95.0,46
None, 1.5, None,0.0, 6.1, None,2020-11-11 18:30:00, 134.0,95.0,46
None, 1.5, None,0.0, 6.5, None,2020-11-11 18:45:00, 131.0,95.0,46
0.0, 1.6, 0.0,0.0, 7.6, 0.0,2020-11-11 19:00:00, 135.0,95.0,46
None, 1.6, None,0.0, 5.7, None,2020-11-11 19:15:00, 133.0,96.0,46
None, 1.7, None,0.0, 5.2, None,2020-11-11 19:30:00, 128.0,96.0,46
None, 1.7, None,0.0, 3.8, None,2020-11-11 19:45:00, 117.0,96.0,46
0.0, 1.8, 0.0,0.0, 5.5, 0.002,2020-11-11 20:00:00, 113.0,96.0,46
None, 1.8, None,0.0, 6.2, None,2020-11-11 20:15:00, 120.0,96.0,46
None, 1.9, None,0.0, 5.9, None,2020-11-11 20:30:00, 128.0,96.0,46
None, 2.0, None,0.0, 6.3, None,2020-11-11 20:45:00, 128.0,96.0,46
0.0, 2.1, 0.0,0.0, 7.0, 0.002,2020-11-11 21:00:00, 127.0,96.0,46
None, 2.0, None,0.0, 5.9, None,2020-11-11 21:15:00, 129.0,96.0,46
None, 2.0, None,0.0, 6.6, None,2020-11-11 21:30:00, 139.0,96.0,46
None, 1.9, None,0.0, 6.0, None,2020-11-11 21:45:00, 147.0,96.0,46
0.0, 2.0, 1.0,0.0, 4.8, 0.0,2020-11-11 22:00:00, 136.0,96.0,46
None, 2.0, None,0.0, 7.4, None,2020-11-11 22:15:00, 128.0,96.0,46
None, 2.1, None,0.0, 6.3, None,2020-11-11 22:30:00, 134.0,96.0,46
None, 2.2, None,0.0, 7.5, None,2020-11-11 22:45:00, 135.0,96.0,46
0.0, 2.2, -1.0,0.0, 8.0, 0.0,2020-11-11 23:00:00, 140.0,96.0,46
None, 2.3, None,0.0, 8.1, None,2020-11-11 23:15:00, 134.0,96.0,46
None, 2.3, None,0.0, 8.1, None,2020-11-11 23:30:00, 134.0,96.0,46
None, 2.3, None,0.0, 9.5, None,2020-11-11 23:45:00, 134.0,96.0,46
0.0, 2.3, 0.0,0.0, 7.8, 0.0,2020-11-12 00:00:00, 134.0,96.0,46
None, 2.3, None,0.0, 7.6, None,2020-11-12 00:15:00, 141.0,96.0,46
None, 2.3, None,0.0, 7.2, None,2020-11-12 00:30:00, 139.0,96.0,46
None, 2.2, None,0.0, 6.8, None,2020-11-12 00:45:00, 133.0,96.0,46
0.0, 2.2, 0.0,0.0, 7.9, 0.0,2020-11-12 01:00:00, 122.0,96.0,46
None, 2.3, None,0.0, 7.4, None,2020-11-12 01:15:00, 141.0,96.0,46
