air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
10.0, 9.3, 9.4, 96.0, 97.0, 0.0, 0.0, 11.0, 0.0,2022-09-03 00:00:00,36
9.8, 9.0, 9.5, 98.0, 86.0, 0.0, 0.0, 9.0, 0.0,2022-09-03 01:00:00,36
9.3, 9.5, 8.8, 97.0, 71.0, 0.0, 0.0, 8.0, 0.0,2022-09-03 02:00:00,36
9.0, 9.8, 6.8, 86.0, 67.0, 0.0, 0.0, 8.0, 0.0,2022-09-03 03:00:00,36
9.5, 8.5, 4.5, 71.0, 76.0, 0.0, 0.0, 84.0, 0.0,2022-09-03 04:00:00,36
9.8, 9.6, 4.0, 67.0, 69.0, 0.0, 0.0, 8.0, 0.0,2022-09-03 05:00:00,36
8.5, 10.1, 4.5, 76.0, 75.0, 0.0, 0.0, 12.0, 0.0,2022-09-03 06:00:00,36
9.6, 11.6, 4.2, 69.0, 81.0, 0.0, 0.0, 9.0, 0.0,2022-09-03 07:00:00,36
10.1, 11.9, 5.9, 75.0, 86.0, 0.0, 0.0, 7.0, 0.0,2022-09-03 08:00:00,36
11.6, 11.7, 8.5, 81.0, 89.0, 0.0, 0.0, 0.0, 0.0,2022-09-03 09:00:00,36
11.9, 13.1, 9.6, 86.0, 84.0, 0.0, 0.0, 9.0, 0.0,2022-09-03 10:00:00,36
11.7, 13.3, 9.9, 89.0, 83.0, 0.0, 0.0, 10.0, 0.0,2022-09-03 11:00:00,36
13.1, 14.1, 10.5, 84.0, 82.0, 0.0, 0.0, 12.0, 0.0,2022-09-03 12:00:00,36
13.3, 12.9, 10.5, 83.0, 84.0, 0.0, 0.0, 12.0, 0.0,2022-09-03 13:00:00,36
14.1, 12.6, 11.1, 82.0, 84.0, 0.0, 0.0, 12.0, 0.0,2022-09-03 14:00:00,36
12.9, 12.5, 10.3, 84.0, 87.0, 0.0, 0.0, 12.0, 0.0,2022-09-03 15:00:00,36
12.6, 11.2, 10.0, 84.0, 93.0, 0.0, 0.0, 11.0, 0.2,2022-09-03 16:00:00,36
12.5, 11.6, 10.4, 87.0, 90.0, 0.0, 0.0, 12.0, 0.1,2022-09-03 17:00:00,36
11.2, 11.5, 10.1, 93.0, 91.0, 0.2, 0.2, 9.0, 0.0,2022-09-03 18:00:00,36
11.6, 11.4, 10.0, 90.0, 92.0, 0.3, 0.1, 4.0, 0.0,2022-09-03 19:00:00,36
11.5, 10.8, 10.1, 91.0, 94.0, 0.3, 0.0, 13.0, 1.4,2022-09-03 20:00:00,36
11.4, 10.7, 10.1, 92.0, 97.0, 0.3, 0.0, 12.0, 0.7,2022-09-03 21:00:00,36
10.8, 10.6, 9.9, 94.0, 100.0, 1.7, 1.4, 7.0, 2.2,2022-09-03 22:00:00,36
10.7, None, 10.2, 97.0, None, 2.4, 0.7, 9.0, None,2022-09-03 23:00:00,36
10.6, 10.8, 10.6, 100.0, 100.0, 4.6, 2.2, 10.0, 1.7,2022-09-04 00:00:00,36
None, 10.9, None, None, 98.0, None, None, None, 0.5,2022-09-04 01:00:00,36
10.8, 11.1, 10.8, 100.0, 98.0, 9.5, 1.7, 6.0, 0.1,2022-09-04 02:00:00,36
10.9, 10.7, 10.6, 98.0, 100.0, 10.0, 0.5, 6.0, 0.7,2022-09-04 03:00:00,36
11.1, 10.8, 10.8, 98.0, 100.0, 10.1, 0.1, 6.0, 1.4,2022-09-04 04:00:00,36
10.7, 10.9, 10.7, 100.0, 100.0, 10.8, 0.7, 6.0, 1.0,2022-09-04 05:00:00,36
10.8, 10.7, 10.8, 100.0, 100.0, 12.2, 1.4, 7.0, 0.3,2022-09-04 06:00:00,36
10.9, 10.8, 10.9, 100.0, 100.0, 13.2, 1.0, 7.0, 0.2,2022-09-04 07:00:00,36
10.7, 11.1, 10.7, 100.0, 100.0, 13.5, 0.3, 7.0, 0.8,2022-09-04 08:00:00,36
10.8, 10.9, 10.8, 100.0, 100.0, 13.7, 0.2, 7.0, 0.2,2022-09-04 09:00:00,36
11.1, 10.3, 11.1, 100.0, 100.0, 14.5, 0.8, 7.0, 1.0,2022-09-04 10:00:00,36
10.9, 10.4, 10.9, 100.0, 100.0, 14.7, 0.2, 7.0, 0.0,2022-09-04 11:00:00,36
10.3, 10.0, 10.3, 100.0, 98.0, 15.7, 1.0, 8.0, 0.0,2022-09-04 12:00:00,36
None, 8.8, None, None, 98.0, None, None, None, 0.0,2022-09-04 13:00:00,36
10.0, 8.0, 9.7, 98.0, 97.0, 15.7, 0.0, 10.0, 0.0,2022-09-04 14:00:00,36
8.8, 9.3, 8.5, 98.0, 94.0, 15.7, 0.0, 14.0, 0.0,2022-09-04 15:00:00,36
8.0, 7.6, 7.6, 97.0, 100.0, 15.7, 0.0, 14.0, 0.5,2022-09-04 16:00:00,36
9.3, 7.2, 8.4, 94.0, 100.0, 15.7, 0.0, 14.0, 3.2,2022-09-04 17:00:00,36
