CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-14.69,85.4,2021-12-24 00:00:00,-17.0,52
-16.03,85.3,2021-12-24 01:00:00,-18.0,52
-15.37,85.7,2021-12-24 02:00:00,-17.0,52
-16.88,84.1,2021-12-24 03:00:00,-19.0,52
-17.79,84.3,2021-12-24 04:00:00,-20.0,52
-16.89,84.2,2021-12-24 05:00:00,-19.0,52
-16.82,83.1,2021-12-24 06:00:00,-19.0,52
-16.9,83.3,2021-12-24 07:00:00,-19.0,52
-16.79,83.3,2021-12-24 08:00:00,-19.0,52
-16.33,83.0,2021-12-24 09:00:00,-18.0,52
-16.21,82.4,2021-12-24 10:00:00,-19.0,52
-16.44,81.8,2021-12-24 11:00:00,-19.0,52
-15.81,80.2,2021-12-24 12:00:00,-18.0,52
-14.86,78.23,2021-12-24 13:00:00,-17.0,52
-15.82,78.91,2021-12-24 14:00:00,-18.0,52
-15.98,79.54,2021-12-24 15:00:00,-18.0,52
-16.28,79.8,2021-12-24 16:00:00,-19.0,52
-17.11,79.53,2021-12-24 17:00:00,-19.0,52
-17.68,79.0,2021-12-24 18:00:00,-20.0,52
-18.47,78.27,2021-12-24 19:00:00,-21.0,52
-19.51,77.07,2021-12-24 20:00:00,-22.0,52
-19.93,77.78,2021-12-24 21:00:00,-23.0,52
-20.44,77.75,2021-12-24 22:00:00,-23.0,52
-20.87,78.14,2021-12-24 23:00:00,-23.0,52
-21.16,78.36,2021-12-25 00:00:00,-24.0,52
-21.2,78.38,2021-12-25 01:00:00,-24.0,52
-21.78,75.83,2021-12-25 02:00:00,-24.0,52
-22.16,75.5,2021-12-25 03:00:00,-25.0,52
-22.31,76.23,2021-12-25 04:00:00,-25.0,52
-22.73,75.95,2021-12-25 05:00:00,-25.0,52
-23.26,75.21,2021-12-25 06:00:00,-26.0,52
-23.92,74.52,2021-12-25 07:00:00,-27.0,52
-24.38,74.16,2021-12-25 08:00:00,-28.0,52
-24.5,73.85,2021-12-25 09:00:00,-28.0,52
