pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -2.016, 96.6, -1.3, None, 19.75, 0.212, 1.646, -2.0, None, -2.0, -2.3, 991.3, 0.3, -2.0, 923.0, None, -1.0, 97.0,2021-12-24 00:00:00, 27.0, 27.47, 923.0,52
None, -2.095, 96.7, -1.3, None, 7.198, 0.0, 359.6, -3.0, None, -2.1, -2.3, 991.4, 0.1, -3.0, 923.0, None, 1.0, 97.0,2021-12-24 01:00:00, 28.0, 27.73, 923.0,52
None, -2.061, 96.9, -1.3, None, 4.448, 0.0, 358.8, -2.0, None, -2.1, -2.3, 991.4, 0.1, -2.0, 923.0, None, 1.0, 97.0,2021-12-24 02:00:00, 28.0, 28.09, 923.0,52
None, -1.999, 96.8, -1.3, None, 38.04, 0.057, 346.4, -2.0, None, -2.0, -2.3, 991.4, 0.1, -2.0, 923.0, None, -1.0, 97.0,2021-12-24 03:00:00, 28.0, 27.52, 923.0,52
None, -1.865, 96.9, -1.3, None, 42.74, 0.224, 264.0, -2.0, None, -1.9, -2.3, 991.4, 0.0, -2.0, 923.0, None, 0.0, 97.0,2021-12-24 04:00:00, 28.0, 27.76, 923.0,52
None, -2.044, 96.8, -1.3, None, 55.6, 0.004, 268.1, -2.0, None, -2.0, -2.3, 991.4, 0.2, -2.0, 923.0, None, 1.0, 97.0,2021-12-24 05:00:00, 29.0, 28.5, 923.0,52
None, -2.012, 96.7, -1.3, None, 17.81, 0.125, 321.3, -2.0, None, -2.0, -2.3, 991.5, 0.1, -2.0, 923.0, None, 0.0, 97.0,2021-12-24 06:00:00, 28.0, 28.42, 923.0,52
None, -2.016, 96.7, -1.9, None, 27.54, 0.045, 319.7, -3.0, None, -2.0, -2.1, 991.5, -0.1, -3.0, 923.0, None, 0.0, 97.0,2021-12-24 07:00:00, 28.0, 28.29, 923.0,52
None, -2.055, 96.6, -1.9, None, 34.0, 0.0, 14.27, -2.0, None, -2.1, -2.2, 992.6, 0.0, -2.0, 924.0, None, 0.0, 97.0,2021-12-24 08:00:00, 28.0, 28.25, 924.0,52
None, -1.584, 96.8, -1.7, None, 41.8, 0.013, 273.5, -2.0, None, -1.6, -2.2, 992.6, -0.1, -2.0, 924.0, None, 0.0, 97.0,2021-12-24 09:00:00, 28.0, 27.91, 924.0,52
None, -1.041, 95.8, -1.0, None, 8.18, 0.001, 238.0, -2.0, None, -1.0, -2.2, 992.6, -0.1, -2.0, 924.0, None, 1.0, 96.0,2021-12-24 10:00:00, 29.0, 28.61, 924.0,52
None, -1.164, 96.6, -0.9, None, 69.26, 0.057, 270.9, -2.0, None, -1.2, -2.2, 991.5, 0.2, -2.0, 923.0, None, 0.0, 97.0,2021-12-24 11:00:00, 28.0, 28.15, 923.0,52
None, -0.989, 94.8, -0.8, None, 15.16, 0.016, 18.39, -2.0, None, -1.0, -2.2, 990.4, 0.1, -2.0, 922.0, None, 1.0, 95.0,2021-12-24 12:00:00, 29.0, 28.74, 922.0,52
None, -0.592, 95.4, -0.5, None, 57.58, 0.0, 172.6, -1.0, None, -0.6, -2.2, 990.4, 0.3, -1.0, 922.0, None, 0.0, 95.0,2021-12-24 13:00:00, 28.0, 28.33, 922.0,52
None, -0.642, 94.9, -0.5, None, 35.6, 0.164, 223.6, -1.0, None, -0.6, -2.2, 990.4, 0.3, -1.0, 922.0, None, 1.0, 95.0,2021-12-24 14:00:00, 29.0, 28.9, 922.0,52
None, -0.606, 95.3, -0.5, None, 58.85, 0.0, 287.6, -1.0, None, -0.6, -2.2, 990.4, 0.2, -1.0, 922.0, None, 1.0, 95.0,2021-12-24 15:00:00, 29.0, 29.19, 922.0,52
None, -0.82, 96.0, -0.5, None, 0.137, 0.0, 261.9, -1.0, None, -0.8, -2.2, 990.4, 0.4, -1.0, 922.0, None, 1.0, 96.0,2021-12-24 16:00:00, 30.0, 29.55, 922.0,52
None, -1.009, 96.7, -0.5, None, 47.2, 0.0, 295.9, -1.0, None, -1.0, -2.2, 990.4, 0.9, -1.0, 922.0, None, 3.0, 97.0,2021-12-24 17:00:00, 32.0, 31.82, 922.0,52
None, -1.283, 96.8, -0.5, None, 17.95, 0.0, 359.6, -2.0, None, -1.3, -2.2, 990.4, 0.3, -2.0, 922.0, None, -3.0, 97.0,2021-12-24 18:00:00, 29.0, 28.74, 922.0,52
None, -1.453, 96.9, -1.2, None, 16.89, 0.0, 344.7, -2.0, None, -1.5, -1.4, 990.4, 0.2, -2.0, 922.0, None, 4.0, 97.0,2021-12-24 19:00:00, 32.0, 32.37, 922.0,52
None, -1.584, 97.1, -1.2, None, 27.97, 0.0, 357.0, -2.0, None, -1.6, -1.7, 990.5, 0.0, -2.0, 922.0, None, -1.0, 97.0,2021-12-24 20:00:00, 32.0, 31.78, 922.0,52
None, -1.497, 97.2, -1.2, None, 0.0, 0.0, 294.0, -2.0, None, -1.5, -1.7, 990.4, 0.2, -2.0, 922.0, None, 2.0, 97.0,2021-12-24 21:00:00, 33.0, 33.3, 922.0,52
None, -1.307, 97.3, -1.2, None, 24.54, 0.0, 269.9, -2.0, None, -1.3, -1.7, 990.4, 0.1, -2.0, 922.0, None, -3.0, 97.0,2021-12-24 22:00:00, 30.0, 29.87, 922.0,52
None, -1.695, 96.9, -1.2, None, 29.84, 0.0, 261.7, -2.0, None, -1.7, -1.8, 991.5, 0.3, -2.0, 923.0, None, 3.0, 97.0,2021-12-24 23:00:00, 30.0, None, 923.0,52
None, -1.766, 96.9, -1.2, None, 10.51, 0.0, 228.7, -2.0, None, -1.8, -1.9, 991.5, 0.2, -2.0, 923.0, None, 4.0, 97.0,2021-12-25 00:00:00, 33.0, 33.11, 923.0,52
None, -1.929, 96.4, -1.2, None, 22.19, 0.0, 258.5, -2.0, None, -1.9, -2.0, 992.5, 0.3, -2.0, 924.0, None, 3.0, 96.0,2021-12-25 01:00:00, 35.0, 35.41, 924.0,52
None, -2.052, 96.6, -1.2, None, 30.2, 0.0, 268.7, -3.0, None, -2.1, -2.1, 992.5, -0.1, -3.0, 924.0, None, -2.0, 97.0,2021-12-25 02:00:00, 33.0, 33.11, 924.0,52
None, -1.972, 96.6, -1.2, None, 26.41, 0.0, 237.9, -2.0, None, -2.0, -2.1, 993.6, 0.1, -2.0, 925.0, None, -1.0, 97.0,2021-12-25 03:00:00, 33.0, 32.53, 925.0,52
None, -1.956, 97.0, -1.2, None, 28.32, 0.0, 320.3, -2.0, None, -2.0, -2.2, 993.6, 0.5, -2.0, 925.0, None, 1.0, 97.0,2021-12-25 04:00:00, 33.0, 33.45, 925.0,52
None, -2.103, 97.0, -1.2, None, 26.05, 0.0, 339.0, -3.0, None, -2.1, -2.2, 993.6, 0.2, -3.0, 925.0, None, 2.0, 97.0,2021-12-25 05:00:00, 34.0, 34.44, 925.0,52
None, -1.83, 97.0, -1.2, None, 42.4, 0.0, 275.5, -2.0, None, -1.8, -2.2, 993.6, 0.2, -2.0, 925.0, None, 0.0, 97.0,2021-12-25 06:00:00, 34.0, 34.41, 925.0,52
None, -2.294, 96.2, -1.8, None, 35.05, 0.0, 268.7, -3.0, None, -2.3, -2.3, 993.7, 0.1, -3.0, 925.0, None, 1.0, 96.0,2021-12-25 07:00:00, 35.0, 34.83, 925.0,52
None, -2.559, 96.0, -1.8, None, 13.62, 0.0, 229.0, -3.0, None, -2.6, -2.6, 994.8, 0.1, -3.0, 926.0, None, -1.0, 96.0,2021-12-25 08:00:00, 33.0, 33.48, 926.0,52
None, -2.508, 95.2, -1.8, None, 15.35, 0.0, 259.4, -3.0, None, -2.5, -2.6, 995.9, 0.1, -3.0, 927.0, None, 0.0, 95.0,2021-12-25 09:00:00, 33.0, 33.05, 927.0,52
None, -2.175, 93.7, -1.8, None, 26.7, 0.0, 272.4, -3.0, None, -2.2, -2.6, 995.8, 0.1, -3.0, 927.0, None, 1.0, 94.0,2021-12-25 10:00:00, 34.0, 33.79, 927.0,52
None, -1.6, 92.6, -1.6, None, 34.11, 0.0, 229.8, -2.0, None, -1.6, -2.6, 996.9, -0.2, -2.0, 928.0, None, 0.0, 93.0,2021-12-25 11:00:00, 34.0, 33.52, 928.0,52
None, -1.365, 90.1, -1.3, None, 41.01, 0.223, 210.0, -3.0, None, -1.4, -2.6, 995.8, -0.1, -3.0, 927.0, None, 0.0, 90.0,2021-12-25 12:00:00, 33.0, 33.13, 927.0,52
None, -1.677, 90.8, -1.2, None, 34.83, 0.096, 251.9, -3.0, None, -1.7, -2.6, 995.8, 0.3, -3.0, 927.0, None, 0.0, 91.0,2021-12-25 13:00:00, 33.0, 32.66, 927.0,52
None, -1.772, 93.3, -1.2, None, 41.46, 0.0, 235.2, -3.0, None, -1.8, -2.6, 995.8, 0.2, -3.0, 927.0, None, -1.0, 93.0,2021-12-25 14:00:00, 32.0, 31.5, 927.0,52
None, -1.748, 93.8, -1.2, None, 46.91, 0.0, 349.2, -3.0, None, -1.7, -2.6, 995.8, 0.1, -3.0, 927.0, None, 3.0, 94.0,2021-12-25 15:00:00, 34.0, 33.54, 927.0,52
None, -1.818, 95.4, -1.2, None, 44.52, 0.0, 343.4, -2.0, None, -1.8, -2.6, 995.8, 0.1, -2.0, 927.0, None, 0.0, 95.0,2021-12-25 16:00:00, 33.0, 33.26, 927.0,52
None, -1.988, 96.2, -1.2, None, 26.17, 0.0, 253.8, -2.0, None, -2.0, -2.6, 994.8, 0.5, -2.0, 926.0, None, 1.0, 96.0,2021-12-25 17:00:00, 34.0, 34.24, 926.0,52
None, -2.068, 96.4, -1.2, None, 0.0, 0.0, 255.4, -2.0, None, -2.1, -2.6, 994.8, 0.4, -2.0, 926.0, None, 1.0, 96.0,2021-12-25 18:00:00, 35.0, 34.92, 926.0,52
None, -2.123, 96.8, -2.0, None, 49.16, 0.0, 240.1, -3.0, None, -2.1, -2.3, 994.8, 0.3, -3.0, 926.0, None, -1.0, 97.0,2021-12-25 19:00:00, 34.0, 34.37, 926.0,52
None, -2.147, 96.7, -2.0, None, 0.0, 0.0, 0.311, -3.0, None, -2.1, -2.3, 993.8, 0.3, -3.0, 925.0, None, 1.0, 97.0,2021-12-25 20:00:00, 35.0, 34.68, 925.0,52
None, -2.321, 96.5, -2.0, None, 41.89, 0.0, 308.8, -3.0, None, -2.3, -2.3, 992.7, 0.4, -3.0, 924.0, None, 2.0, 97.0,2021-12-25 21:00:00, 36.0, 36.34, 924.0,52
None, -3.062, 96.2, -2.0, None, 25.8, 0.0, 235.0, -4.0, None, -3.1, -3.1, 992.7, 0.5, -4.0, 924.0, None, -3.0, 96.0,2021-12-25 22:00:00, 34.0, 33.57, 924.0,52
None, -3.569, 95.6, -2.0, None, 37.18, 0.0, 231.8, -4.0, None, -3.6, -3.5, 991.6, 0.0, -4.0, 923.0, None, 0.0, 96.0,2021-12-25 23:00:00, 33.0, 33.36, 923.0,52
None, -4.097, 94.1, -2.0, None, 22.23, 0.0, 215.1, -5.0, None, -4.1, -4.1, 990.6, 0.2, -5.0, 922.0, None, 4.0, 94.0,2021-12-26 00:00:00, 37.0, 37.25, 922.0,52
None, -4.682, 94.5, -2.0, None, 22.46, 0.0, 228.6, -5.0, None, -4.7, -4.8, 990.7, 0.6, -5.0, 922.0, None, -1.0, 95.0,2021-12-26 01:00:00, 37.0, 36.65, 922.0,52
None, -5.031, 93.7, -2.0, None, 23.44, 0.0, 225.8, -6.0, None, -5.0, -5.1, 990.7, 0.3, -6.0, 922.0, None, 4.0, 94.0,2021-12-26 02:00:00, 40.0, 39.92, 922.0,52
None, -5.347, 93.8, -2.0, None, 48.53, 0.0, 236.4, -6.0, None, -5.3, -5.4, 990.7, 0.2, -6.0, 922.0, None, -3.0, 94.0,2021-12-26 03:00:00, 37.0, 36.73, 922.0,52
None, -5.982, 91.7, -2.0, None, 42.62, 0.0, 245.2, -7.0, None, -6.0, -6.0, 989.7, 0.3, -7.0, 921.0, None, 4.0, 92.0,2021-12-26 04:00:00, 40.0, 40.32, 921.0,52
None, -6.432, 91.6, -2.0, None, 35.45, 0.0, 259.9, -8.0, None, -6.4, -6.4, 989.7, 0.3, -8.0, 921.0, None, -3.0, 92.0,2021-12-26 05:00:00, 37.0, 37.46, 921.0,52
None, -6.585, 91.7, -2.0, None, 24.54, 0.0, 238.6, -8.0, None, -6.6, -6.6, 990.8, 0.1, -8.0, 922.0, None, 3.0, 92.0,2021-12-26 06:00:00, 40.0, 40.1, 922.0,52
None, -6.886, 91.2, -6.5, None, 36.76, 0.0, 265.4, -8.0, None, -6.9, -6.9, 990.9, 0.2, -8.0, 922.0, None, -3.0, 91.0,2021-12-26 07:00:00, 37.0, 37.31, 922.0,52
None, -6.91, 91.3, -6.5, None, 50.68, 0.0, 357.8, -8.0, None, -6.9, -7.0, 991.9, 0.0, -8.0, 923.0, None, 3.0, 91.0,2021-12-26 08:00:00, 40.0, 39.89, 923.0,52
