pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -21.21, 82.3, -15.1, 82.0, -23.0, -21.2, -21.3, -23.0, -0.1, 0.0,2021-12-24 00:00:00, 96.0, 95.6,52
None, -22.24, 81.8, -15.1, 82.0, -24.0, -22.2, -22.4, -24.0, -0.2, 0.0,2021-12-24 01:00:00, 95.0, 95.4,52
None, -23.41, 79.53, -15.1, 80.0, -26.0, -23.4, -23.5, -26.0, 0.0, 0.0,2021-12-24 02:00:00, 95.0, 95.0,52
None, -24.05, 80.2, -15.1, 80.0, -26.0, -24.1, -24.1, -26.0, -0.1, 0.0,2021-12-24 03:00:00, 95.0, 94.8,52
None, -24.76, 79.77, -15.1, 80.0, -27.0, -24.8, -24.8, -27.0, -0.1, 0.0,2021-12-24 04:00:00, 95.0, 94.6,52
None, -25.03, 79.56, -15.1, 80.0, -27.0, -25.0, -25.2, -27.0, 0.0, 0.0,2021-12-24 05:00:00, 94.0, 94.3,52
None, -25.97, 77.0, -15.1, 77.0, -28.0, -26.0, -26.0, -28.0, 0.0, -1.0,2021-12-24 06:00:00, 94.0, 93.7,52
None, -26.9, 77.56, -26.0, 78.0, -30.0, -26.9, -27.0, -30.0, -0.1, 0.0,2021-12-24 07:00:00, 94.0, 93.5,52
None, -27.81, 77.52, -26.0, 78.0, -30.0, -27.8, -27.8, -30.0, 0.0, 0.0,2021-12-24 08:00:00, 93.0, 93.3,52
None, -27.7, 77.36, -26.0, 77.0, -30.0, -27.7, -28.0, -30.0, 0.0, 0.0,2021-12-24 09:00:00, 93.0, 93.1,52
None, -27.46, 76.87, -26.0, 77.0, -30.0, -27.5, -28.0, -30.0, 0.1, 0.0,2021-12-24 10:00:00, 93.0, 92.9,52
None, -27.54, 77.68, -26.0, 78.0, -30.0, -27.5, -28.0, -30.0, 0.1, 0.0,2021-12-24 11:00:00, 93.0, 92.6,52
None, -26.12, 79.25, -26.0, 79.0, -29.0, -26.1, -28.0, -29.0, 0.2, 0.0,2021-12-24 12:00:00, 93.0, 92.5,52
None, -24.4, 78.29, -24.3, 78.0, -27.0, -24.4, -28.0, -27.0, 0.3, -1.0,2021-12-24 13:00:00, 92.0, 92.0,52
None, -24.17, 78.34, -24.1, 78.0, -27.0, -24.2, -28.0, -27.0, None, None,2021-12-24 14:00:00, None, 91.8,52
None, -24.43, 79.13, -24.1, 79.0, -27.0, -24.4, -28.0, -27.0, 0.0, 0.0,2021-12-24 15:00:00, 92.0, 91.7,52
None, -25.35, 78.16, -24.1, 78.0, -28.0, -25.4, -28.0, -28.0, -0.1, 0.0,2021-12-24 16:00:00, 91.0, 91.4,52
None, -26.92, 77.4, -24.1, 77.0, -30.0, -26.9, -28.0, -30.0, -0.3, 0.0,2021-12-24 17:00:00, 91.0, 91.2,52
None, -28.0, 76.68, -24.1, 77.0, -31.0, -28.0, -28.0, -31.0, -0.3, 0.0,2021-12-24 18:00:00, 91.0, 90.9,52
None, -28.98, 75.71, -27.9, 76.0, -32.0, -29.0, -29.0, -32.0, -0.1, 0.0,2021-12-24 19:00:00, 91.0, 90.8,52
None, -30.27, 74.93, -27.9, 75.0, -33.0, -30.3, -30.3, -33.0, 0.2, 0.0,2021-12-24 20:00:00, 91.0, 90.6,52
None, -31.6, 74.17, -27.9, 74.0, -34.0, -31.6, -31.6, -34.0, 0.0, 0.0,2021-12-24 21:00:00, 90.0, 90.3,52
None, -32.36, 73.53, -27.9, 74.0, -35.0, -32.4, -32.3, -35.0, 0.0, 0.0,2021-12-24 22:00:00, 90.0, 90.1,52
None, -33.14, 73.57, -27.9, 74.0, -36.0, -33.1, -33.1, -36.0, -0.1, 0.0,2021-12-24 23:00:00, 90.0, 89.9,52
None, -33.76, 72.88, -27.9, 73.0, -37.0, -33.8, -33.8, -37.0, 0.0, 0.0,2021-12-25 00:00:00, 90.0, 89.7,52
None, -34.33, 72.5, -27.9, 73.0, -37.0, -34.3, -34.3, -37.0, 0.0, 0.0,2021-12-25 01:00:00, 89.0, 89.4,52
None, -33.89, 73.84, -27.9, 74.0, -37.0, -33.9, -34.6, -37.0, 0.0, 0.0,2021-12-25 02:00:00, 89.0, 89.3,52
