ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 687.0, 411.0, None, None,2018-01-01 00:00:00, -16.1, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 01:00:00, -16.4, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 02:00:00, -15.6, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 03:00:00, -15.8, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 04:00:00, -15.5, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 05:00:00, -15.5, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 06:00:00, -15.1, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 07:00:00, -15.2, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 08:00:00, -15.4, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 09:00:00, -15.3, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 10:00:00, -15.0, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 11:00:00, -14.8, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 12:00:00, -14.4, None, None,1
None, 688.0, 411.0, None, None,2018-01-01 13:00:00, -15.8, None, None,1
None, 688.0, 411.0, None, None,2018-01-01 14:00:00, -15.7, None, None,1
None, 688.0, 411.0, None, None,2018-01-01 15:00:00, -15.5, None, None,1
None, 688.0, 411.0, 135.0, None,2018-01-01 16:00:00, -15.2, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 17:00:00, -15.2, None, None,1
None, 687.0, 411.0, None, None,2018-01-01 18:00:00, -14.6, None, None,1
None, 682.0, 411.0, None, None,2018-01-01 19:00:00, -9.3, None, None,1
None, 684.0, 411.0, None, None,2018-01-01 20:00:00, -10.5, None, None,1
None, 684.0, 411.0, None, None,2018-01-01 21:00:00, -9.3, None, None,1
None, 684.0, 411.0, None, None,2018-01-01 22:00:00, -9.6, None, None,1
None, 685.0, 411.0, None, None,2018-01-01 23:00:00, -11.0, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 00:00:00, -11.4, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 01:00:00, -11.0, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 02:00:00, -9.7, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 03:00:00, -9.5, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 04:00:00, -8.9, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 05:00:00, -9.1, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 06:00:00, -8.8, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 07:00:00, -8.8, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 08:00:00, -8.2, None, None,1
None, 685.0, 411.0, None, None,2018-01-02 09:00:00, -8.1, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 10:00:00, -7.6, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 11:00:00, -7.5, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 12:00:00, -7.1, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 13:00:00, -6.8, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 14:00:00, -6.1, None, None,1
None, 684.0, 411.0, None, None,2018-01-02 15:00:00, -6.3, None, None,1
None, 684.0, 411.0, 71.0, None,2018-01-02 16:00:00, -6.5, None, None,1
None, 683.0, 411.0, None, None,2018-01-02 17:00:00, -5.6, None, None,1
None, 683.0, 411.0, None, None,2018-01-02 18:00:00, -5.1, None, None,1
None, 683.0, 410.0, None, None,2018-01-02 19:00:00, 2.2, None, None,1
None, 683.0, 410.0, None, None,2018-01-02 20:00:00, -1.8, None, None,1
None, 683.0, 411.0, None, None,2018-01-02 21:00:00, -3.4, None, None,1
None, 683.0, 411.0, None, None,2018-01-02 22:00:00, -3.0, None, None,1
None, 683.0, 411.0, None, None,2018-01-02 23:00:00, -3.0, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 00:00:00, -3.8, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 01:00:00, -4.5, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 02:00:00, -4.4, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 03:00:00, -4.8, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 04:00:00, -5.0, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 05:00:00, -4.0, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 06:00:00, -3.8, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 07:00:00, -3.6, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 08:00:00, -3.6, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 09:00:00, -4.1, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 10:00:00, -4.3, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 11:00:00, -3.8, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 12:00:00, -3.6, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 13:00:00, -3.9, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 14:00:00, -3.8, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 15:00:00, -5.3, None, None,1
None, 684.0, 411.0, 23.0, None,2018-01-03 16:00:00, -5.3, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 17:00:00, -5.9, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 18:00:00, -5.5, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 19:00:00, -1.0, None, None,1
None, 683.0, 411.0, None, None,2018-01-03 20:00:00, -2.3, None, None,1
None, 684.0, 411.0, None, None,2018-01-03 21:00:00, -4.2, None, None,1
