pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
546.0, 502.0, None, None,2018-01-08 00:00:00,-7.1, None, None,2
547.0, 503.0, None, None,2018-01-08 01:00:00,-7.2, None, None,2
547.0, 503.0, None, None,2018-01-08 02:00:00,-7.2, None, None,2
547.0, 503.0, None, None,2018-01-08 03:00:00,-7.1, None, None,2
547.0, 503.0, None, None,2018-01-08 04:00:00,-7.2, None, None,2
547.0, 503.0, None, None,2018-01-08 05:00:00,-7.1, None, None,2
547.0, 503.0, None, None,2018-01-08 06:00:00,-6.9, None, None,2
547.0, 503.0, None, None,2018-01-08 07:00:00,-6.6, None, None,2
547.0, 503.0, None, None,2018-01-08 08:00:00,-6.9, None, None,2
547.0, 504.0, None, None,2018-01-08 09:00:00,-7.0, None, None,2
547.0, 504.0, None, None,2018-01-08 10:00:00,-6.8, None, None,2
547.0, 505.0, None, None,2018-01-08 11:00:00,-6.8, None, None,2
547.0, 506.0, None, None,2018-01-08 12:00:00,-6.8, None, None,2
547.0, 506.0, None, None,2018-01-08 13:00:00,-6.6, None, None,2
548.0, 508.0, None, None,2018-01-08 14:00:00,-6.2, None, None,2
547.0, 509.0, None, None,2018-01-08 15:00:00,-6.2, None, None,2
547.0, 509.0, None, None,2018-01-08 16:00:00,-6.1, None, None,2
547.0, 510.0, None, None,2018-01-08 17:00:00,-5.4, None, None,2
547.0, 510.0, None, None,2018-01-08 18:00:00,-4.6, None, None,2
547.0, 511.0, None, None,2018-01-08 19:00:00,-4.3, None, None,2
547.0, 512.0, None, None,2018-01-08 20:00:00,-3.6, None, None,2
547.0, 513.0, None, None,2018-01-08 21:00:00,-3.1, None, None,2
547.0, 513.0, None, None,2018-01-08 22:00:00,-4.6, None, None,2
547.0, 513.0, None, None,2018-01-08 23:00:00,-5.4, None, None,2
548.0, 514.0, None, None,2018-01-09 00:00:00,-5.8, None, None,2
548.0, 514.0, None, None,2018-01-09 01:00:00,-6.0, None, None,2
548.0, 515.0, None, None,2018-01-09 02:00:00,-6.1, None, None,2
548.0, 516.0, None, None,2018-01-09 03:00:00,-6.0, None, None,2
548.0, 516.0, None, None,2018-01-09 04:00:00,-6.0, None, None,2
548.0, 517.0, None, None,2018-01-09 05:00:00,-5.9, None, None,2
548.0, 517.0, None, None,2018-01-09 06:00:00,-5.6, None, None,2
548.0, 517.0, None, None,2018-01-09 07:00:00,-5.0, None, None,2
548.0, 517.0, None, None,2018-01-09 08:00:00,-5.2, None, None,2
548.0, 518.0, None, None,2018-01-09 09:00:00,-5.5, None, None,2
