AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
-0.4, 0.0,0.0,2.3, None,2016-12-30 00:00:00,326.0, None, 98.0,53
-0.2, None,0.0,0.9, None,2016-12-30 00:15:00,177.0, None, 98.0,53
-0.4, None,0.0,6.9, None,2016-12-30 00:30:00,155.0, None, 98.0,53
-0.2, None,0.0,5.0, None,2016-12-30 00:45:00,156.0, None, 98.0,53
-0.4, 0.0,0.0,2.6, None,2016-12-30 01:00:00,183.0, None, 98.0,53
-0.6, None,0.0,2.0, None,2016-12-30 01:15:00,211.0, None, 98.0,53
-0.5, None,0.0,2.4, None,2016-12-30 01:30:00,184.0, None, 98.0,53
-1.1, None,0.0,0.0, None,2016-12-30 01:45:00,248.0, None, 98.0,53
-0.8, 1.0,0.0,0.0, None,2016-12-30 02:00:00,209.0, None, 98.0,53
-1.2, None,0.0,0.0, None,2016-12-30 02:15:00,187.0, None, 98.0,53
-1.4, None,0.0,0.0, None,2016-12-30 02:30:00,253.0, None, 98.0,53
-1.1, None,0.0,0.0, None,2016-12-30 02:45:00,166.0, None, 98.0,53
-1.1, 0.0,0.0,1.0, None,2016-12-30 03:00:00,211.0, None, 98.0,53
-1.4, None,0.0,0.0, None,2016-12-30 03:15:00,157.0, None, 98.0,53
-1.1, None,0.0,0.0, None,2016-12-30 03:30:00,184.0, None, 98.0,53
-1.6, None,0.0,2.1, None,2016-12-30 03:45:00,255.0, None, 97.0,53
-1.6, 0.0,0.0,0.0, None,2016-12-30 04:00:00,193.0, None, 97.0,53
-2.1, None,0.0,1.2, None,2016-12-30 04:15:00,134.0, None, 97.0,53
-1.6, None,0.0,1.3, None,2016-12-30 04:30:00,211.0, None, 97.0,53
-1.8, None,0.0,2.6, None,2016-12-30 04:45:00,188.0, None, 97.0,53
-1.9, 0.0,0.0,1.3, None,2016-12-30 05:00:00,213.0, None, 97.0,53
-1.8, None,0.0,2.1, None,2016-12-30 05:15:00,167.0, None, 97.0,53
-2.0, None,0.0,3.3, None,2016-12-30 05:30:00,213.0, None, 97.0,53
-2.0, None,0.0,0.6, None,2016-12-30 05:45:00,178.0, None, 97.0,53
-1.9, 0.0,0.0,3.7, None,2016-12-30 06:00:00,182.0, None, 97.0,53
-2.4, None,0.0,2.2, None,2016-12-30 06:15:00,236.0, None, 96.0,53
-2.1, None,0.0,2.9, None,2016-12-30 06:30:00,181.0, None, 96.0,53
-2.5, None,0.0,0.0, None,2016-12-30 06:45:00,241.0, None, 95.0,53
-2.3, 0.0,0.0,0.0, None,2016-12-30 07:00:00,196.0, None, 96.0,53
-2.8, None,0.0,0.0, None,2016-12-30 07:15:00,299.0, None, 94.0,53
-2.6, None,0.0,2.5, None,2016-12-30 07:30:00,150.0, None, 95.0,53
-2.6, None,0.0,1.2, None,2016-12-30 07:45:00,205.0, None, 95.0,53
-2.6, 0.0,0.0,0.6, None,2016-12-30 08:00:00,184.0, None, 94.0,53
-2.8, None,0.0,0.0, None,2016-12-30 08:15:00,259.0, None, 94.0,53
-3.0, None,0.0,0.6, None,2016-12-30 08:30:00,160.0, None, 93.0,53
-3.1, None,0.0,0.0, None,2016-12-30 08:45:00,222.0, None, 93.0,53
-2.6, 0.0,0.0,3.4, None,2016-12-30 09:00:00,207.0, None, 94.0,53
-2.7, None,0.0,0.4, None,2016-12-30 09:15:00,230.0, None, 93.0,53
-2.6, None,0.0,0.7, None,2016-12-30 09:30:00,192.0, None, 93.0,53
-2.0, None,0.0,2.4, None,2016-12-30 09:45:00,209.0, None, 94.0,53
-1.8, 0.0,0.0,0.0, None,2016-12-30 10:00:00,177.0, None, 94.0,53
-1.3, None,0.0,0.0, None,2016-12-30 10:15:00,259.0, None, 93.0,53
0.2, None,0.0,0.0, None,2016-12-30 10:30:00,172.0, None, 91.0,53
1.4, None,0.0,0.0, None,2016-12-30 10:45:00,110.0, None, 90.0,53
2.6, 0.0,0.0,0.0, None,2016-12-30 11:00:00,153.0, None, 89.0,53
