station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
5.2, 5.2, 3.0, 0.0, 2019-01-02 00:00:00, 20.0, 3.5
13.0, 0.0, 0.0, 13.0, 2019-01-03 00:00:00, 19.0, 1.0
22.0, 0.0, -7.0, 22.0, 2019-01-08 00:00:00, 61.0, -2.0
15.0, 0.0, -4.5, 15.0, 2019-01-09 00:00:00, 78.0, -1.5
65.0, 60.0, -6.0, 5.0, 2019-01-10 00:00:00, 88.0, 0.5
0.0, 0.0, 0.5, 0.0, 2019-01-14 00:00:00, 60.0, 4.0
0.0, 0.0, -1.0, 0.0, 2019-01-15 00:00:00, 55.0, 5.0
0.0, 0.0, -4.0, 0.0, 2019-01-16 00:00:00, 55.0, 5.0
1.4, 0.0, -1.5, 1.4, 2019-01-17 00:00:00, 55.0, 3.5
8.0, 0.0, -0.5, 8.0, 2019-01-18 00:00:00, 56.0, 0.5
5.2, 5.2, 0.0, 0.0, 2019-01-22 00:00:00, 57.0, 3.0
0.0, 0.0, 1.0, 0.0, 2019-01-23 00:00:00, 54.0, 5.0
3.0, 3.0, 1.0, 0.0, 2019-01-24 00:00:00, 50.0, 4.0
0.0, 0.0, 0.0, 0.0, 2019-01-28 00:00:00, 34.0, 6.0
0.0, 0.0, -2.0, 0.0, 2019-01-29 00:00:00, 34.0, 3.0
0.0, 0.0, -15.0, 0.0, 2019-02-06 00:00:00, 30.0, -3.0
0.0, 0.0, -15.0, 0.0, 2019-02-07 00:00:00, 30.0, -3.0
0.0, 0.0, -10.0, 0.0, 2019-02-11 00:00:00, 30.0, 0.5
0.0, 0.0, -9.0, 0.0, 2019-02-12 00:00:00, 30.0, -2.0
0.0, 0.0, -12.0, 0.0, 2019-02-13 00:00:00, 30.0, -3.0
0.0, 0.0, -12.0, 0.0, 2019-02-14 00:00:00, 30.0, 3.0
0.0, 0.0, -3.0, 0.0, 2019-02-15 00:00:00, 30.0, 1.0
0.0, 0.0, -7.0, 0.0, 2019-02-17 00:00:00, 30.0, 2.0
2.0, 0.0, -10.0, 2.0, 2019-02-18 00:00:00, 30.0, 4.0
2.3, 2.3, 0.0, 0.0, 2019-10-01 00:00:00, 0.0, 12.5
5.9, 5.9, 7.5, 0.0, 2019-10-02 00:00:00, 0.0, 10.5
5.4, 5.4, 8.5, 0.0, 2019-10-03 00:00:00, 0.0, 11.0
0.0, 0.0, 6.0, 0.0, 2019-10-07 00:00:00, 0.0, 12.0
0.0, 0.0, 2.0, 0.0, 2019-10-08 00:00:00, 0.0, 10.0
0.0, 0.0, -2.5, 0.0, 2019-10-09 00:00:00, 0.0, 10.0
0.0, 0.0, -2.0, 0.0, 2019-10-10 00:00:00, 0.0, 11.0
32.6, 32.6, 1.5, 0.0, 2019-10-15 00:00:00, 0.0, 8.0
16.8, 16.8, 6.0, 0.0, 2019-10-16 00:00:00, 0.0, 10.5
9.0, 9.0, 6.0, 0.0, 2019-10-17 00:00:00, 0.0, 9.5
15.6, 15.6, 5.0, 0.0, 2019-10-21 00:00:00, 0.0, 10.0
0.0, 0.0, 4.0, 0.0, 2019-11-04 00:00:00, 0.0, 13.5
16.0, 16.0, 0.0, 0.0, 2019-11-06 00:00:00, 0.0, 8.0
11.9, 11.9, 4.5, 0.0, 2019-11-08 00:00:00, 0.0, 10.0
8.0, 7.0, 1.0, 1.0, 2019-11-10 00:00:00, 0.0, 5.0
0.0, 0.0, 2.0, 0.0, 2019-11-20 00:00:00, 0.0, 5.5
31.8, 31.8, 1.0, 0.0, 2019-11-21 00:00:00, 0.0, 6.5
0.1, 0.1, 2.0, 0.0, 2019-11-25 00:00:00, 0.0, 5.0
0.0, 0.0, -1.0, 0.0, 2019-11-26 00:00:00, 0.0, 3.5
0.0, 0.0, -3.0, 0.0, 2019-11-27 00:00:00, 0.0, 1.0
0.0, 0.0, -5.5, 0.0, 2019-11-28 00:00:00, 0.0, 0.0
0.0, 0.0, -8.0, 0.0, 2019-11-29 00:00:00, 0.0, 1.0
3.2, 3.2, 0.0, 0.0, 2019-12-04 00:00:00, 0.0, 3.0
0.0, 0.0, -7.0, 0.0, 2019-12-09 00:00:00, 0.0, 1.5
0.4, 0.0, -5.5, 0.4, 2019-12-10 00:00:00, 0.0, 1.0
6.6, 0.0, -1.5, 6.6, 2019-12-11 00:00:00, 0.0, 0.0
10.4, 8.4, 0.0, 2.0, 2019-12-12 00:00:00, 6.0, 1.0
81.7, 38.1, -3.0, 43.6, 2019-12-16 00:00:00, 19.0, 5.0
2.0, 2.0, -1.5, 0.0, 2019-12-17 00:00:00, 38.0, 5.0
14.7, 14.7, 0.0, 0.0, 2019-12-18 00:00:00, 36.0, 1.0
4.9, 4.9, 0.0, 0.0, 2019-12-19 00:00:00, 34.0, 1.5
12.0, 12.0, -0.5, 0.0, 2019-12-20 00:00:00, 34.0, 1.0
3.4, 3.4, 0.0, 0.0, 2019-12-21 00:00:00, 30.0, 3.0
0.5, 0.5, 0.0, 0.0, 2019-12-22 00:00:00, 28.0, 2.0
10.4, 8.4, 0.0, 2.0, 2019-12-23 00:00:00, 24.0, 3.0
52.2, 52.2, 1.0, 0.0, 2019-12-30 00:00:00, 11.0, 3.5
