wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
141.0, None, None,0.6, None,5.3, None,4.3, None, None,100.0,2018-01-29 00:00:00, None,5
169.0, None, None,0.4, None,5.7, None,4.5, None, None,100.0,2018-01-29 01:00:00, None,5
136.0, None, None,0.6, None,5.6, None,4.5, None, None,100.0,2018-01-29 02:00:00, None,5
339.0, None, None,2.6, None,3.7, None,4.5, None, None,100.0,2018-01-29 03:00:00, None,5
144.0, None, None,1.2, None,6.1, None,4.7, None, None,100.0,2018-01-29 04:00:00, None,5
153.0, None, None,2.4, None,3.9, None,4.9, None, None,100.0,2018-01-29 05:00:00, None,5
89.0, None, None,2.6, None,3.2, None,4.9, None, None,100.0,2018-01-29 06:00:00, None,5
156.0, None, None,4.0, None,6.1, None,5.0, None, None,100.0,2018-01-29 07:00:00, None,5
129.0, None, None,2.6, None,3.3, None,5.0, None, None,100.0,2018-01-29 08:00:00, None,5
147.0, None, None,0.4, None,4.3, None,5.2, None, None,100.0,2018-01-29 09:00:00, None,5
152.0, None, None,0.0, None,4.8, None,5.3, None, None,100.0,2018-01-29 10:00:00, None,5
29.0, None, None,0.4, None,3.2, None,6.0, None, None,100.0,2018-01-29 11:00:00, None,5
70.0, None, None,0.0, None,3.8, None,6.8, None, None,100.0,2018-01-29 12:00:00, None,5
116.0, None, None,0.2, None,3.5, None,7.0, None, None,100.0,2018-01-29 13:00:00, None,5
195.0, None, None,1.0, None,4.3, None,7.8, None, None,100.0,2018-01-29 14:00:00, None,5
130.0, None, None,2.0, None,7.5, None,7.5, None, None,100.0,2018-01-29 15:00:00, None,5
139.0, None, None,0.0, None,7.2, None,6.7, None, None,100.0,2018-01-29 16:00:00, None,5
117.0, None, None,0.0, None,8.1, None,4.9, None, None,89.0,2018-01-29 17:00:00, None,5
122.0, None, None,0.0, None,7.1, None,4.6, None, None,87.0,2018-01-29 18:00:00, None,5
142.0, None, None,0.2, None,4.8, None,4.1, None, None,91.0,2018-01-29 19:00:00, None,5
95.0, None, None,0.0, None,6.4, None,2.9, None, None,96.0,2018-01-29 20:00:00, None,5
120.0, None, None,0.0, None,5.2, None,1.5, None, None,98.0,2018-01-29 21:00:00, None,5
158.0, None, None,0.0, None,4.6, None,2.1, None, None,100.0,2018-01-29 22:00:00, None,5
104.0, None, None,0.0, None,2.9, None,2.3, None, None,100.0,2018-01-29 23:00:00, None,5
129.0, None, None,0.0, None,3.0, None,1.9, None, None,100.0,2018-01-30 00:00:00, None,5
