pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
2.0, -2.275, 95.5, 1.0, 96.0, -3.0, -2.3, -2.3, -3.0, 0.0, 0.0,2022-03-05 00:00:00, None,10
2.0, -2.915, 95.8, 1.0, 96.0, -3.0, -2.9, -3.0, -3.0, 0.0, 0.0,2022-03-05 01:00:00, None,10
2.0, -2.841, 94.5, 1.0, 95.0, -4.0, -2.8, -3.2, -4.0, 0.0, 0.0,2022-03-05 02:00:00, None,10
2.0, -3.753, 91.5, 1.0, 92.0, -5.0, -3.8, -3.7, -5.0, 0.0, 0.0,2022-03-05 03:00:00, None,10
2.0, -4.634, 88.0, 1.0, 88.0, -6.0, -4.6, -4.5, -6.0, 0.0, 0.0,2022-03-05 04:00:00, None,10
2.0, -4.804, 84.1, 1.0, 84.0, -7.0, -4.8, -5.0, -7.0, 0.0, 0.0,2022-03-05 05:00:00, None,10
2.0, -4.867, 81.8, 1.0, 82.0, -7.0, -4.9, -5.0, -7.0, 0.0, 0.0,2022-03-05 06:00:00, None,10
1.7, -4.816, 79.42, -4.7, 79.0, -7.0, -4.8, -5.2, -7.0, 0.0, 0.0,2022-03-05 07:00:00, None,10
0.3, -1.711, 74.96, -1.8, 75.0, -5.0, -1.7, -5.2, -5.0, 0.0, 0.0,2022-03-05 08:00:00, None,10
0.0, -1.114, 66.27, -1.0, 66.0, -6.0, -1.1, -5.2, -6.0, 0.0, 0.0,2022-03-05 09:00:00, None,10
0.0, 0.004, 64.98, 0.3, 65.0, -6.0, 0.0, -5.2, -6.0, 0.0, 0.0,2022-03-05 10:00:00, None,10
0.0, 0.867, 60.49, 1.6, 60.0, -6.0, 0.9, -5.2, -6.0, 0.0, 0.0,2022-03-05 11:00:00, None,10
0.0, 2.171, 53.55, 2.6, 54.0, -6.0, 2.2, -5.2, -6.0, 0.0, 0.0,2022-03-05 12:00:00, None,10
0.0, 1.938, 49.53, 2.6, 50.0, -7.0, 1.9, -5.2, -7.0, 0.0, 0.0,2022-03-05 13:00:00, None,10
0.0, 3.312, 44.05, 3.7, 44.0, -8.0, 3.3, -5.2, -8.0, 0.0, 0.0,2022-03-05 14:00:00, None,10
0.0, 2.775, 44.33, 3.7, 44.0, -8.0, 2.8, -5.2, -8.0, 0.0, 0.0,2022-03-05 15:00:00, None,10
0.0, 2.604, 44.13, 3.7, 44.0, -8.0, 2.6, -5.2, -8.0, 0.0, 0.0,2022-03-05 16:00:00, None,10
0.0, 0.707, 58.83, 3.7, 59.0, -6.0, 0.7, -5.2, -6.0, 0.0, 0.0,2022-03-05 17:00:00, None,10
0.0, -1.553, 74.79, 3.7, 75.0, -5.0, -1.6, -5.2, -5.0, 0.0, 0.0,2022-03-05 18:00:00, None,10
0.0, -2.385, 77.73, -1.6, 78.0, -5.0, -2.4, -2.4, -5.0, 0.0, 0.0,2022-03-05 19:00:00, None,10
0.0, -2.691, 79.68, -1.6, 80.0, -5.0, -2.7, -2.8, -5.0, 0.0, 0.0,2022-03-05 20:00:00, None,10
0.0, -2.45, 74.04, -1.6, 74.0, -6.0, -2.5, -3.0, -6.0, 0.0, 0.0,2022-03-05 21:00:00, None,10
0.0, -2.462, 70.5, -1.6, 71.0, -7.0, -2.5, -3.0, -7.0, 0.0, 0.0,2022-03-05 22:00:00, None,10
0.0, -2.91, 70.96, -1.6, 71.0, -7.0, -2.9, -3.0, -7.0, 0.0, 0.0,2022-03-05 23:00:00, None,10
0.0, -2.652, 70.64, -1.6, 71.0, -7.0, -2.7, -3.0, -7.0, 0.0, 0.0,2022-03-06 00:00:00, None,10
0.0, -2.482, 73.7, -1.6, 74.0, -6.0, -2.5, -3.0, -6.0, 0.0, 0.0,2022-03-06 01:00:00, None,10
0.0, -2.9, 78.9, -1.6, 79.0, -5.0, -2.9, -3.0, -5.0, 0.0, 0.0,2022-03-06 02:00:00, None,10
0.0, -4.096, 84.0, -1.6, 84.0, -6.0, -4.1, -4.1, -6.0, 0.0, 0.0,2022-03-06 03:00:00, None,10
0.0, -5.111, 84.8, -1.6, 85.0, -7.0, -5.1, -5.1, -7.0, 0.0, 0.0,2022-03-06 04:00:00, None,10
0.0, -6.021, 81.6, -1.6, 82.0, -8.0, -6.0, -6.1, -8.0, 0.0, 0.0,2022-03-06 05:00:00, None,10
0.0, -6.545, 77.87, -1.6, 78.0, -9.0, -6.5, -6.6, -9.0, 0.0, 0.0,2022-03-06 06:00:00, None,10
0.0, -6.845, 77.62, -6.4, 78.0, -10.0, -6.8, -7.0, -10.0, 0.0, 0.0,2022-03-06 07:00:00, None,10
0.0, -4.3, 70.82, -4.3, 71.0, -8.0, -4.3, -7.0, -8.0, 0.0, 0.0,2022-03-06 08:00:00, None,10
0.0, -1.7, 57.89, -1.3, 58.0, -8.0, -1.7, -7.0, -8.0, 0.0, 0.0,2022-03-06 09:00:00, None,10
0.0, -0.903, 53.95, -0.8, 54.0, -8.0, -0.9, -7.0, -8.0, 0.0, 0.0,2022-03-06 10:00:00, None,10
0.0, 0.82, 49.57, 0.9, 50.0, -8.0, 0.8, -7.0, -8.0, 0.0, 0.0,2022-03-06 11:00:00, None,10
0.0, 1.474, 46.62, 2.0, 47.0, -8.0, 1.5, -7.0, -8.0, 0.0, 0.0,2022-03-06 12:00:00, None,10
0.0, 2.375, 42.48, 3.0, 42.0, -9.0, 2.4, -7.0, -9.0, 0.0, 0.0,2022-03-06 13:00:00, None,10
