time,TEMP_MEAN,HUMIDITY,week_of_year
2019-01-08 00:00:00,-6.7, 89.8,2
2019-01-08 01:00:00,-7.7, 90.2,2
2019-01-08 02:00:00,-9.4, 97.8,2
2019-01-08 03:00:00,-10.5, 100.0,2
2019-01-08 04:00:00,-11.0, 100.0,2
2019-01-08 05:00:00,-9.9, 100.0,2
2019-01-08 06:00:00,-10.8, 100.0,2
2019-01-08 07:00:00,-11.2, 100.0,2
2019-01-08 08:00:00,-12.1, 100.0,2
2019-01-08 09:00:00,-12.1, 99.7,2
2019-01-08 10:00:00,-10.5, 94.8,2
2019-01-08 11:00:00,-9.1, 85.3,2
2019-01-08 12:00:00,-8.2, 80.0,2
2019-01-08 13:00:00,-7.5, 74.7,2
2019-01-08 14:00:00,-6.9, 72.8,2
2019-01-08 15:00:00,-6.3, 69.2,2
2019-01-08 16:00:00,-5.9, 66.2,2
2019-01-08 17:00:00,-5.8, 67.0,2
2019-01-08 18:00:00,-6.0, 70.6,2
2019-01-08 19:00:00,-6.1, 73.3,2
2019-01-08 20:00:00,-6.3, 76.7,2
2019-01-08 21:00:00,-6.4, 79.5,2
2019-01-08 22:00:00,-6.8, 88.3,2
2019-01-08 23:00:00,-6.9, 97.7,2
2019-01-09 00:00:00,-6.8, 100.0,2
2019-01-09 01:00:00,-6.8, 100.0,2
2019-01-09 02:00:00,-6.8, 100.0,2
2019-01-09 03:00:00,-6.8, 100.0,2
2019-01-09 04:00:00,-6.6, 100.0,2
2019-01-09 05:00:00,-6.6, 100.0,2
2019-01-09 06:00:00,-6.5, 100.0,2
2019-01-09 07:00:00,-6.7, 100.0,2
2019-01-09 08:00:00,-7.1, 100.0,2
2019-01-09 09:00:00,-7.3, 100.0,2
2019-01-09 10:00:00,-7.2, 100.0,2
2019-01-09 11:00:00,-6.8, 100.0,2
2019-01-09 12:00:00,-6.1, 99.8,2
2019-01-09 13:00:00,-5.4, 98.8,2
2019-01-09 14:00:00,-5.0, 98.7,2
2019-01-09 15:00:00,-4.5, 94.9,2
2019-01-09 16:00:00,-4.2, 94.1,2
2019-01-09 17:00:00,-4.2, 99.4,2
2019-01-09 18:00:00,-4.3, 100.0,2
2019-01-09 19:00:00,-4.3, 100.0,2
2019-01-09 20:00:00,-4.2, 100.0,2
2019-01-09 21:00:00,-4.2, 100.0,2
2019-01-09 22:00:00,-4.1, 100.0,2
2019-01-09 23:00:00,-3.8, 100.0,2
2019-01-10 00:00:00,-3.7, 100.0,2
2019-01-10 01:00:00,-3.5, 100.0,2
2019-01-10 02:00:00,-3.3, 100.0,2
2019-01-10 03:00:00,-3.1, 100.0,2
2019-01-10 04:00:00,-2.8, 100.0,2
2019-01-10 05:00:00,-2.6, 100.0,2
2019-01-10 06:00:00,-2.6, 100.0,2
2019-01-10 07:00:00,-3.1, 100.0,2
2019-01-10 08:00:00,-3.4, 100.0,2
2019-01-10 09:00:00,-3.3, 100.0,2
2019-01-10 10:00:00,-2.7, 100.0,2
2019-01-10 11:00:00,-1.9, 100.0,2
2019-01-10 12:00:00,0.5, 99.9,2
2019-01-10 13:00:00,2.3, 94.9,2
2019-01-10 14:00:00,3.3, 88.0,2
2019-01-10 15:00:00,3.0, 97.5,2
2019-01-10 16:00:00,2.4, 98.7,2
2019-01-10 17:00:00,1.2, 99.9,2
2019-01-10 18:00:00,0.4, 100.0,2
2019-01-10 19:00:00,-0.4, 100.0,2
2019-01-10 20:00:00,-0.6, 100.0,2
2019-01-10 21:00:00,-1.3, 100.0,2
2019-01-10 22:00:00,-1.7, 100.0,2
2019-01-10 23:00:00,-2.3, 100.0,2
2019-01-11 00:00:00,-3.2, 100.0,2
2019-01-11 01:00:00,-3.8, None,2
2019-01-11 02:00:00,-4.5, None,2
2019-01-11 03:00:00,-3.5, None,2
2019-01-11 04:00:00,-3.0, None,2
2019-01-11 05:00:00,-2.8, None,2
2019-01-11 06:00:00,-2.6, None,2
2019-01-11 07:00:00,-2.3, None,2
2019-01-11 08:00:00,-2.2, None,2
2019-01-11 09:00:00,-2.1, None,2
2019-01-11 10:00:00,-1.8, None,2
2019-01-11 11:00:00,-1.4, None,2
2019-01-11 12:00:00,-0.9, 100.0,2
2019-01-11 13:00:00,0.0, 99.7,2
2019-01-11 14:00:00,0.9, 95.5,2
2019-01-11 15:00:00,1.7, 85.3,2
2019-01-11 16:00:00,2.3, 82.3,2
2019-01-11 17:00:00,1.2, 90.6,2
2019-01-11 18:00:00,-1.3, 100.0,2
2019-01-11 19:00:00,-1.9, 100.0,2
2019-01-11 20:00:00,-1.9, None,2
2019-01-11 21:00:00,-1.7, None,2
2019-01-11 22:00:00,-1.6, None,2
2019-01-11 23:00:00,-1.5, None,2
2019-01-12 00:00:00,-1.4, None,2
2019-01-12 01:00:00,-1.3, None,2
2019-01-12 02:00:00,-1.3, None,2
2019-01-12 03:00:00,-1.3, None,2
2019-01-12 04:00:00,-1.2, None,2
2019-01-12 05:00:00,-1.3, None,2
2019-01-12 06:00:00,-1.5, None,2
2019-01-12 07:00:00,-1.6, None,2
2019-01-12 08:00:00,-1.7, None,2
2019-01-12 09:00:00,-1.8, None,2
2019-01-12 10:00:00,-1.6, None,2
2019-01-12 11:00:00,-1.4, None,2
2019-01-12 12:00:00,-1.0, None,2
2019-01-12 13:00:00,-0.9, None,2
2019-01-12 14:00:00,-0.8, 100.0,2
2019-01-12 15:00:00,-0.6, 100.0,2
2019-01-12 16:00:00,-0.3, 100.0,2
2019-01-12 17:00:00,-0.3, 100.0,2
2019-01-12 18:00:00,-0.6, 100.0,2
2019-01-12 19:00:00,-0.9, 100.0,2
2019-01-12 20:00:00,-1.1, 100.0,2
2019-01-12 21:00:00,-1.1, 100.0,2
2019-01-12 22:00:00,-1.3, None,2
2019-01-12 23:00:00,-1.4, None,2
2019-01-13 00:00:00,-1.5, None,2
2019-01-13 01:00:00,-1.7, None,2
2019-01-13 02:00:00,-1.8, 100.0,2
2019-01-13 03:00:00,-2.0, 100.0,2
2019-01-13 04:00:00,-2.0, 100.0,2
2019-01-13 05:00:00,-2.1, 99.9,2
2019-01-13 06:00:00,-2.3, 96.6,2
2019-01-13 07:00:00,-2.4, 90.7,2
2019-01-13 08:00:00,-2.6, 96.2,2
2019-01-13 09:00:00,-2.6, 89.1,2
2019-01-13 10:00:00,-2.6, 88.0,2
2019-01-13 11:00:00,-2.3, 86.3,2
2019-01-13 12:00:00,-2.2, 83.2,2
2019-01-13 13:00:00,-1.8, 83.5,2
2019-01-13 14:00:00,-1.5, 82.7,2
2019-01-13 15:00:00,-1.3, 79.9,2
2019-01-13 16:00:00,-1.3, 75.6,2
2019-01-13 17:00:00,-1.6, 76.2,2
2019-01-13 18:00:00,-1.8, 76.7,2
2019-01-13 19:00:00,-1.9, 77.4,2
2019-01-13 20:00:00,-2.1, 78.1,2
2019-01-13 21:00:00,-2.2, 78.4,2
2019-01-13 22:00:00,-2.4, 79.1,2
2019-01-13 23:00:00,-2.6, 77.5,2
2019-01-14 00:00:00,-2.9, 76.7,2
2019-01-14 01:00:00,-3.2, 77.4,2
2019-01-14 02:00:00,-3.5, 78.3,2
2019-01-14 03:00:00,-3.7, 79.3,2
2019-01-14 04:00:00,-3.7, 80.2,2
2019-01-14 05:00:00,-4.0, 80.4,2
2019-01-14 06:00:00,-4.2, 80.8,2
2019-01-14 07:00:00,-4.4, 81.1,2
2019-01-14 08:00:00,-4.7, 81.1,2
2019-01-14 09:00:00,-5.0, 80.9,2
2019-01-14 10:00:00,-5.2, 80.6,2
2019-01-14 11:00:00,-5.3, 79.8,2
2019-01-14 12:00:00,-4.8, 79.9,2
2019-01-14 13:00:00,-4.6, 80.2,2
2019-01-14 14:00:00,-4.6, 81.2,2
2019-01-14 15:00:00,-4.6, 81.4,2
2019-01-14 16:00:00,-4.7, 81.6,2
2019-01-14 17:00:00,-4.8, 82.3,2
2019-01-14 18:00:00,-4.9, 83.0,2
2019-01-14 19:00:00,-5.1, 83.0,2
2019-01-14 20:00:00,-5.2, 83.6,2
2019-01-14 21:00:00,-5.5, 83.7,2
2019-01-14 22:00:00,-5.8, 85.1,2
2019-01-14 23:00:00,-6.0, 82.8,2
