time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-07-15, 0.0,26.4,7.4,29
2016-07-16, 0.0,24.7,7.6,29
2016-07-17, 0.0,24.1,11.2,29
2016-07-18, 0.0,28.7,8.2,29
2016-07-19, 7.2,26.9,10.3,29
2016-07-20, 0.1,23.0,12.6,29
2016-07-21, 0.0,21.1,10.7,29
