ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None, -12.5, None,2022-02-26, 199.0, None,9
None, None, -11.0, None,2022-02-27, 198.0, None,9
None, None, -7.0, None,2022-02-28, 203.0, None,9
None, None, -5.0, None,2022-03-01, 205.0, None,9
3.0, 0.0, -5.5, 3.0,2022-03-02, 204.0, -2.5,9
None, None, -6.5, None,2022-03-03, 206.0, None,9
None, None, -9.0, None,2022-03-04, 205.0, None,9
