wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
201.0, None, None,1.8, None,2.6, None,5.2, None, None,100.0,2017-11-12 00:00:00, None,46
83.0, None, None,1.6, None,3.5, None,5.4, None, None,100.0,2017-11-12 01:00:00, None,46
153.0, None, None,3.6, None,5.4, None,5.2, None, None,100.0,2017-11-12 02:00:00, None,46
110.0, None, None,3.4, None,2.5, None,5.1, None, None,100.0,2017-11-12 03:00:00, None,46
150.0, None, None,1.6, None,0.0, None,4.8, None, None,100.0,2017-11-12 04:00:00, None,46
167.0, None, None,1.4, None,5.7, None,4.6, None, None,100.0,2017-11-12 05:00:00, None,46
152.0, None, None,0.0, None,4.1, None,4.6, None, None,100.0,2017-11-12 06:00:00, None,46
147.0, None, None,0.0, None,3.2, None,4.6, None, None,100.0,2017-11-12 07:00:00, None,46
160.0, None, None,0.2, None,2.9, None,4.7, None, None,100.0,2017-11-12 08:00:00, None,46
163.0, None, None,0.0, None,3.2, None,5.4, None, None,100.0,2017-11-12 09:00:00, None,46
195.0, None, None,0.6, None,2.2, None,5.7, None, None,100.0,2017-11-12 10:00:00, None,46
18.0, None, None,3.0, None,11.0, None,6.1, None, None,100.0,2017-11-12 11:00:00, None,46
342.0, None, None,0.0, None,2.7, None,6.5, None, None,99.0,2017-11-12 12:00:00, None,46
165.0, None, None,0.0, None,3.5, None,6.6, None, None,99.0,2017-11-12 13:00:00, None,46
198.0, None, None,1.2, None,4.8, None,6.3, None, None,100.0,2017-11-12 14:00:00, None,46
62.0, None, None,2.4, None,2.5, None,6.2, None, None,100.0,2017-11-12 15:00:00, None,46
156.0, None, None,1.2, None,3.9, None,5.7, None, None,100.0,2017-11-12 16:00:00, None,46
53.0, None, None,0.4, None,3.8, None,5.3, None, None,100.0,2017-11-12 17:00:00, None,46
227.0, None, None,0.0, None,2.5, None,5.3, None, None,99.0,2017-11-12 18:00:00, None,46
117.0, None, None,0.0, None,3.2, None,5.3, None, None,100.0,2017-11-12 19:00:00, None,46
131.0, None, None,0.0, None,3.4, None,5.6, None, None,100.0,2017-11-12 20:00:00, None,46
94.0, None, None,1.6, None,2.2, None,5.5, None, None,100.0,2017-11-12 21:00:00, None,46
119.0, None, None,1.4, None,1.9, None,5.6, None, None,100.0,2017-11-12 22:00:00, None,46
62.0, None, None,1.6, None,4.0, None,5.8, None, None,100.0,2017-11-12 23:00:00, None,46
45.0, None, None,1.2, None,2.2, None,5.8, None, None,100.0,2017-11-13 00:00:00, None,46
109.0, None, None,2.0, None,3.6, None,5.9, None, None,100.0,2017-11-13 01:00:00, None,46
66.0, None, None,2.2, None,3.1, None,6.1, None, None,100.0,2017-11-13 02:00:00, None,46
