wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
4.2,-5.3, None,254.0, None,100.0, None, None, None,0.0,2017-11-12 00:00:00,46
3.6,-4.9, None,269.0, None,100.0, None, None, None,0.0,2017-11-12 01:00:00,46
3.8,-4.6, None,266.0, None,100.0, None, None, None,0.0,2017-11-12 02:00:00,46
3.3,-4.5, None,274.0, None,100.0, None, None, None,0.0,2017-11-12 03:00:00,46
4.6,-4.3, None,252.0, None,100.0, None, None, None,0.0,2017-11-12 04:00:00,46
6.5,-4.2, None,252.0, None,100.0, None, None, None,0.0,2017-11-12 05:00:00,46
5.9,-4.1, None,252.0, None,100.0, None, None, None,0.0,2017-11-12 06:00:00,46
5.5,-4.0, None,258.0, None,100.0, None, None, None,0.0,2017-11-12 07:00:00,46
7.4,-3.9, None,254.0, None,100.0, None, None, None,0.0,2017-11-12 08:00:00,46
4.6,-3.7, None,266.0, None,100.0, None, None, None,0.0,2017-11-12 09:00:00,46
4.8,-2.8, None,265.0, None,100.0, None, None, None,0.0,2017-11-12 10:00:00,46
4.1,-2.4, None,276.0, None,100.0, None, None, None,0.0,2017-11-12 11:00:00,46
2.9,-2.3, None,297.0, None,100.0, None, None, None,0.0,2017-11-12 12:00:00,46
3.8,-2.4, None,289.0, None,100.0, None, None, None,0.0,2017-11-12 13:00:00,46
4.1,-2.5, None,285.0, None,100.0, None, None, None,0.0,2017-11-12 14:00:00,46
4.1,-2.8, None,291.0, None,100.0, None, None, None,0.0,2017-11-12 15:00:00,46
2.0,-3.2, None,303.0, None,100.0, None, None, None,0.0,2017-11-12 16:00:00,46
3.0,-3.4, None,300.0, None,100.0, None, None, None,0.0,2017-11-12 17:00:00,46
6.8,-3.8, None,271.0, None,100.0, None, None, None,0.0,2017-11-12 18:00:00,46
5.8,-3.8, None,275.0, None,100.0, None, None, None,0.0,2017-11-12 19:00:00,46
4.2,-3.9, None,281.0, None,100.0, None, None, None,0.0,2017-11-12 20:00:00,46
5.0,-3.6, None,283.0, None,100.0, None, None, None,0.0,2017-11-12 21:00:00,46
5.6,-3.5, None,269.0, None,100.0, None, None, None,0.0,2017-11-12 22:00:00,46
4.3,-3.4, None,263.0, None,100.0, None, None, None,0.0,2017-11-12 23:00:00,46
4.4,-3.5, None,258.0, None,100.0, None, None, None,0.0,2017-11-13 00:00:00,46
5.9,-3.4, None,254.0, None,100.0, None, None, None,0.0,2017-11-13 01:00:00,46
4.5,-3.2, None,191.0, None,100.0, None, None, None,0.0,2017-11-13 02:00:00,46
3.4,-3.3, None,188.0, None,100.0, None, None, None,0.0,2017-11-13 03:00:00,46
5.6,-3.4, None,177.0, None,100.0, None, None, None,0.0,2017-11-13 04:00:00,46
7.6,-3.4, None,178.0, None,100.0, None, None, None,0.0,2017-11-13 05:00:00,46
5.4,-3.7, None,186.0, None,100.0, None, None, None,0.0,2017-11-13 06:00:00,46
7.7,-3.9, None,220.0, None,100.0, None, None, None,0.0,2017-11-13 07:00:00,46
3.3,-4.0, None,241.0, None,100.0, None, None, None,0.0,2017-11-13 08:00:00,46
3.4,-3.6, None,210.0, None,100.0, None, None, None,0.0,2017-11-13 09:00:00,46
3.0,-3.2, None,214.0, None,100.0, None, None, None,0.0,2017-11-13 10:00:00,46
