IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2020-06-16,0.009,48.8660011,-123.7919998
2020-06-16,0.009,48.866001,-123.792
2020-06-16,0.009,48.8660011,-123.7919998
2020-06-17,0.1,52.2145004,-123.9580002
2020-06-17,0.1,52.2145,-123.958
2020-06-17,0.1,52.2145004,-123.9580002
2020-06-19,0.009,49.9622,-123.299332
2020-06-19,0.009,49.9622002,-123.2993317
2020-06-19,0.009,49.9622002,-123.2993317
2020-06-20,0.009,49.583065,-115.65403
2020-06-20,0.009,49.583065,-115.6540298
2020-06-20,0.009,49.583065,-115.6540298
