IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2020-09-18,0.05,49.714249,-119.879501
2020-09-18,0.009,50.144165,-125.2605515
2020-09-18,0.05,49.7142487,-119.8795013
2020-09-18,0.25,50.2815514,-121.5968857
2020-09-18,0.009,50.144165,-125.260552
2020-09-18,0.009,50.144165,-125.2605515
2020-09-18,0.25,50.2815514,-121.5968857
2020-09-18,0.05,49.7142487,-119.8795013
2020-09-18,0.25,50.281551,-121.596886
2020-09-19,0.009,49.062367,-120.555984
2020-09-19,0.009,50.8893318,-121.8244858
2020-09-19,0.009,50.889332,-121.824486
2020-09-19,0.009,50.7292328,-121.9068832
2020-09-19,0.009,50.729233,-121.906883
2020-09-19,0.009,49.0623665,-120.5559845
2020-09-19,0.009,49.0623665,-120.5559845
2020-09-19,0.009,50.7292328,-121.9068832
2020-09-19,0.009,50.8893318,-121.8244858
2020-09-21,0.1,50.3793983,-121.2611465
2020-09-21,0.1,50.3793983,-121.2611465
2020-09-21,0.1,50.379398,-121.261146
2020-09-22,0.3,49.3734665,-124.9630966
2020-09-22,0.3,49.3734665,-124.9630966
2020-09-22,0.009,52.4101982,-121.2651138
2020-09-22,0.009,52.4101982,-121.2651138
2020-09-22,0.009,52.410198,-121.265114
2020-09-22,0.3,49.373466,-124.963097
