IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2020-06-22,0.009,49.1465988,-117.5225143
2020-06-22,0.22,52.112801,-123.42897
2020-06-22,0.009,49.146599,-117.522514
2020-06-22,0.22,52.1128006,-123.4289703
2020-06-22,0.22,52.1128006,-123.4289703
2020-06-22,0.009,49.1465988,-117.5225143
2020-06-23,0.009,49.021717,-118.3218
2020-06-23,0.009,49.0217171,-118.3218002
2020-06-23,0.009,49.0217171,-118.3218002
2020-06-27,0.009,50.4665337,-120.8489685
2020-06-27,0.009,50.4665337,-120.8489685
2020-06-27,3.2,59.99003333,-121.92511667
2020-06-27,3.2,59.99003333,-121.92511667
2020-06-27,1.9,50.09916667,-121.5316
2020-06-27,0.009,50.466534,-120.848968
2020-06-27,1.9,50.099167,-121.5316
2020-06-27,1.9,50.09916667,-121.5316
2020-06-27,3.2,59.990033,-121.925117
2020-06-28,0.009,49.3262825,-121.9776535
2020-06-28,18.8,49.346634,-119.27475
2020-06-28,0.009,50.675701,-121.924263
2020-06-28,18.8,49.3466339,-119.2747498
2020-06-28,18.8,49.3466339,-119.2747498
2020-06-28,0.01,54.318115,-126.753304
2020-06-28,0.009,49.3262825,-121.9776535
2020-06-28,0.01,54.3181152,-126.7533035
2020-06-28,0.009,50.6757011,-121.924263
2020-06-28,0.009,49.326282,-121.977654
2020-06-28,0.01,54.3181152,-126.7533035
2020-06-28,0.009,50.6757011,-121.924263
