time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-01-08,0.0,-17.8,-28.8,2
2016-01-09,0.0,-12.6,-22.7,2
2016-01-10,0.0,-9.1,-13.5,2
2016-01-11,0.1,-6.1,-10.8,2
2016-01-12,2.2,-5.7,-12.5,2
2016-01-13,0.0,-3.1,-6.5,2
2016-01-14,0.0,-4.1,-6.6,2
