ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,19.0,0.0,2020-07-29,0.0,33.0,31,,,,,,,,,,,
0.0,0.0,20.0,0.0,2020-07-30,0.0,33.0,31,,,,,,,,,,,
0.0,0.0,21.5,0.0,2020-07-31,0.0,33.0,31,,,,,,,,,,,
0.0,0.0,24.0,0.0,2020-08-01,0.0,33.5,31,,,,,,,,,,,
0.0,0.0,21.5,0.0,2020-08-02,0.0,30.0,31,,,,,,,,,,,
0.0,0.0,20.0,0.0,2020-08-03,0.0,31.0,31,,,,,,,,,,,
0.0,0.0,17.0,0.0,2020-08-04,0.0,30.0,31,,,,,,,,,,,
,,,,2020-07-29 00:00:00,,,31,0.0, 14.6,14.61,44.41, 0.0, 0.0, 24.8, 44.0, 14.0, -6999.0, 3.0
,,,,2020-07-29 01:00:00,,,31,0.0, 13.5,13.48,53.45, 0.0, 0.0, 24.8, 53.0, 13.5, -6999.0, 4.0
,,,,2020-07-29 02:00:00,,,31,0.0, 13.2,13.23,58.17, 0.0, 0.0, 24.8, 58.0, 13.0, -6999.0, 5.0
,,,,2020-07-29 03:00:00,,,31,0.0, 11.7,11.74,66.28, 0.0, 0.0, 24.8, 66.0, 11.0, -6999.0, 6.0
,,,,2020-07-29 04:00:00,,,31,0.0, 12.6,12.59,58.26, 0.0, 0.0, 24.8, 58.0, 11.0, -6999.0, 5.0
,,,,2020-07-29 05:00:00,,,31,0.0, 12.2,12.17,55.2, 0.0, 0.0, 24.8, 55.0, 11.0, -6999.0, 3.0
,,,,2020-07-29 06:00:00,,,31,0.0, 11.9,11.87,51.41, 0.0, 0.0, 24.8, 51.0, 11.0, -6999.0, 2.0
,,,,2020-07-29 07:00:00,,,31,0.0, 16.9,16.9,49.96, 0.0, 0.0, 16.9, 50.0, 11.9, -6999.0, 7.0
,,,,2020-07-29 08:00:00,,,31,0.0, 18.4,18.39,46.89, 0.0, 0.0, 18.4, 47.0, 11.9, -6999.0, 7.0
,,,,2020-07-29 09:00:00,,,31,0.0, 19.7,19.74,43.87, 0.0, 0.0, 19.8, 44.0, 11.9, -6999.0, 7.0
,,,,2020-07-29 10:00:00,,,31,0.0, 21.7,21.74,35.87, 0.0, 0.0, 22.0, 36.0, 11.9, -6999.0, 6.0
,,,,2020-07-29 11:00:00,,,31,0.0, 24.1,24.07,31.31, 0.0, 0.0, 23.9, 31.0, 11.9, -6999.0, 6.0
,,,,2020-07-29 12:00:00,,,31,, None,23.43,34.76, None, None, None, None, None, None, None
,,,,2020-07-29 13:00:00,,,31,0.0, 25.2,25.23,30.04, 0.0, 0.0, 25.5, 30.0, 11.9, -6999.0, 6.0
,,,,2020-07-29 14:00:00,,,31,0.0, 25.6,25.59,28.78, 0.0, 0.0, 26.2, 29.0, 11.9, -6999.0, 6.0
,,,,2020-07-29 15:00:00,,,31,0.0, 26.8,26.79,26.21, 0.0, 0.0, 26.8, 26.0, 11.9, -6999.0, 7.0
,,,,2020-07-29 16:00:00,,,31,0.0, 27.2,27.15,24.07, 0.0, 0.0, 27.2, 24.0, 11.9, -6999.0, 5.0
,,,,2020-07-29 17:00:00,,,31,0.0, 27.5,27.45,21.95, 0.0, 0.0, 27.8, 22.0, 11.9, -6999.0, 4.0
,,,,2020-07-29 18:00:00,,,31,0.0, 27.7,27.68,21.27, 0.0, 0.0, 27.8, 21.0, 11.9, -6999.0, 4.0
,,,,2020-07-29 19:00:00,,,31,0.0, 27.1,27.05,23.09, 0.0, 0.0, 27.7, 23.0, 26.9, -6999.0, 4.0
,,,,2020-07-29 20:00:00,,,31,0.0, 23.8,23.75,32.62, 0.0, 0.0, 27.7, 33.0, 23.2, -6999.0, 6.0
,,,,2020-07-29 21:00:00,,,31,0.0, 22.2,22.19,34.08, 0.0, 0.0, 27.7, 34.0, 22.1, -6999.0, 6.0
,,,,2020-07-29 22:00:00,,,31,0.0, 20.0,19.97,35.73, 0.0, 0.0, 27.7, 36.0, 19.4, -6999.0, 4.0
,,,,2020-07-29 23:00:00,,,31,0.0, 20.3,20.29,35.31, 0.0, 0.0, 27.7, 35.0, 19.2, -6999.0, 4.0
,,,,2020-07-30 00:00:00,,,31,0.0, 18.0,18.01,42.25, 0.0, 0.0, 27.7, 42.0, 17.6, -6999.0, 5.0
,,,,2020-07-30 01:00:00,,,31,0.0, 16.6,16.64,44.83, 0.0, 0.0, 27.7, 45.0, 16.4, -6999.0, 5.0
,,,,2020-07-30 02:00:00,,,31,0.0, 16.8,16.78,44.37, 0.0, 0.0, 27.7, 44.0, 16.3, -6999.0, 5.0
,,,,2020-07-30 03:00:00,,,31,0.0, 17.9,17.89,43.59, 0.0, 0.0, 27.7, 44.0, 15.7, -6999.0, 5.0
,,,,2020-07-30 04:00:00,,,31,0.0, 16.5,16.49,46.0, 0.0, 0.0, 27.7, 46.0, 15.7, -6999.0, 5.0
,,,,2020-07-30 05:00:00,,,31,0.0, 15.7,15.65,49.55, 0.0, 0.0, 27.7, 50.0, 15.3, -6999.0, 5.0
,,,,2020-07-30 06:00:00,,,31,0.0, 15.8,15.84,48.02, 0.0, 0.0, 27.7, 48.0, 14.8, -6999.0, 5.0
,,,,2020-07-30 07:00:00,,,31,0.0, 18.2,18.19,51.52, 0.0, 0.0, 18.4, 52.0, 15.5, -6999.0, 8.0
,,,,2020-07-30 08:00:00,,,31,0.0, 21.0,20.97,45.94, 0.0, 0.0, 21.1, 46.0, 15.5, -6999.0, 9.0
,,,,2020-07-30 09:00:00,,,31,0.0, 22.5,22.52,37.81, 0.0, 0.0, 22.4, 38.0, 15.5, -6999.0, 8.0
,,,,2020-07-30 10:00:00,,,31,0.0, 22.9,22.85,38.9, 0.0, 0.0, 24.0, 39.0, 15.5, -6999.0, 8.0
,,,,2020-07-30 11:00:00,,,31,0.0, 24.9,24.94,33.21, 0.0, 0.0, 25.5, 33.0, 15.5, -6999.0, 7.0
,,,,2020-07-30 12:00:00,,,31,0.0, 25.6,25.6,33.28, 0.0, 0.0, 25.9, 33.0, 15.5, -6999.0, 8.0
,,,,2020-07-30 13:00:00,,,31,0.0, 27.9,27.94,28.97, 0.0, 0.0, 28.1, 29.0, 15.5, -6999.0, 8.0
,,,,2020-07-30 14:00:00,,,31,0.0, 27.9,27.89,23.84, 0.0, 0.0, 28.6, 24.0, 15.5, -6999.0, 5.0
,,,,2020-07-30 15:00:00,,,31,0.0, 29.1,29.07,22.7, 0.0, 0.0, 29.1, 23.0, 15.5, -6999.0, 6.0
,,,,2020-07-30 16:00:00,,,31,0.0, 29.4,29.38,20.6, 0.0, 0.0, 29.8, 21.0, 15.5, -6999.0, 5.0
,,,,2020-07-30 17:00:00,,,31,0.0, 29.8,29.82,21.27, 0.0, 0.0, 30.1, 21.0, 15.5, -6999.0, 5.0
,,,,2020-07-30 18:00:00,,,31,0.0, 29.8,29.83,22.2, 0.0, 0.0, 30.3, 22.0, 15.5, -6999.0, 6.0
,,,,2020-07-30 19:00:00,,,31,0.0, 26.3,26.32,35.58, 0.0, 0.0, 29.9, 36.0, 26.3, -6999.0, 11.0
,,,,2020-07-30 20:00:00,,,31,0.0, 24.5,24.46,39.94, 0.0, 0.0, 29.9, 40.0, 24.4, -6999.0, 10.0
,,,,2020-07-30 21:00:00,,,31,0.0, 23.1,23.14,39.4, 0.0, 0.0, 29.9, 39.0, 23.2, -6999.0, 9.0
,,,,2020-07-30 22:00:00,,,31,0.0, 21.4,21.4,41.37, 0.0, 0.0, 29.9, 41.0, 21.3, -6999.0, 8.0
,,,,2020-07-30 23:00:00,,,31,0.0, 20.0,20.04,45.09, 0.0, 0.0, 29.9, 45.0, 20.0, -6999.0, 8.0
,,,,2020-07-31 00:00:00,,,31,0.0, 19.7,19.72,47.69, 0.0, 0.0, 29.9, 48.0, 19.6, -6999.0, 8.0
,,,,2020-07-31 01:00:00,,,31,0.0, 19.1,19.05,48.15, 0.0, 0.0, 29.9, 48.0, 19.1, -6999.0, 8.0
,,,,2020-07-31 02:00:00,,,31,0.0, 18.6,18.58,50.46, 0.0, 0.0, 29.9, 50.0, 18.4, -6999.0, 8.0
,,,,2020-07-31 03:00:00,,,31,0.0, 18.1,18.05,49.99, 0.0, 0.0, 29.9, 50.0, 18.0, -6999.0, 7.0
,,,,2020-07-31 04:00:00,,,31,0.0, 17.8,17.83,50.62, 0.0, 0.0, 29.9, 51.0, 17.7, -6999.0, 7.0
,,,,2020-07-31 05:00:00,,,31,0.0, 17.4,17.44,51.84, 0.0, 0.0, 29.9, 52.0, 17.4, -6999.0, 8.0
,,,,2020-07-31 06:00:00,,,31,0.0, 17.4,17.4,53.37, 0.0, 0.0, 29.9, 53.0, 16.9, -6999.0, 8.0
,,,,2020-07-31 07:00:00,,,31,0.0, 20.7,20.73,51.63, 0.0, 0.0, 20.7, 52.0, 17.4, -6999.0, 10.0
,,,,2020-07-31 08:00:00,,,31,0.0, 23.4,23.41,43.54, 0.0, 0.0, 24.7, 44.0, 17.4, -6999.0, 10.0
,,,,2020-07-31 09:00:00,,,31,0.0, 24.0,23.98,53.67, 0.0, 0.0, 24.7, 54.0, 17.4, -6999.0, 12.0
,,,,2020-07-31 10:00:00,,,31,0.0, 24.6,24.64,38.5, 0.0, 0.0, 24.7, 39.0, 17.4, -6999.0, 10.0
,,,,2020-07-31 11:00:00,,,31,0.0, 24.5,24.53,49.75, 0.0, 0.0, 25.1, 50.0, 17.4, -6999.0, 12.0
,,,,2020-07-31 12:00:00,,,31,0.0, 25.1,25.09,48.33, 0.0, 0.0, 26.0, 48.0, 17.4, -6999.0, 13.0
,,,,2020-07-31 13:00:00,,,31,0.0, 26.2,26.2,39.48, 0.0, 0.0, 27.0, 39.0, 17.4, -6999.0, 12.0
,,,,2020-07-31 14:00:00,,,31,0.0, 27.6,27.64,31.78, 0.0, 0.0, 27.7, 32.0, 17.4, -6999.0, 9.0
,,,,2020-07-31 15:00:00,,,31,0.0, 29.4,29.38,30.55, 0.0, 0.0, 29.6, 31.0, 17.4, -6999.0, 10.0
,,,,2020-07-31 16:00:00,,,31,0.0, 30.1,30.09,25.08, 0.0, 0.0, 30.4, 25.0, 17.4, -6999.0, 7.0
,,,,2020-07-31 17:00:00,,,31,0.0, 29.2,29.2,26.52, 0.0, 0.0, 30.6, 27.0, 17.4, -6999.0, 8.0
,,,,2020-07-31 18:00:00,,,31,0.0, 27.7,27.71,33.52, 0.0, 0.0, 30.6, 34.0, 17.4, -6999.0, 10.0
,,,,2020-07-31 19:00:00,,,31,0.0, 25.5,25.48,46.45, 0.0, 0.0, 27.9, 46.0, 25.4, -6999.0, 14.0
,,,,2020-07-31 20:00:00,,,31,0.0, 25.0,25.04,46.37, 0.0, 0.0, 27.9, 46.0, 24.6, -6999.0, 13.0
