AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.0, None,2020-09-09,0.6,21.1,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-10,3.1,24.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-11,4.4,25.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-12,5.3,22.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-13,5.0,16.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-14,6.4,15.6,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-15,5.6,18.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 00:00:00, None, None,37,716.0, 0.0, None, None,14.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 01:00:00, None, None,37,716.0, 0.0, None, None,13.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 02:00:00, None, None,37,716.0, 0.0, None, None,10.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 03:00:00, None, None,37,717.0, 0.0, None, None,7.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 04:00:00, None, None,37,717.0, 0.0, None, None,5.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 05:00:00, None, None,37,717.0, 0.0, None, None,3.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-09 06:00:00, None, None,37,717.0, 0.0, None, None,2.4,,,,,,,,,,,,,,,,,,,,,
