TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.792,0.6,84.6, 0.0, 797.35, 0.0, 1.26,2016-06-24 00:00:00, None, 2.4,26
4.584,0.6,88.6, 0.25, 797.25, 0.0, 2.01,2016-06-24 01:00:00, None, 2.9,26
4.636,0.6,95.3, 0.25, 797.15, 0.0, 2.27,2016-06-24 02:00:00, None, 4.0,26
3.985,0.6,97.3, 0.25, 797.05, 0.0, 2.27,2016-06-24 03:00:00, None, 3.6,26
3.643,18.1,98.3, 0.0, 796.95, 0.0, 1.76,2016-06-24 04:00:00, None, 3.4,26
4.063,39.4,98.9, 0.0, 797.05, 0.0, 1.76,2016-06-24 05:00:00, None, 3.9,26
3.985,96.9,99.4, 0.76, 797.05, 0.6, 3.78,2016-06-24 06:00:00, None, 3.9,26
4.115,185.6,99.5, 3.02, 797.15, 0.2, 6.04,2016-06-24 07:00:00, None, 4.0,26
4.532,385.6,98.1, 3.53, 797.25, 0.2, 6.8,2016-06-24 08:00:00, None, 4.3,26
5.102,368.1,93.5, 4.03, 797.25, 0.0, 7.3,2016-06-24 09:00:00, None, 4.1,26
5.847,516.9,89.8, 4.53, 797.45, 0.0, 8.31,2016-06-24 10:00:00, None, 4.3,26
5.745,343.1,88.9, 5.04, 797.55, 0.0, 9.07,2016-06-24 11:00:00, None, 4.1,26
5.745,333.1,91.2, 4.78, 797.95, 0.0, 9.57,2016-06-24 12:00:00, None, 4.4,26
6.813,1276.9,90.9, 4.53, 798.25, 0.0, 10.83,2016-06-24 13:00:00, None, 5.4,26
6.763,359.4,89.3, 4.78, 798.55, 0.0, 9.07,2016-06-24 14:00:00, None, 5.1,26
7.091,140.6,86.7, 4.03, 798.65, 0.0, 9.07,2016-06-24 15:00:00, None, 5.0,26
7.645,448.1,85.3, 4.53, 798.65, 0.0, 7.81,2016-06-24 16:00:00, None, 5.3,26
7.469,150.6,87.6, 5.29, 798.85, 0.0, 9.57,2016-06-24 17:00:00, None, 5.6,26
6.94,108.1,90.7, 4.78, 799.05, 0.0, 9.57,2016-06-24 18:00:00, None, 5.5,26
6.357,34.4,93.8, 5.29, 799.35, 1.2, 10.32,2016-06-24 19:00:00, None, 5.4,26
6.839,0.6,94.4, 5.79, 799.55, 0.2, 9.82,2016-06-24 20:00:00, None, 6.0,26
5.179,0.6,95.0, 9.32, 799.65, 1.4, 21.91,2016-06-24 21:00:00, None, 4.4,26
4.921,0.6,94.0, 8.56, 800.05, 0.6, 17.38,2016-06-24 22:00:00, None, 4.0,26
5.77,0.6,95.6, 6.04, 800.35, 0.0, 10.58,2016-06-24 23:00:00, None, 5.1,26
6.0,0.6,94.1, 6.3, 800.45, 0.0, 12.09,2016-06-25 00:00:00, None, 5.1,26
6.026,0.6,94.5, 5.54, 800.75, 0.0, 9.07,2016-06-25 01:00:00, None, 5.2,26
5.488,0.6,96.4, 5.04, 800.85, 0.0, 8.56,2016-06-25 02:00:00, None, 5.0,26
5.36,0.6,99.9, 5.54, 801.05, 0.8, 9.57,2016-06-25 03:00:00, None, 5.3,26
4.921,1.9,100.0, 6.8, 801.25, 0.6, 12.34,2016-06-25 04:00:00, None, 4.9,26
4.818,33.1,100.0, 6.3, 801.55, 0.2, 11.84,2016-06-25 05:00:00, None, 4.8,26
