ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.8,2.8,0.0,2018-01-22,0.0,4
22.2,22.2,0.0,2018-01-23,0.0,4
8.4,8.4,0.0,2018-01-24,0.0,4
5.2,5.2,0.0,2018-01-25,0.0,4
23.8,23.8,0.0,2018-01-26,0.0,4
6.9,6.9,0.0,2018-01-27,0.0,4
77.4,77.4,0.0,2018-01-28,0.0,4
