time,tasmin,tasmax,pcp,week_of_year
2017-05-28,0.0,23.3,0.1,22
2017-05-29,1.6,22.0,0.1,22
2017-05-30,2.7,19.3,0.6,22
2017-05-31,3.7,11.9,3.6,22
2017-06-01,3.4,12.1,1.7,22
2017-06-02,2.9,11.6,6.6,22
2017-06-03,1.1,9.1,6.6,22
