WDIR_VECT,time,HUMIDITY,week_of_year
256.8,2020-09-23 00:00:00, 92.1,39
217.9,2020-09-23 01:00:00, 94.1,39
290.8,2020-09-23 02:00:00, 95.8,39
168.1,2020-09-23 03:00:00, 96.4,39
271.8,2020-09-23 04:00:00, 96.7,39
194.1,2020-09-23 05:00:00, 97.3,39
238.6,2020-09-23 06:00:00, 97.5,39
110.0,2020-09-23 07:00:00, 95.3,39
99.5,2020-09-23 08:00:00, 86.2,39
117.6,2020-09-23 09:00:00, 85.0,39
110.0,2020-09-23 10:00:00, 74.0,39
112.4,2020-09-23 11:00:00, 65.2,39
108.3,2020-09-23 12:00:00, 61.4,39
120.1,2020-09-23 13:00:00, 59.6,39
113.7,2020-09-23 14:00:00, 62.4,39
107.8,2020-09-23 15:00:00, 64.8,39
106.6,2020-09-23 16:00:00, 60.2,39
113.2,2020-09-23 17:00:00, 61.7,39
128.5,2020-09-23 18:00:00, 63.9,39
117.9,2020-09-23 19:00:00, 75.8,39
139.9,2020-09-23 20:00:00, 85.0,39
151.2,2020-09-23 21:00:00, 93.5,39
113.1,2020-09-23 22:00:00, 95.0,39
97.7,2020-09-23 23:00:00, 95.0,39
153.7,2020-09-24 00:00:00, 95.8,39
95.4,2020-09-24 01:00:00, 96.2,39
118.6,2020-09-24 02:00:00, 95.8,39
111.9,2020-09-24 03:00:00, 94.3,39
108.2,2020-09-24 04:00:00, 93.6,39
106.4,2020-09-24 05:00:00, 93.7,39
229.1,2020-09-24 06:00:00, 95.0,39
198.9,2020-09-24 07:00:00, 96.3,39
122.5,2020-09-24 08:00:00, 92.4,39
124.1,2020-09-24 09:00:00, 80.7,39
138.4,2020-09-24 10:00:00, 81.3,39
140.6,2020-09-24 11:00:00, 74.0,39
112.3,2020-09-24 12:00:00, 66.5,39
109.2,2020-09-24 13:00:00, 63.6,39
116.9,2020-09-24 14:00:00, 64.9,39
169.7,2020-09-24 15:00:00, 52.1,39
206.7,2020-09-24 16:00:00, 51.6,39
164.1,2020-09-24 17:00:00, 57.8,39
86.8,2020-09-24 18:00:00, 62.8,39
107.3,2020-09-24 19:00:00, 68.2,39
98.6,2020-09-24 20:00:00, 72.0,39
106.4,2020-09-24 21:00:00, 72.9,39
122.5,2020-09-24 22:00:00, 73.3,39
154.3,2020-09-24 23:00:00, 77.3,39
166.7,2020-09-25 00:00:00, 78.3,39
242.6,2020-09-25 01:00:00, 88.1,39
266.9,2020-09-25 02:00:00, 91.6,39
124.9,2020-09-25 03:00:00, 94.7,39
308.9,2020-09-25 04:00:00, 96.3,39
318.0,2020-09-25 05:00:00, 97.2,39
224.8,2020-09-25 06:00:00, 97.6,39
127.3,2020-09-25 07:00:00, 93.7,39
149.9,2020-09-25 08:00:00, 92.8,39
181.8,2020-09-25 09:00:00, 88.0,39
238.3,2020-09-25 10:00:00, 71.2,39
244.4,2020-09-25 11:00:00, 55.8,39
235.3,2020-09-25 12:00:00, 54.0,39
238.6,2020-09-25 13:00:00, 56.9,39
230.1,2020-09-25 14:00:00, 54.8,39
252.7,2020-09-25 15:00:00, 53.1,39
131.9,2020-09-25 16:00:00, 59.3,39
144.4,2020-09-25 17:00:00, 62.6,39
139.0,2020-09-25 18:00:00, 66.3,39
155.7,2020-09-25 19:00:00, 76.0,39
