wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
256.0, None, None,0.0, None,0.1, None,11.8, None, None, None,87.0,2021-08-27 00:00:00,35,,,,,,
200.0, None, None,0.0, None,0.4, None,12.0, None, None, None,84.0,2021-08-27 01:00:00,35,,,,,,
77.0, None, None,0.0, None,3.0, None,12.5, None, None, None,85.0,2021-08-27 02:00:00,35,,,,,,
220.0, None, None,0.0, None,0.4, None,11.9, None, None, None,83.0,2021-08-27 03:00:00,35,,,,,,
153.0, None, None,0.0, None,3.8, None,12.6, None, None, None,74.0,2021-08-27 04:00:00,35,,,,,,
270.0, None, None,0.0, None,2.1, None,12.4, None, None, None,84.0,2021-08-27 05:00:00,35,,,,,,
146.0, None, None,0.0, None,3.1, None,13.3, None, None, None,74.0,2021-08-27 06:00:00,35,,,,,,
62.0, None, None,0.0, None,1.7, None,14.1, None, None, None,83.0,2021-08-27 07:00:00,35,,,,,,
48.0, None, None,0.0, None,0.8, None,16.0, None, None, None,66.0,2021-08-27 08:00:00,35,,,,,,
43.0, None, None,0.0, None,3.9, None,18.5, None, None, None,52.0,2021-08-27 09:00:00,35,,,,,,
45.0, None, None,0.0, None,7.0, None,19.9, None, None, None,50.0,2021-08-27 10:00:00,35,,,,,,
87.0, None, None,0.0, None,9.3, None,19.8, None, None, None,51.0,2021-08-27 11:00:00,35,,,,,,
284.0, None, None,0.4, None,13.0, None,17.7, None, None, None,72.0,2021-08-27 12:00:00,35,,,,,,
311.0, None, None,0.0, None,8.5, None,17.4, None, None, None,63.0,2021-08-27 13:00:00,35,,,,,,
315.0, None, None,0.0, None,10.4, None,18.2, None, None, None,57.0,2021-08-27 14:00:00,35,,,,,,
311.0, None, None,0.0, None,6.9, None,20.0, None, None, None,49.0,2021-08-27 15:00:00,35,,,,,,
9.0, 57.0, 10.4,0.0, 9.5,0.3, 18.2,18.9, 315.0, 0.0, 3.4,48.0,2021-08-27 16:00:00,35,,,,,,
151.0, None, None,0.0, None,1.7, None,17.8, None, None, None,51.0,2021-08-27 17:00:00,35,,,,,,
191.0, None, None,0.0, None,2.4, None,17.0, None, None, None,55.0,2021-08-27 18:00:00,35,,,,,,
272.0, None, None,0.0, None,5.2, None,16.9, None, None, None,54.0,2021-08-27 19:00:00,35,,,,,,
266.0, None, None,0.0, None,2.9, None,16.0, None, None, None,58.0,2021-08-27 20:00:00,35,,,,,,
120.0, None, None,0.0, None,1.9, None,16.2, None, None, None,58.0,2021-08-27 21:00:00,35,,,,,,
219.0, None, None,0.0, None,0.7, None,15.0, None, None, None,63.0,2021-08-27 22:00:00,35,,,,,,
286.0, None, None,0.0, None,5.5, None,13.6, None, None, None,67.0,2021-08-28 00:00:00,35,,,,,,
287.0, None, None,0.0, None,2.6, None,13.0, None, None, None,69.0,2021-08-28 01:00:00,35,,,,,,
282.0, None, None,0.0, None,5.3, None,12.3, None, None, None,73.0,2021-08-28 02:00:00,35,,,,,,
275.0, None, None,0.0, None,5.2, None,11.9, None, None, None,75.0,2021-08-28 03:00:00,35,,,,,,
294.0, None, None,0.0, None,5.8, None,11.6, None, None, None,75.0,2021-08-28 04:00:00,35,,,,,,
322.0, None, None,0.0, None,3.5, None,13.9, None, None, None,65.0,2021-08-28 05:00:00,35,,,,,,
11.0, None, None,0.0, None,4.0, None,15.1, None, None, None,70.0,2021-08-28 06:00:00,35,,,,,,
337.0, None, None,0.0, None,6.3, None,16.3, None, None, None,69.0,2021-08-28 07:00:00,35,,,,,,
25.0, None, None,0.0, None,7.5, None,17.0, None, None, None,65.0,2021-08-28 08:00:00,35,,,,,,
36.0, None, None,0.0, None,6.8, None,17.8, None, None, None,61.0,2021-08-28 09:00:00,35,,,,,,
24.0, None, None,0.0, None,7.4, None,20.5, None, None, None,47.0,2021-08-28 10:00:00,35,,,,,,
42.0, None, None,0.0, None,5.7, None,21.9, None, None, None,44.0,2021-08-28 11:00:00,35,,,,,,
25.0, None, None,0.0, None,6.7, None,23.1, None, None, None,39.0,2021-08-28 12:00:00,35,,,,,,
56.0, None, None,0.0, None,6.2, None,24.5, None, None, None,33.0,2021-08-28 13:00:00,35,,,,,,
62.0, 39.0, 6.7,0.0, 8.4,5.6, 23.1,25.6, 25.0, 0.0, None,30.0,2021-08-28 14:00:00,35,,,,,,
52.0, None, None,0.0, None,5.3, None,23.9, None, None, None,38.0,2021-08-28 15:00:00,35,,,,,,
72.0, None, None,0.0, None,5.3, None,23.5, None, None, None,38.0,2021-08-28 16:00:00,35,,,,,,
268.0, None, None,0.0, None,5.9, None,21.5, None, None, None,40.0,2021-08-28 17:00:00,35,,,,,,
171.0, None, None,0.0, None,0.9, None,21.0, None, None, None,39.0,2021-08-28 18:00:00,35,,,,,,
305.0, None, None,0.0, None,3.1, None,20.6, None, None, None,42.0,2021-08-28 19:00:00,35,,,,,,
161.0, 39.0, 0.9,0.0, 6.5,2.1, 21.0,19.8, 171.0, 0.0, None,41.0,2021-08-28 20:00:00,35,,,,,,
216.0, None, None,0.0, None,0.8, None,19.1, None, None, None,42.0,2021-08-28 21:00:00,35,,,,,,
252.0, None, None,0.0, None,1.9, None,18.2, None, None, None,48.0,2021-08-28 22:00:00,35,,,,,,
259.0, None, None,0.0, None,3.5, None,17.6, None, None, None,54.0,2021-08-28 23:00:00,35,,,,,,
272.0, None, None,0.0, None,6.0, None,17.3, None, None, None,47.0,2021-08-29 00:00:00,35,,,,,,
257.0, None, None,0.0, None,6.8, None,16.7, None, None, None,49.0,2021-08-29 01:00:00,35,,,,,,
283.0, None, None,0.0, None,5.1, None,15.5, None, None, None,53.0,2021-08-29 02:00:00,35,,,,,,
281.0, None, None,0.0, None,6.8, None,14.6, None, None, None,55.0,2021-08-29 03:00:00,35,,,,,,
273.0, None, None,0.0, None,5.6, None,14.5, None, None, None,59.0,2021-08-29 04:00:00,35,,,,,,
283.0, None, None,0.0, None,6.0, None,15.4, None, None, None,53.0,2021-08-29 05:00:00,35,,,,,,
334.0, None, None,0.0, None,5.9, None,19.2, None, None, None,48.0,2021-08-29 07:00:00,35,,,,,,
36.0, None, None,0.0, None,7.6, None,20.2, None, None, None,45.0,2021-08-29 08:00:00,35,,,,,,
46.0, 48.0, 5.9,0.0, 7.9,5.1, 19.2,22.1, 334.0, 0.0, None,41.0,2021-08-29 09:00:00,35,,,,,,
80.0, 45.0, 7.6,0.0, 7.9,5.5, 20.2,23.6, 36.0, 0.0, None,38.0,2021-08-29 10:00:00,35,,,,,,
54.0, 41.0, 5.1,0.0, 8.2,6.2, 22.1,25.9, 46.0, 0.0, None,31.0,2021-08-29 11:00:00,35,,,,,,
75.0, None, None,0.0, None,9.1, None,28.3, None, None, None,26.0,2021-08-29 12:00:00,35,,,,,,
88.0, None, None,0.0, None,8.2, None,28.9, None, None, None,21.0,2021-08-29 13:00:00,35,,,,,,
84.0, None, None,0.0, None,8.9, None,29.8, None, None, None,20.0,2021-08-29 14:00:00,35,,,,,,
85.0, None, None,0.0, None,7.0, None,29.0, None, None, None,22.0,2021-08-29 15:00:00,35,,,,,,
102.0, None, None,0.0, None,3.8, None,27.3, None, None, None,23.0,2021-08-29 16:00:00,35,,,,,,
185.0, None, None,0.0, None,0.6, None,25.0, None, None, None,27.0,2021-08-29 17:00:00,35,,,,,,
352.0, None, None,0.0, None,5.1, None,24.5, None, None, None,18.0,2021-08-29 18:00:00,35,,,,,,
356.0, None, None,0.0, None,1.7, None,22.4, None, None, None,18.0,2021-08-29 19:00:00,35,,,,,,
148.0, None, None,0.0, None,4.4, None,21.3, None, None, None,17.0,2021-08-29 20:00:00,35,,,,,,
227.0, None, None,0.0, None,2.7, None,20.8, None, None, None,14.0,2021-08-29 21:00:00,35,,,,,,
167.0, None, None,0.0, None,0.6, None,20.2, None, None, None,19.0,2021-08-29 22:00:00,35,,,,,,
210.0, None, None,0.0, None,1.4, None,19.3, None, None, None,24.0,2021-08-29 23:00:00,35,,,,,,
175.0, None, None,0.0, None,0.4, None,18.7, None, None, None,22.0,2021-08-30 00:00:00,35,,,,,,
257.0, None, None,0.0, None,1.5, None,18.2, None, None, None,34.0,2021-08-30 01:00:00,35,,,,,,
203.0, 22.0, 0.4,0.0, -3.4,0.7, 18.7,17.6, 175.0, 0.0, None,37.0,2021-08-30 02:00:00,35,,,,,,
148.0, 34.0, 1.5,0.0, 2.1,1.1, 18.2,17.0, 257.0, 0.0, None,40.0,2021-08-30 03:00:00,35,,,,,,
204.0, 37.0, 0.7,0.0, 2.7,2.7, 17.6,16.1, 203.0, 0.0, None,43.0,2021-08-30 04:00:00,35,,,,,,
77.0, None, None,0.0, None,1.0, None,17.7, None, None, None,38.0,2021-08-30 05:00:00,35,,,,,,
59.0, None, None,0.0, None,5.5, None,19.7, None, None, None,35.0,2021-08-30 06:00:00,35,,,,,,
61.0, None, None,0.0, None,4.7, None,22.0, None, None, None,34.0,2021-08-30 07:00:00,35,,,,,,
4.0, None, None,0.0, None,5.8, None,22.5, None, None, None,33.0,2021-08-30 08:00:00,35,,,,,,
4.0, None, None,0.0, None,6.7, None,24.0, None, None, None,31.0,2021-08-30 09:00:00,35,,,,,,
23.0, None, None,0.0, None,9.3, None,24.2, None, None, None,32.0,2021-08-30 10:00:00,35,,,,,,
337.0, None, None,0.0, None,6.4, None,23.8, None, None, None,32.0,2021-08-30 11:00:00,35,,,,,,
89.0, None, None,0.0, None,11.9, None,25.8, None, None, None,21.0,2021-08-30 12:00:00,35,,,,,,
82.0, None, None,0.0, None,8.8, None,26.4, None, None, None,20.0,2021-08-30 13:00:00,35,,,,,,
318.0, None, None,0.0, None,5.9, None,26.0, None, None, None,21.0,2021-08-30 14:00:00,35,,,,,,
76.0, None, None,0.0, None,4.7, None,25.3, None, None, None,22.0,2021-08-30 15:00:00,35,,,,,,
2.0, None, None,0.0, None,6.6, None,22.3, None, None, None,27.0,2021-08-30 16:00:00,35,,,,,,
306.0, None, None,0.0, None,6.6, None,19.6, None, None, None,30.0,2021-08-30 17:00:00,35,,,,,,
356.0, None, None,0.0, None,5.1, None,17.6, None, None, None,33.0,2021-08-30 18:00:00,35,,,,,,
176.0, None, None,0.0, None,4.3, None,16.6, None, None, None,32.0,2021-08-30 19:00:00,35,,,,,,
80.0, 33.0, 5.1,0.0, 1.1,9.7, 17.6,14.7, 356.0, 0.0, 0.0,40.0,2021-08-30 20:00:00,35,,,,,,
97.0, 32.0, 4.3,0.0, -0.2,8.3, 16.6,14.0, 176.0, 0.0, 0.0,40.0,2021-08-30 21:00:00,35,,,,,,
100.0, None, None,0.0, None,10.3, None,12.6, None, None, None,46.0,2021-08-30 22:00:00,35,,,,,,
96.0, None, None,0.0, None,9.2, None,12.4, None, None, None,45.0,2021-08-30 23:00:00,35,,,,,,
118.0, None, None,0.0, None,5.1, None,11.7, None, None, None,46.0,2021-08-31 00:00:00,35,,,,,,
147.0, None, None,0.0, None,4.8, None,10.9, None, None, None,48.0,2021-08-31 01:00:00,35,,,,,,
37.0, None, None,0.0, None,0.8, None,10.7, None, None, None,49.0,2021-08-31 02:00:00,35,,,,,,
98.0, None, None,0.0, None,2.5, None,10.9, None, None, None,49.0,2021-08-31 03:00:00,35,,,,,,
91.0, None, None,0.0, None,7.4, None,11.2, None, None, None,50.0,2021-08-31 04:00:00,35,,,,,,
106.0, None, None,0.0, None,5.9, None,11.2, None, None, None,51.0,2021-08-31 05:00:00,35,,,,,,
248.0, None, None,0.2, None,1.8, None,9.3, None, None, None,77.0,2021-08-31 06:00:00,35,,,,,,
281.0, None, None,1.0, None,8.9, None,7.9, None, None, None,90.0,2021-08-31 07:00:00,35,,,,,,
300.0, None, None,0.0, None,7.8, None,8.2, None, None, None,95.0,2021-08-31 08:00:00,35,,,,,,
295.0, None, None,0.0, None,6.9, None,10.3, None, None, None,80.0,2021-08-31 09:00:00,35,,,,,,
278.0, None, None,0.2, None,6.1, None,10.0, None, None, None,82.0,2021-08-31 10:00:00,35,,,,,,
96.0, None, None,0.8, None,4.2, None,10.1, None, None, None,87.0,2021-08-31 11:00:00,35,,,,,,
13.0, None, None,0.0, None,3.0, None,11.8, None, None, None,84.0,2021-08-31 12:00:00,35,,,,,,
297.0, None, None,0.0, None,11.7, None,12.5, None, None, None,65.0,2021-08-31 13:00:00,35,,,,,,
