CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.866, 66.92, None,2016-05-21 04:00:00, None, None,21.69, 21.24,14.63, None, None, None, None, None, None,21
None, 6.671, 69.11, None,2016-05-21 05:00:00, None, None,23.86, 17.99,12.53, None, None, None, None, None, None,21
None, 6.601, 67.79, None,2016-05-21 06:00:00, None, None,29.16, 16.18,11.16, None, None, None, None, None, None,21
None, 6.547, 69.45, None,2016-05-21 07:00:00, None, None,22.86, 19.63,19.62, None, None, None, None, None, None,21
None, 6.144, 74.77, None,2016-05-21 08:00:00, None, None,19.35, 20.28,20.56, None, None, None, None, None, None,21
None, 5.902, 81.1, None,2016-05-21 09:00:00, None, None,21.25, 16.98,19.74, None, None, None, None, None, None,21
None, 6.085, 83.3, None,2016-05-21 10:00:00, None, None,19.28, 13.19,23.86, None, None, None, None, None, None,21
None, 6.395, 90.5, None,2016-05-21 11:00:00, None, None,20.77, 11.72,22.43, None, None, None, None, None, None,21
None, 7.159, 89.1, None,2016-05-21 12:00:00, None, None,28.56, 6.793,1.316, None, None, None, None, None, None,21
None, 7.917, 84.3, None,2016-05-21 13:00:00, None, None,31.38, 6.179,344.5, None, None, None, None, None, None,21
None, 9.38, 80.3, None,2016-05-21 14:00:00, None, None,37.08, 4.93,317.5, None, None, None, None, None, None,21
None, 11.31, 72.47, None,2016-05-21 15:00:00, None, None,33.88, 5.107,278.0, None, None, None, None, None, None,21
None, 9.8, 76.4, None,2016-05-21 16:00:00, None, None,42.92, 4.561,272.8, None, None, None, None, None, None,21
None, 8.69, 84.6, None,2016-05-21 17:00:00, None, None,40.65, 2.374,183.6, None, None, None, None, None, None,21
None, 8.29, 83.6, None,2016-05-21 18:00:00, None, None,17.18, 5.552,170.0, None, None, None, None, None, None,21
None, 7.867, 86.3, None,2016-05-21 19:00:00, None, None,21.19, 5.443,172.2, None, None, None, None, None, None,21
None, 6.345, 93.9, None,2016-05-21 20:00:00, None, None,14.99, 10.98,156.9, None, None, None, None, None, None,21
None, 6.123, 95.9, None,2016-05-21 21:00:00, None, None,13.62, 13.93,157.4, None, None, None, None, None, None,21
None, 6.096, 96.3, None,2016-05-21 22:00:00, None, None,15.21, 10.05,165.7, None, None, None, None, None, None,21
None, 5.856, 96.6, None,2016-05-21 23:00:00, None, None,16.88, 15.0,157.5, None, None, None, None, None, None,21
None, 5.839, 96.7, None,2016-05-22 00:00:00, None, None,14.52, 17.11,163.5, None, None, None, None, None, None,21
None, 5.721, 96.8, None,2016-05-22 01:00:00, None, None,15.25, 15.99,164.8, None, None, None, None, None, None,21
None, 5.828, 96.8, None,2016-05-22 02:00:00, None, None,14.51, 14.3,168.0, None, None, None, None, None, None,21
None, 5.819, 96.8, None,2016-05-22 03:00:00, None, None,14.62, 13.05,166.7, None, None, None, None, None, None,21
None, 5.78, 96.9, None,2016-05-22 04:00:00, None, None,15.01, 14.1,161.2, None, None, None, None, None, None,21
None, 5.425, 96.9, None,2016-05-22 05:00:00, None, None,15.06, 19.08,160.5, None, None, None, None, None, None,21
None, 5.16, 96.9, None,2016-05-22 06:00:00, None, None,14.25, 20.2,162.6, None, None, None, None, None, None,21
None, 5.172, 96.8, None,2016-05-22 07:00:00, None, None,15.53, 19.03,164.7, None, None, None, None, None, None,21
None, 5.244, 96.5, None,2016-05-22 08:00:00, None, None,14.49, 17.15,159.9, None, None, None, None, None, None,21
None, 5.329, 95.4, None,2016-05-22 09:00:00, None, None,17.37, 16.97,163.9, None, None, None, None, None, None,21
None, 5.526, 94.3, None,2016-05-22 10:00:00, None, None,19.24, 14.34,174.2, None, None, None, None, None, None,21
None, 5.878, 92.7, None,2016-05-22 11:00:00, None, None,22.72, 11.56,179.2, None, None, None, None, None, None,21
None, 6.136, 93.1, None,2016-05-22 12:00:00, None, None,20.06, 12.0,177.5, None, None, None, None, None, None,21
None, 6.72, 88.9, None,2016-05-22 13:00:00, None, None,19.55, 15.91,165.7, None, None, None, None, None, None,21
None, 6.337, 90.5, None,2016-05-22 14:00:00, None, None,20.41, 14.93,168.5, None, None, None, None, None, None,21
None, 6.35, 89.7, None,2016-05-22 15:00:00, None, None,21.26, 13.47,158.5, None, None, None, None, None, None,21
None, 6.581, 87.5, None,2016-05-22 16:00:00, None, None,20.39, 10.45,168.3, None, None, None, None, None, None,21
None, 6.57, 88.2, None,2016-05-22 17:00:00, None, None,22.92, 8.87,178.1, None, None, None, None, None, None,21
None, 6.559, 87.5, None,2016-05-22 18:00:00, None, None,18.21, 11.71,169.8, None, None, None, None, None, None,21
None, 6.223, 90.4, None,2016-05-22 19:00:00, None, None,16.61, 13.27,163.1, None, None, None, None, None, None,21
None, 5.946, 93.9, None,2016-05-22 20:00:00, None, None,16.19, 15.3,159.8, None, None, None, None, None, None,21
None, 5.825, 95.0, None,2016-05-22 21:00:00, None, None,14.78, 17.46,156.2, None, None, None, None, None, None,21
None, 5.856, 96.1, None,2016-05-22 22:00:00, None, None,14.54, 17.73,156.7, None, None, None, None, None, None,21
None, 5.87, 96.6, None,2016-05-22 23:00:00, None, None,15.69, 17.7,156.7, None, None, None, None, None, None,21
None, 5.774, 96.7, None,2016-05-23 00:00:00, None, None,17.12, 17.28,158.5, None, None, None, None, None, None,21
None, 5.653, 96.8, None,2016-05-23 01:00:00, None, None,15.29, 17.05,159.0, None, None, None, None, None, None,21
None, 5.58, 96.9, None,2016-05-23 02:00:00, None, None,14.74, 18.0,161.1, None, None, None, None, None, None,21
None, 5.468, 96.9, None,2016-05-23 03:00:00, None, None,16.35, 17.07,163.4, None, None, None, None, None, None,21
None, 5.301, 96.9, None,2016-05-23 04:00:00, None, None,16.39, 18.02,166.4, None, None, None, None, None, None,21
None, 5.069, 96.9, None,2016-05-23 05:00:00, None, None,16.52, 18.34,165.0, None, None, None, None, None, None,21
None, 4.945, 96.9, None,2016-05-23 06:00:00, None, None,15.58, 17.74,164.4, None, None, None, None, None, None,21
None, 5.14, 97.0, None,2016-05-23 07:00:00, None, None,14.23, 17.82,159.2, None, None, None, None, None, None,21
None, 5.39, 97.0, None,2016-05-23 08:00:00, None, None,15.02, 15.18,162.7, None, None, None, None, None, None,21
None, 5.482, 96.9, None,2016-05-23 09:00:00, None, None,16.37, 17.12,163.2, None, None, None, None, None, None,21
None, 5.848, 96.8, None,2016-05-23 10:00:00, None, None,16.05, 17.2,160.9, None, None, None, None, None, None,21
None, 5.936, 96.5, None,2016-05-23 11:00:00, None, None,16.27, 17.92,160.8, None, None, None, None, None, None,21
None, 6.424, 95.5, None,2016-05-23 12:00:00, None, None,16.21, 17.27,161.2, None, None, None, None, None, None,21
None, 6.931, 92.9, None,2016-05-23 13:00:00, None, None,18.48, 15.03,162.2, None, None, None, None, None, None,21
None, 7.347, 89.5, None,2016-05-23 14:00:00, None, None,18.26, 14.73,168.2, None, None, None, None, None, None,21
None, 7.626, 90.6, None,2016-05-23 15:00:00, None, None,17.58, 15.4,167.7, None, None, None, None, None, None,21
None, 7.747, 88.8, None,2016-05-23 16:00:00, None, None,19.21, 16.1,166.8, None, None, None, None, None, None,21
None, 7.454, 90.3, None,2016-05-23 17:00:00, None, None,17.7, 16.12,169.2, None, None, None, None, None, None,21
None, 6.919, 92.0, None,2016-05-23 18:00:00, None, None,15.69, 15.73,159.3, None, None, None, None, None, None,21
None, 6.821, 93.2, None,2016-05-23 19:00:00, None, None,14.79, 16.71,156.2, None, None, None, None, None, None,21
None, 6.635, 94.2, None,2016-05-23 20:00:00, None, None,16.07, 16.24,164.1, None, None, None, None, None, None,21
None, 6.553, 95.1, None,2016-05-23 21:00:00, None, None,15.31, 15.33,164.1, None, None, None, None, None, None,21
None, 6.513, 95.2, None,2016-05-23 22:00:00, None, None,13.76, 15.09,161.2, None, None, None, None, None, None,21
None, 6.466, 96.0, None,2016-05-23 23:00:00, None, None,13.19, 16.56,157.6, None, None, None, None, None, None,21
None, 6.524, 96.3, None,2016-05-24 00:00:00, None, None,13.17, 16.6,159.2, None, None, None, None, None, None,21
None, 6.47, 96.3, None,2016-05-24 01:00:00, None, None,13.62, 16.01,159.3, None, None, None, None, None, None,21
None, 6.485, 96.8, None,2016-05-24 02:00:00, None, None,12.86, 15.16,161.0, None, None, None, None, None, None,21
None, 6.425, 96.9, None,2016-05-24 03:00:00, None, None,11.75, 15.08,158.8, None, None, None, None, None, None,21
None, 6.304, 96.9, None,2016-05-24 04:00:00, None, None,12.04, 15.24,160.5, None, None, None, None, None, None,21
None, 6.363, 96.9, None,2016-05-24 05:00:00, None, None,11.31, 15.41,159.9, None, None, None, None, None, None,21
None, 6.358, 97.0, None,2016-05-24 06:00:00, None, None,12.32, 15.18,160.2, None, None, None, None, None, None,21
None, 6.36, 96.9, None,2016-05-24 07:00:00, None, None,12.51, 14.68,159.8, None, None, None, None, None, None,21
None, 6.758, 96.3, None,2016-05-24 08:00:00, None, None,13.64, 12.95,158.9, None, None, None, None, None, None,21
None, 7.143, 93.8, None,2016-05-24 09:00:00, None, None,14.5, 12.61,160.2, None, None, None, None, None, None,21
None, 7.481, 91.2, None,2016-05-24 10:00:00, None, None,14.5, 12.69,156.9, None, None, None, None, None, None,21
None, 8.23, 85.2, None,2016-05-24 11:00:00, None, None,14.24, 13.39,157.1, None, None, None, None, None, None,21
None, 9.0, 84.6, None,2016-05-24 12:00:00, None, None,14.42, 12.19,160.1, None, None, None, None, None, None,21
None, 8.98, 83.9, None,2016-05-24 13:00:00, None, None,15.85, 14.08,158.9, None, None, None, None, None, None,21
None, 9.88, 80.9, None,2016-05-24 14:00:00, None, None,16.02, 13.79,160.4, None, None, None, None, None, None,21
None, 9.92, 82.7, None,2016-05-24 15:00:00, None, None,16.43, 10.52,165.5, None, None, None, None, None, None,21
None, 10.25, 80.4, None,2016-05-24 16:00:00, None, None,17.51, 10.37,166.5, None, None, None, None, None, None,21
None, 10.42, 78.68, None,2016-05-24 17:00:00, None, None,18.31, 10.9,171.2, None, None, None, None, None, None,21
None, 9.59, 85.7, None,2016-05-24 18:00:00, None, None,18.09, 12.35,157.6, None, None, None, None, None, None,21
None, 9.13, 88.2, None,2016-05-24 19:00:00, None, None,16.4, 12.83,162.0, None, None, None, None, None, None,21
None, 8.79, 88.9, None,2016-05-24 20:00:00, None, None,14.79, 14.67,159.7, None, None, None, None, None, None,21
None, 8.5, 90.4, None,2016-05-24 21:00:00, None, None,15.13, 15.31,159.9, None, None, None, None, None, None,21
None, 8.36, 91.3, None,2016-05-24 22:00:00, None, None,13.55, 15.61,160.6, None, None, None, None, None, None,21
None, 8.27, 92.3, None,2016-05-24 23:00:00, None, None,12.88, 16.52,162.3, None, None, None, None, None, None,21
None, 8.13, 92.3, None,2016-05-25 00:00:00, None, None,12.73, 16.07,161.1, None, None, None, None, None, None,21
None, 8.04, 92.2, None,2016-05-25 01:00:00, None, None,11.95, 16.24,159.8, None, None, None, None, None, None,21
None, 7.961, 91.9, None,2016-05-25 02:00:00, None, None,11.59, 15.86,159.7, None, None, None, None, None, None,21
None, 7.955, 91.4, None,2016-05-25 03:00:00, None, None,11.96, 15.64,160.2, None, None, None, None, None, None,21
None, 7.882, 91.2, None,2016-05-25 04:00:00, None, None,11.0, 16.52,156.8, None, None, None, None, None, None,21
None, 7.701, 92.9, None,2016-05-25 05:00:00, None, None,12.36, 16.46,160.3, None, None, None, None, None, None,21
None, 7.738, 92.5, None,2016-05-25 06:00:00, None, None,11.57, 15.01,160.5, None, None, None, None, None, None,21
None, 7.752, 92.3, None,2016-05-25 07:00:00, None, None,11.11, 15.0,162.5, None, None, None, None, None, None,21
None, 7.854, 92.3, None,2016-05-25 08:00:00, None, None,13.41, 15.96,161.7, None, None, None, None, None, None,21
None, 8.81, 87.3, None,2016-05-25 09:00:00, None, None,14.26, 15.6,162.9, None, None, None, None, None, None,21
None, 11.68, 74.11, None,2016-05-25 10:00:00, None, None,17.56, 14.46,160.0, None, None, None, None, None, None,21
None, 11.05, 73.7, None,2016-05-25 11:00:00, None, None,23.26, 11.84,158.1, None, None, None, None, None, None,21
None, 12.09, 71.23, None,2016-05-25 12:00:00, None, None,19.75, 12.93,161.9, None, None, None, None, None, None,21
None, 11.93, 69.78, None,2016-05-25 13:00:00, None, None,22.55, 12.9,163.4, None, None, None, None, None, None,21
None, 11.81, 70.14, None,2016-05-25 14:00:00, None, None,21.26, 13.1,163.5, None, None, None, None, None, None,21
None, 14.27, 59.64, None,2016-05-25 15:00:00, None, None,27.27, 11.11,178.0, None, None, None, None, None, None,21
None, 13.86, 59.57, None,2016-05-25 16:00:00, None, None,25.71, 13.67,182.7, None, None, None, None, None, None,21
None, 15.79, 54.1, None,2016-05-25 17:00:00, None, None,31.09, 11.27,197.1, None, None, None, None, None, None,21
None, 14.92, 56.03, None,2016-05-25 18:00:00, None, None,38.73, 9.36,202.5, None, None, None, None, None, None,21
None, 14.5, 58.84, None,2016-05-25 19:00:00, None, None,63.3, 4.83,134.4, None, None, None, None, None, None,21
None, 12.09, 66.73, None,2016-05-25 20:00:00, None, None,54.12, 10.37,160.1, None, None, None, None, None, None,21
None, 10.32, 76.79, None,2016-05-25 21:00:00, None, None,22.03, 10.67,187.8, None, None, None, None, None, None,21
None, 10.04, 78.57, None,2016-05-25 22:00:00, None, None,17.68, 11.31,182.9, None, None, None, None, None, None,21
None, 9.68, 79.26, None,2016-05-25 23:00:00, None, None,16.88, 13.03,164.5, None, None, None, None, None, None,21
None, 9.06, 81.0, None,2016-05-26 00:00:00, None, None,14.65, 15.43,155.8, None, None, None, None, None, None,21
None, 8.41, 82.5, None,2016-05-26 01:00:00, None, None,15.37, 16.01,158.8, None, None, None, None, None, None,21
None, 8.35, 83.5, None,2016-05-26 02:00:00, None, None,18.39, 12.98,163.4, None, None, None, None, None, None,21
None, 8.17, 83.6, None,2016-05-26 03:00:00, None, None,17.29, 11.28,167.7, None, None, None, None, None, None,21
None, 8.02, 84.3, None,2016-05-26 04:00:00, None, None,16.33, 12.55,168.4, None, None, None, None, None, None,21
None, 7.337, 89.5, None,2016-05-26 05:00:00, None, None,15.14, 15.04,176.0, None, None, None, None, None, None,21
None, 6.962, 89.3, None,2016-05-26 06:00:00, None, None,16.23, 17.07,175.5, None, None, None, None, None, None,21
None, 6.864, 88.1, None,2016-05-26 07:00:00, None, None,15.37, 15.88,168.6, None, None, None, None, None, None,21
None, 6.838, 87.8, None,2016-05-26 08:00:00, None, None,13.95, 14.21,169.4, None, None, None, None, None, None,21
None, 6.689, 88.1, None,2016-05-26 09:00:00, None, None,14.82, 12.95,169.6, None, None, None, None, None, None,21
None, 6.864, 86.4, None,2016-05-26 10:00:00, None, None,15.78, 12.56,162.5, None, None, None, None, None, None,21
None, 7.704, 83.2, None,2016-05-26 11:00:00, None, None,16.55, 13.72,163.6, None, None, None, None, None, None,21
None, 8.63, 77.73, None,2016-05-26 12:00:00, None, None,19.61, 14.31,161.4, None, None, None, None, None, None,21
None, 10.23, 71.17, None,2016-05-26 13:00:00, None, None,26.56, 13.81,171.1, None, None, None, None, None, None,21
None, 9.67, 73.04, None,2016-05-26 14:00:00, None, None,21.47, 14.36,166.7, None, None, None, None, None, None,21
None, 8.5, 75.81, None,2016-05-26 15:00:00, None, None,20.71, 14.5,173.0, None, None, None, None, None, None,21
None, 8.08, 79.84, None,2016-05-26 16:00:00, None, None,20.64, 13.88,167.9, None, None, None, None, None, None,21
None, 7.31, 82.7, None,2016-05-26 17:00:00, None, None,22.9, 10.72,171.9, None, None, None, None, None, None,21
None, 7.163, 85.6, None,2016-05-26 18:00:00, None, None,24.58, 13.28,169.0, None, None, None, None, None, None,21
None, 6.313, 87.7, None,2016-05-26 19:00:00, None, None,24.01, 13.36,172.0, None, None, None, None, None, None,21
None, 5.569, 91.3, None,2016-05-26 20:00:00, None, None,18.52, 14.27,168.0, None, None, None, None, None, None,21
None, 5.558, 89.6, None,2016-05-26 21:00:00, None, None,13.88, 13.98,149.8, None, None, None, None, None, None,21
None, 5.072, 94.3, None,2016-05-26 22:00:00, None, None,16.04, 14.3,160.7, None, None, None, None, None, None,21
None, 4.926, 95.9, None,2016-05-26 23:00:00, None, None,16.12, 14.3,163.0, None, None, None, None, None, None,21
