pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,7.2, None, None,2016-05-20 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,5.441, None, None,2016-05-20 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,4.469, None, None,2016-05-20 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,3.367, None, None,2016-05-20 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,2.635, None, None,2016-05-20 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,2.036, None, None,2016-05-20 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,1.619, None, None,2016-05-20 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,1.789, None, None,2016-05-20 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,6.113, None, None,2016-05-20 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,10.8, None, None,2016-05-20 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,14.53, None, None,2016-05-20 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,17.74, None, None,2016-05-20 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,18.24, None, None,2016-05-20 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,19.94, None, None,2016-05-20 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,19.85, None, None,2016-05-20 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,20.59, None, None,2016-05-20 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,19.9, None, None,2016-05-20 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,18.48, None, None,2016-05-20 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,16.2, None, None,2016-05-20 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,14.52, None, None,2016-05-20 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,12.2, None, None,2016-05-20 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,10.05, None, None,2016-05-20 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,8.27, None, None,2016-05-20 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,7.16, None, None,2016-05-21 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,5.719, None, None,2016-05-21 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,4.383, None, None,2016-05-21 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None,3.547, None, None,2016-05-21 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
