pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,0.093, None, None, None, None, None,37.96, None,3.294,313.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 00:00:00, None, None, None,21
None, None,0.083, None, None, None, None, None,26.95, None,3.315,289.5, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 01:00:00, None, None, None,21
None, None,0.111, None, None, None, None, None,52.51, None,1.292,319.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 02:00:00, None, None, None,21
None, None,0.149, None, None, None, None, None,41.21, None,1.402,355.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 03:00:00, None, None, None,21
None, None,-0.118, None, None, None, None, None,47.57, None,2.105,347.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 04:00:00, None, None, None,21
None, None,0.024, None, None, None, None, None,56.97, None,1.032,50.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 05:00:00, None, None, None,21
None, None,-0.014, None, None, None, None, None,48.12, None,1.342,353.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 06:00:00, None, None, None,21
None, None,0.499, None, None, None, None, None,63.33, None,0.377,119.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-20 07:00:00, None, None, None,21
None, None,1.125, None, None, None, None, None,67.26, None,0.715,160.4, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-20 08:00:00, None, None, None,21
None, None,1.687, None, None, None, None, None,70.1, None,0.695,200.5, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 09:00:00, None, None, None,21
None, None,2.735, None, None, None, None, None,46.68, None,1.992,240.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-05-20 10:00:00, None, None, None,21
None, None,3.371, 100.5, None, None, None, None,58.92, None,1.521,152.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-05-20 11:00:00, None, None, None,21
None, None,4.738, 100.6, None, None, None, None,49.26, None,2.698,120.5, None, None, None, None, None, 5.0, None, None, None, None, None, None,2016-05-20 12:00:00, None, None, None,21
None, None,4.115, 97.2, None, None, None, None,76.7, None,0.532,7.7, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-05-20 13:00:00, None, None, None,21
None, None,4.295, 98.8, None, None, None, None,52.84, None,3.659,285.9, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-05-20 14:00:00, None, None, None,21
None, None,5.482, 79.9, None, None, None, None,51.69, None,3.392,68.74, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 15:00:00, None, None, None,21
None, None,6.021, 74.7, None, None, None, None,46.61, None,3.675,80.6, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 16:00:00, None, None, None,21
None, None,8.2, 73.0, None, None, None, None,53.7, None,2.49,109.8, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-05-20 17:00:00, None, None, None,21
None, None,7.13, 68.65, None, None, None, None,60.91, None,1.648,133.5, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 18:00:00, None, None, None,21
None, None,7.01, 70.4, None, None, None, None,75.2, None,0.598,28.41, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 19:00:00, None, None, None,21
None, None,5.522, 74.8, None, None, None, None,74.6, None,0.643,327.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-20 20:00:00, None, None, None,21
None, None,3.866, 89.3, None, None, None, None,45.68, None,4.125,316.2, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-20 21:00:00, None, None, None,21
None, None,3.646, 85.2, None, None, None, None,46.72, None,3.98,339.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-20 22:00:00, None, None, None,21
None, None,3.58, 81.0, None, None, None, None,48.72, None,3.539,37.83, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-20 23:00:00, None, None, None,21
None, None,3.247, 80.5, None, None, None, None,58.86, None,2.004,43.75, None, None, None, None, None, 0.0, None, None, None, None, None, None,2016-05-21 00:00:00, None, None, None,21
None, None,2.419, 93.4, None, None, None, None,66.22, None,0.937,260.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 01:00:00, None, None, None,21
None, None,2.172, 93.9, None, None, None, None,54.92, None,1.936,22.26, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 02:00:00, None, None, None,21
None, None,2.146, 96.9, None, None, None, None,49.52, None,2.801,7.2, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-21 03:00:00, None, None, None,21
None, None,1.862, 99.0, None, None, None, None,55.56, None,2.376,14.32, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-05-21 04:00:00, None, None, None,21
None, None,1.585, 98.8, None, None, None, None,57.17, None,1.675,20.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 05:00:00, None, None, None,21
None, None,1.356, 101.6, None, None, None, None,70.1, None,0.668,249.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 06:00:00, None, None, None,21
None, None,1.024, 102.4, None, None, None, None,50.6, None,1.457,49.29, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 07:00:00, None, None, None,21
None, None,1.128, 102.9, None, None, None, None,59.53, None,0.925,44.95, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 08:00:00, None, None, None,21
None, None,0.501, None, None, None, None, None,39.2, None,3.664,7.42, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-05-21 09:00:00, None, None, None,21
None, None,3.467, None, None, None, None, None,56.9, None,2.487,43.75, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-05-21 10:00:00, None, None, None,21
None, None,3.175, 101.0, None, None, None, None,52.74, None,1.612,205.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-05-21 11:00:00, None, None, None,21
None, None,2.801, 100.2, None, None, None, None,28.92, None,3.293,247.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-05-21 12:00:00, None, None, None,21
