time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-10-21,0.0,4.6,-0.6,43
2016-10-22,0.0,6.9,-1.0,43
2016-10-23,0.0,2.9,-1.0,43
2016-10-24,1.9,4.8,-0.8,43
2016-10-25,11.3,0.8,0.3,43
2016-10-26,0.3,3.3,0.3,43
2016-10-27,8.0,1.8,0.5,43
